0.470000|1.526000|299800|1000050|50|20000|0.500000|0.070000|0|1|1|0|2.421926e-005|1.562548e-004|1.562548e-004|-1.562548e-004|1.562548e-004|-1.562548e-004|
0.849000|1.450000|568900|1000050|50|20000|0.500000|0.070000|0|1|1|10|2.421926e-005|1.562548e-004|-1.562548e-004|1.562548e-004|1.562548e-004|-1.562548e-004|
1.003000|1.457000|685100|1000050|50|20000|0.500000|0.070000|0|1|1|100|2.421926e-005|-1.562548e-004|1.562548e-004|1.562548e-004|1.562548e-004|-1.562548e-004|
0.802000|1.034000|311700|400020|20|20000|0.500000|0.070000|0|1|1|0|1.404715e-004|-7.812738e-004|-1.562548e-004|-1.562548e-004|1.562548e-004|1.562548e-004|
0.595000|1.071000|211860|400020|20|20000|0.500000|0.070000|0|1|1|10|6.297005e-005|1.562548e-004|-1.562548e-004|-1.562548e-004|1.562548e-004|-4.687643e-004|
0.980000|0.996000|397220|400020|20|20000|0.500000|0.070000|0|1|1|100|1.017208e-004|-1.562548e-004|1.562548e-004|4.687643e-004|4.687643e-004|-1.562548e-004|
0.408000|2.428000|346600|2000100|100|20000|0.500000|0.070000|0|1|1|0|2.421926e-005|-1.562548e-004|1.562548e-004|-1.562548e-004|1.562548e-004|1.562548e-004|
1.967000|2.437000|1606800|2000100|100|20000|0.500000|0.070000|0|1|1|10|2.421926e-005|-1.562548e-004|-1.562548e-004|-1.562548e-004|-1.562548e-004|-1.562548e-004|
0.834000|2.460000|656000|2000100|100|20000|0.500000|0.070000|0|1|1|100|2.421926e-005|-1.562548e-004|1.562548e-004|-1.562548e-004|1.562548e-004|-1.562548e-004|
0.817000|5.413000|617000|4000200|200|20000|0.500000|0.070000|0|1|1|0|2.421926e-005|1.562548e-004|1.562548e-004|-1.562548e-004|1.562548e-004|-1.562548e-004|
0.981000|5.772000|726600|4000200|200|20000|0.500000|0.070000|0|1|1|10|2.421926e-005|-1.562548e-004|1.562548e-004|-1.562548e-004|1.562548e-004|1.562548e-004|
1.187000|5.329000|877400|4000200|200|20000|0.500000|0.070000|0|1|1|100|2.421926e-005|1.562548e-004|-1.562548e-004|-1.562548e-004|1.562548e-004|1.562548e-004|
0.216000|0.354000|150600|250050|50|5000|0.500000|0.070000|0|1|1|0|4.117249e-004|1.562548e-004|1.406293e-003|-1.562548e-004|1.562548e-004|-1.562548e-004|
0.263000|0.348000|193250|250050|50|5000|0.500000|0.070000|0|1|1|10|2.954740e-004|4.687643e-004|-1.562548e-004|1.562548e-004|1.562548e-004|-1.093783e-003|
0.285000|0.354000|201200|250050|50|5000|0.500000|0.070000|0|1|1|100|5.279773e-004|4.687643e-004|-1.406293e-003|-4.687643e-004|-4.687643e-004|-1.562548e-004|
0.416000|1.049000|299800|750050|50|15000|0.500000|0.070000|0|1|1|0|2.421926e-005|1.562548e-004|1.562548e-004|-1.562548e-004|1.562548e-004|-1.562548e-004|
0.786000|1.040000|568900|750050|50|15000|0.500000|0.070000|0|1|1|10|2.421926e-005|1.562548e-004|-1.562548e-004|1.562548e-004|1.562548e-004|-1.562548e-004|
0.965000|1.065000|685100|750050|50|15000|0.500000|0.070000|0|1|1|100|2.421926e-005|-1.562548e-004|1.562548e-004|1.562548e-004|1.562548e-004|-1.562548e-004|
0.417000|2.792000|299800|2000050|50|40000|0.500000|0.070000|0|1|1|0|2.421926e-005|1.562548e-004|1.562548e-004|-1.562548e-004|1.562548e-004|-1.562548e-004|
0.787000|2.760000|568900|2000050|50|40000|0.500000|0.070000|0|1|1|10|2.421926e-005|1.562548e-004|-1.562548e-004|1.562548e-004|1.562548e-004|-1.562548e-004|
0.949000|2.792000|685100|2000050|50|40000|0.500000|0.070000|0|1|1|100|2.421926e-005|-1.562548e-004|1.562548e-004|1.562548e-004|1.562548e-004|-1.562548e-004|
0.980000|1.419000|673350|1000050|50|20000|0.300000|0.070000|0|1|1|0|2.421926e-005|1.562548e-004|1.562548e-004|1.562548e-004|1.562548e-004|-1.562548e-004|
0.702000|1.388000|509850|1000050|50|20000|0.300000|0.070000|0|1|1|10|2.421926e-005|1.562548e-004|-1.562548e-004|-1.562548e-004|1.562548e-004|-1.562548e-004|
0.902000|1.388000|658550|1000050|50|20000|0.300000|0.070000|0|1|1|100|2.421926e-005|1.562548e-004|1.562548e-004|-1.562548e-004|1.562548e-004|1.562548e-004|
1.081000|1.403000|769100|1000050|50|20000|0.700000|0.070000|0|1|1|0|6.297005e-005|-4.687643e-004|1.562548e-004|1.562548e-004|-1.562548e-004|-1.562548e-004|
1.166000|1.420000|820950|1000050|50|20000|0.700000|0.070000|0|1|1|10|2.421926e-005|-1.562548e-004|-1.562548e-004|1.562548e-004|1.562548e-004|-1.562548e-004|
0.563000|1.419000|395650|1000050|50|20000|0.700000|0.070000|0|1|1|100|2.421926e-005|-1.562548e-004|1.562548e-004|-1.562548e-004|1.562548e-004|-1.562548e-004|
1.203000|1.450000|822450|1000050|50|20000|0.850000|0.070000|0|1|1|0|2.421926e-005|-1.562548e-004|-1.562548e-004|1.562548e-004|1.562548e-004|1.562548e-004|
0.169000|1.425000|116150|1000050|50|20000|0.850000|0.070000|0|1|1|10|2.421926e-005|-1.562548e-004|-1.562548e-004|1.562548e-004|-1.562548e-004|-1.562548e-004|
0.586000|1.435000|408000|1000050|50|20000|0.850000|0.070000|0|1|1|100|2.421926e-005|1.562548e-004|-1.562548e-004|-1.562548e-004|-1.562548e-004|1.562548e-004|
1.002000|1.403000|711100|1000050|50|20000|0.500000|0.030000|0|1|1|0|6.297005e-005|1.562548e-004|1.562548e-004|-4.687643e-004|-1.562548e-004|1.562548e-004|
1.141000|1.372000|827000|1000050|50|20000|0.500000|0.030000|0|1|1|10|6.297005e-005|-1.562548e-004|-1.562548e-004|4.687643e-004|-1.562548e-004|-1.562548e-004|
1.334000|1.403000|948800|1000050|50|20000|0.500000|0.030000|0|1|1|100|2.421926e-005|-1.562548e-004|1.562548e-004|1.562548e-004|1.562548e-004|1.562548e-004|
1.188000|1.435000|826000|1000050|50|20000|0.500000|0.100000|0|1|1|0|6.297005e-005|4.687643e-004|1.562548e-004|-1.562548e-004|1.562548e-004|1.562548e-004|
0.702000|1.404000|500650|1000050|50|20000|0.500000|0.100000|0|1|1|10|2.421926e-005|-1.562548e-004|1.562548e-004|1.562548e-004|1.562548e-004|-1.562548e-004|
0.438000|1.425000|307000|1000050|50|20000|0.500000|0.100000|0|1|1|100|2.421926e-005|-1.562548e-004|1.562548e-004|-1.562548e-004|-1.562548e-004|1.562548e-004|
1.335000|1.404000|949050|1000050|50|20000|0.500000|0.050000|0|1|1|0|2.421926e-005|1.562548e-004|1.562548e-004|1.562548e-004|-1.562548e-004|-1.562548e-004|
1.366000|1.403000|968100|1000050|50|20000|0.500000|0.050000|0|1|1|10|6.297005e-005|-1.562548e-004|1.562548e-004|1.562548e-004|1.562548e-004|4.687643e-004|
1.097000|1.404000|775450|1000050|50|20000|0.500000|0.050000|0|1|1|100|1.017208e-004|-4.687643e-004|-4.687643e-004|-1.562548e-004|1.562548e-004|1.562548e-004|
