1.319000|1.905000|682800|1000050|50|20000|0.500000|0.070000|0|1|1|0|1.288445e-003|1.562548e-004|1.562548e-004|1.562548e-004|-7.812738e-004|1.562548e-004|-1.562548e-004|-1.562548e-004|2.343821e-003|-4.687643e-004|-1.562548e-004|
1.821000|1.858000|975550|1000050|50|20000|0.500000|0.070000|0|1|1|10|4.359461e-004|4.687643e-004|7.812738e-004|1.562548e-004|1.562548e-004|-1.562548e-004|4.687643e-004|-4.687643e-004|-1.562548e-004|-7.812738e-004|-4.687643e-004|
1.789000|1.889000|944750|1000050|50|20000|0.500000|0.070000|0|1|1|100|5.134471e-004|4.687643e-004|7.812738e-004|-4.687643e-004|-1.093783e-003|-4.687643e-004|1.562548e-004|1.562548e-004|1.562548e-004|-1.562548e-004|-1.562548e-004|
1.751000|1.921000|919450|1000050|50|20000|0.500000|0.030000|0|1|1|0|5.134471e-004|-4.687643e-004|-4.687643e-004|1.562548e-004|7.812738e-004|1.562548e-004|-1.562548e-004|1.562548e-004|4.687643e-004|-1.093783e-003|-1.562548e-004|
1.704000|1.889000|896200|1000050|50|20000|0.500000|0.030000|0|1|1|10|3.971953e-004|-4.687643e-004|-7.812738e-004|1.562548e-004|-1.562548e-004|-1.562548e-004|1.562548e-004|4.687643e-004|-4.687643e-004|-1.562548e-004|-7.812738e-004|
1.751000|1.867000|932650|1000050|50|20000|0.500000|0.030000|0|1|1|100|2.034415e-004|1.562548e-004|1.562548e-004|1.562548e-004|1.562548e-004|-1.562548e-004|4.687643e-004|7.812738e-004|1.562548e-004|1.562548e-004|1.562548e-004|
1.542000|1.921000|806050|1000050|50|20000|0.500000|0.100000|0|1|1|0|1.714711e-003|-7.812738e-004|1.562548e-004|4.687643e-004|4.687643e-004|1.718802e-003|1.093783e-003|4.687643e-004|1.562548e-004|-1.718802e-003|-4.687643e-004|
1.704000|1.889000|894750|1000050|50|20000|0.500000|0.100000|0|1|1|10|2.877203e-003|1.562548e-004|4.687643e-004|-1.562548e-004|1.562548e-004|-7.812738e-004|-2.031312e-003|2.656331e-003|1.562548e-004|1.093783e-003|1.093783e-003|
1.689000|1.874000|895100|1000050|50|20000|0.500000|0.100000|0|1|1|100|1.210956e-003|1.562548e-004|7.812738e-004|1.718802e-003|1.562548e-004|1.093783e-003|-1.562548e-004|-7.812738e-004|-1.562548e-004|1.562548e-004|7.812738e-004|
1.620000|1.820000|889400|1000050|50|20000|0.400000|0.070000|0|1|1|0|1.646909e-004|4.687643e-004|1.562548e-004|1.562548e-004|-1.562548e-004|-4.687643e-004|-4.687643e-004|1.562548e-004|-1.562548e-004|-1.562548e-004|1.562548e-004|
1.821000|1.859000|976400|1000050|50|20000|0.400000|0.070000|0|1|1|10|7.459497e-004|-1.562548e-004|-1.562548e-004|-1.093783e-003|1.406293e-003|-1.562548e-004|-1.562548e-004|-4.687643e-004|-4.687643e-004|1.562548e-004|1.562548e-004|
1.883000|1.936000|968700|1000050|50|20000|0.400000|0.070000|0|1|1|100|5.909481e-004|1.562548e-004|-1.562548e-004|-1.093783e-003|4.687643e-004|-1.562548e-004|-1.562548e-004|1.562548e-004|1.562548e-004|4.687643e-004|-1.093783e-003|
1.773000|1.874000|944150|1000050|50|20000|0.400000|0.030000|0|1|1|0|2.421923e-004|4.687643e-004|1.562548e-004|1.562548e-004|1.562548e-004|-1.562548e-004|4.687643e-004|-7.812738e-004|-1.562548e-004|-1.562548e-004|-1.562548e-004|
1.504000|1.782000|844100|1000050|50|20000|0.400000|0.030000|0|1|1|10|8.718931e-005|-1.562548e-004|-1.562548e-004|-1.562548e-004|1.562548e-004|-1.562548e-004|1.562548e-004|-1.562548e-004|-1.562548e-004|-1.562548e-004|4.687643e-004|
1.088000|1.743000|616850|1000050|50|20000|0.400000|0.030000|0|1|1|100|1.259401e-004|1.562548e-004|1.562548e-004|-1.562548e-004|-4.687643e-004|-1.562548e-004|1.562548e-004|4.687643e-004|1.562548e-004|1.562548e-004|-1.562548e-004|
1.721000|1.852000|925750|1000050|50|20000|0.400000|0.100000|0|1|1|0|1.985965e-003|-1.718802e-003|1.562548e-004|-1.562548e-004|-7.812738e-004|1.562548e-004|4.687643e-004|-1.406293e-003|7.812738e-004|-1.718802e-003|7.812738e-004|
1.604000|1.812000|878350|1000050|50|20000|0.400000|0.100000|0|1|1|10|2.334698e-003|7.812738e-004|-1.562548e-004|-2.656331e-003|1.562548e-004|1.718802e-003|1.562548e-004|-1.562548e-004|4.687643e-004|4.687643e-004|7.812738e-004|
1.651000|1.836000|899800|1000050|50|20000|0.400000|0.100000|0|1|1|100|2.489719e-003|-1.093783e-003|4.687643e-004|1.562548e-004|1.562548e-004|1.718802e-003|-2.031312e-003|1.093783e-003|-4.687643e-004|-1.406293e-003|-7.812738e-004|
1.388000|1.820000|762950|1000050|50|20000|0.700000|0.070000|0|1|1|0|5.909485e-004|1.562548e-004|-1.562548e-004|-1.562548e-004|1.562548e-004|7.812738e-004|-1.093783e-003|1.562548e-004|4.687643e-004|4.687643e-004|7.812738e-004|
1.805000|1.836000|981700|1000050|50|20000|0.700000|0.070000|0|1|1|10|1.288456e-003|-7.812738e-004|-1.562548e-004|1.562548e-004|1.406293e-003|-1.562548e-004|-1.562548e-004|-1.562548e-004|4.687643e-004|7.812738e-004|1.718802e-003|
1.721000|1.843000|933400|1000050|50|20000|0.700000|0.070000|0|1|1|100|7.071989e-004|1.562548e-004|-4.687643e-004|-1.562548e-004|1.093783e-003|-1.562548e-004|-1.562548e-004|-1.562548e-004|-1.562548e-004|1.406293e-003|-1.562548e-004|
1.589000|1.821000|876100|1000050|50|20000|0.700000|0.030000|0|1|1|0|3.584441e-004|1.562548e-004|4.687643e-004|1.562548e-004|1.562548e-004|-1.562548e-004|1.562548e-004|-1.562548e-004|1.093783e-003|-1.562548e-004|-4.687643e-004|
1.519000|1.820000|828050|1000050|50|20000|0.700000|0.030000|0|1|1|10|1.646909e-004|-1.562548e-004|-4.687643e-004|1.562548e-004|-4.687643e-004|4.687643e-004|-1.562548e-004|1.562548e-004|1.562548e-004|1.562548e-004|1.562548e-004|
1.720000|1.805000|949250|1000050|50|20000|0.700000|0.030000|0|1|1|100|2.034415e-004|1.562548e-004|1.562548e-004|7.812738e-004|-1.562548e-004|1.562548e-004|1.562548e-004|-4.687643e-004|1.562548e-004|-1.562548e-004|1.562548e-004|
