1.303000|1.920000|682800|1000050|50|20000|0.500000|0.070000|0|1|1|0|1.288445e-003|1.562548e-004|1.562548e-004|1.562548e-004|-7.812738e-004|1.562548e-004|-1.562548e-004|-1.562548e-004|2.343821e-003|-4.687643e-004|-1.562548e-004|
1.904000|1.936000|975550|1000050|50|20000|0.500000|0.070000|0|1|1|10|4.359461e-004|4.687643e-004|7.812738e-004|1.562548e-004|1.562548e-004|-1.562548e-004|4.687643e-004|-4.687643e-004|-1.562548e-004|-7.812738e-004|-4.687643e-004|
1.788000|1.889000|944750|1000050|50|20000|0.500000|0.070000|0|1|1|100|5.134471e-004|4.687643e-004|7.812738e-004|-4.687643e-004|-1.093783e-003|-4.687643e-004|1.562548e-004|1.562548e-004|1.562548e-004|-1.562548e-004|-1.562548e-004|
0.971000|1.218000|318560|400020|20|20000|0.500000|0.070000|0|1|1|0|8.621997e-004|7.812738e-004|1.562548e-004|1.562548e-004|1.562548e-004|4.687643e-004|1.562548e-004|-1.562548e-004|-1.718802e-003|4.687643e-004|-4.687643e-004|
1.056000|1.218000|345940|400020|20|20000|0.500000|0.070000|0|1|1|10|1.985956e-003|1.562548e-004|-1.562548e-004|1.562548e-004|-2.343821e-003|1.406293e-003|-1.562548e-004|-1.093783e-003|1.562548e-004|7.812738e-004|7.812738e-004|
1.172000|1.210000|387740|400020|20|20000|0.500000|0.070000|0|1|1|100|5.521983e-004|7.812738e-004|1.562548e-004|4.687643e-004|-7.812738e-004|1.562548e-004|4.687643e-004|-4.687643e-004|7.812738e-004|1.562548e-004|-4.687643e-004|
2.938000|3.223000|1815800|2000100|100|20000|0.500000|0.070000|0|1|1|0|1.288456e-003|-7.812738e-004|1.718802e-003|-1.562548e-004|-4.687643e-004|-4.687643e-004|-1.406293e-003|1.562548e-004|4.687643e-004|-1.562548e-004|4.687643e-004|
3.055000|3.108000|1959900|2000100|100|20000|0.500000|0.070000|0|1|1|10|6.248340e-003|-1.562548e-004|-4.687643e-004|1.093783e-003|1.093783e-003|4.218879e-003|1.406293e-003|-2.031312e-003|-1.718802e-003|1.562548e-004|-1.406293e-003|
3.108000|3.139000|1980500|2000100|100|20000|0.500000|0.070000|0|1|1|100|2.877171e-003|-7.812738e-004|1.562548e-004|1.562548e-004|-4.687643e-004|1.093783e-003|-3.281350e-003|-1.093783e-003|4.687643e-004|-1.562548e-004|-4.687643e-004|
4.280000|6.786000|2510400|4000200|200|20000|0.500000|0.070000|0|1|1|0|1.830965e-003|1.562548e-004|-7.812738e-004|-1.406293e-003|-1.093783e-003|1.562548e-004|-7.812738e-004|1.718802e-003|-1.562548e-004|1.093783e-003|7.812738e-004|
