0.509000|0.511000|14970|15030|0.950000|0.700000|200.000000|30|500|0|9.346540e-04|-1.718802e-05|-4.062624e-05|-1.210974e-04|-2.109439e-05|3.515732e-05|-1.406293e-05|4.687643e-06|4.593890e-04|-1.242225e-04|2.113346e-03|
0.309000|0.310000|15000|15030|0.950000|0.700000|200.000000|30|500|10|1.318538e-04|-2.171941e-04|3.398541e-04|2.859462e-04|1.093783e-05|1.093783e-05|5.039216e-04|-3.562609e-04|1.859432e-04|2.968841e-05|-6.015808e-05|
0.312000|0.319000|14700|15030|0.950000|0.700000|200.000000|30|500|100|1.953349e-04|-5.562670e-04|3.554796e-04|-3.421979e-04|1.789117e-04|-4.851710e-04|7.187719e-05|-9.375286e-06|3.906369e-05|2.062563e-04|3.390728e-04|
0.384000|0.447000|13470|15030|0.300000|0.700000|200.000000|30|500|0|1.812545e-01|6.517386e-03|-4.347789e-03|-8.522135e-03|-3.921995e-04|4.610297e-03|2.184676e-02|1.005890e-02|-1.021906e-02|-8.487759e-03|2.031312e-03|
0.401000|0.427000|13860|15030|0.300000|0.700000|200.000000|30|500|10|1.218602e-01|-5.311881e-03|5.875179e-04|-2.277413e-03|4.040748e-03|-8.281503e-05|-1.189880e-02|1.389105e-03|-6.840052e-03|1.874979e-02|-4.773583e-03|
0.402000|0.427000|14250|15030|0.300000|0.700000|200.000000|30|500|100|1.115819e-01|1.004562e-02|8.251814e-03|3.058687e-03|-9.464351e-03|2.077407e-03|-1.290821e-02|2.078970e-03|2.873525e-03|-7.481478e-03|-7.429133e-03|
0.500000|0.512000|14400|15030|0.550000|0.700000|200.000000|30|500|0|2.523936e-02|-5.684548e-03|2.957903e-03|2.464138e-03|7.008026e-04|3.304788e-03|3.871212e-03|-2.368822e-03|2.471169e-03|-5.341569e-03|-3.666518e-03|
0.297000|0.308000|14610|15030|0.550000|0.700000|200.000000|30|500|10|1.982699e-02|7.031464e-03|-4.085281e-03|-9.047151e-04|-3.693081e-03|-3.609485e-04|1.868026e-03|7.609607e-04|-1.945372e-04|7.265847e-04|3.820429e-03|
0.364000|0.416000|13620|15030|0.550000|0.700000|200.000000|30|500|100|1.047666e-02|-1.136753e-03|1.562548e-05|-2.730552e-03|-2.417261e-03|3.845430e-03|1.335197e-03|-3.635267e-03|-3.390728e-04|2.122721e-03|-1.952403e-03|
0.788000|0.797000|14880|15030|0.750000|0.700000|200.000000|30|500|0|1.695486e-03|-5.492355e-04|-8.828394e-05|8.359630e-05|-7.422101e-04|-3.421979e-04|1.582861e-03|4.953276e-04|2.128971e-03|-2.843837e-04|-4.445448e-04|
