0.328000|0.330000|14880|15030|0.950000|0.400000|200.000000|30|500|0|1.993039e-05|-2.929777e-04|8.672139e-05|-3.593860e-05|-6.953337e-05|3.125095e-05|
0.315000|0.340000|13980|15030|0.950000|0.400000|200.000000|30|500|10|8.337669e-05|1.335978e-04|-3.046968e-05|3.656362e-04|1.242225e-04|-5.023591e-04|
0.248000|0.330000|11340|15030|0.950000|0.400000|200.000000|30|500|100|1.543057e-05|1.796930e-05|-8.359630e-05|-4.765770e-05|-8.281503e-05|-2.476638e-04|
0.292000|0.347000|12540|15030|0.950000|0.300000|200.000000|30|500|0|6.175074e-05|-2.929777e-04|3.101657e-04|3.523545e-04|7.031464e-05|-1.093783e-05|
0.262000|0.334000|11730|15030|0.950000|0.300000|200.000000|30|500|10|3.476069e-06|3.906369e-05|-1.562548e-06|-1.250038e-05|2.812586e-05|1.226600e-04|
0.268000|0.333000|11970|15030|0.950000|0.300000|200.000000|30|500|100|3.803900e-05|6.093936e-05|-9.922178e-05|-8.125248e-05|8.828394e-05|4.046998e-04|
0.333000|0.336000|14880|15030|0.950000|0.800000|200.000000|30|500|0|2.988415e-06|7.500229e-05|-1.718802e-05|5.390789e-05|3.125095e-06|7.890866e-05|
0.295000|0.331000|13290|15030|0.950000|0.800000|200.000000|30|500|10|9.950411e-01|-9.949186e-01|8.125248e-05|5.312662e-05|-6.179876e-04|1.429731e-04|
0.268000|0.334000|11970|15030|0.950000|0.800000|200.000000|30|500|100|9.949640e-01|-5.000152e-05|-1.273476e-04|3.984497e-05|6.640828e-05|-9.949421e-01|
0.518000|0.535000|14190|15030|0.950000|0.900000|200.000000|30|500|0|1.476648e-06|7.812738e-06|9.375286e-06|-7.422101e-05|3.984497e-05|1.406293e-05|
0.319000|0.339000|14040|15030|0.950000|0.900000|200.000000|30|500|10|2.984900e+00|-9.949725e-01|-8.047120e-05|9.948147e-01|9.946639e-01|-2.734458e-05|
0.370000|0.401000|13620|15030|0.950000|0.900000|200.000000|30|500|100|1.989919e+00|9.949366e-01|4.687643e-06|-1.250038e-05|5.078280e-05|-9.950139e-01|
0.332000|0.335000|14880|15030|0.950000|0.750000|200.000000|30|500|0|2.384992e-06|3.984497e-05|1.562548e-05|5.390789e-05|1.718802e-05|8.359630e-05|
0.308000|0.332000|13890|15030|0.950000|0.750000|200.000000|30|500|10|5.683035e-05|3.750114e-05|1.601611e-04|4.500137e-04|1.210974e-04|2.054750e-04|
0.339000|0.361000|14130|15030|0.950000|0.750000|200.000000|30|500|100|9.949642e-01|-5.000152e-05|-1.273476e-04|1.484420e-05|-6.250191e-06|-9.948741e-01|
0.182000|0.363000|8070|15030|0.950000|0.850000|200.000000|30|500|0|2.645470e-06|7.500229e-05|2.500076e-05|5.390789e-05|2.890713e-05|5.781426e-05|
0.350000|0.352000|14940|15030|0.950000|0.850000|200.000000|30|500|10|9.952733e-01|-9.949827e-01|-6.640828e-05|-8.929960e-04|-8.773705e-04|1.078158e-04|
0.327000|0.346000|14130|15030|0.950000|0.850000|200.000000|30|500|100|9.949633e-01|-5.000152e-05|-1.273476e-04|-7.812738e-06|4.297006e-05|-9.949303e-01|
0.270000|0.343000|11700|15030|0.950000|0.700000|100.000000|30|500|0|6.087410e-05|1.500046e-04|1.515671e-04|5.031403e-04|-6.562700e-05|-6.250191e-05|
0.342000|0.361000|14070|15030|0.950000|0.700000|100.000000|30|500|10|9.949931e-01|7.968993e-05|6.718955e-05|9.949413e-01|3.968871e-04|5.312662e-05|
0.340000|0.346000|14760|15030|0.950000|0.700000|100.000000|30|500|100|2.121752e-05|-1.796930e-04|-1.546922e-04|-3.125095e-06|2.812586e-05|2.234443e-04|
0.349000|0.352000|14880|15030|0.950000|0.700000|150.000000|30|500|0|2.835268e-06|-5.208492e-06|1.052115e-04|2.500076e-05|-8.333587e-06|5.000152e-05|
0.338000|0.350000|14490|15030|0.950000|0.700000|150.000000|30|500|10|9.953618e-01|2.375072e-04|4.583473e-05|9.947762e-01|1.390667e-03|6.562700e-05|
0.279000|0.343000|12030|15030|0.950000|0.700000|150.000000|30|500|100|2.773805e-05|6.666870e-05|-2.354238e-04|-1.395876e-04|-2.437574e-04|3.229265e-05|
0.321000|0.341000|14190|15030|0.950000|0.700000|70.000000|30|500|0|1.563081e-05|1.964346e-04|1.562548e-05|-2.901874e-05|-5.580527e-05|1.897379e-04|
0.302000|0.332000|13680|15030|0.950000|0.700000|70.000000|30|500|10|9.955262e-01|6.696633e-05|-1.227716e-04|9.946397e-01|-1.654068e-03|4.017980e-05|
0.333000|0.345000|14430|15030|0.950000|0.700000|70.000000|30|500|100|2.697926e-05|-2.522398e-04|2.120600e-04|-1.584870e-04|8.928844e-06|4.687643e-05|
0.354000|0.358000|14880|15030|0.950000|0.700000|250.000000|30|500|0|1.862364e-06|-7.500229e-06|6.250191e-05|8.750267e-06|-2.312571e-05|6.937712e-05|
0.349000|0.351000|14940|15030|0.950000|0.700000|250.000000|30|500|10|3.991631e-02|1.187536e-05|5.000152e-05|-1.418356e-02|3.943870e-04|8.750267e-06|
0.318000|0.339000|14130|15030|0.950000|0.700000|250.000000|30|500|100|5.889272e-06|-7.500229e-06|9.750297e-05|1.387542e-04|-2.750084e-05|-1.062532e-05|
0.322000|0.339000|14190|15030|0.950000|0.700000|300.000000|30|500|0|8.566622e-07|1.250038e-05|-4.375133e-05|1.458378e-05|-2.343821e-05|3.854284e-05|
0.331000|0.332000|14940|15030|0.950000|0.700000|300.000000|30|500|10|1.051737e-01|5.208492e-06|1.203162e-04|-2.304393e-02|-9.427371e-05|-8.177333e-05|
0.274000|0.335000|12420|15030|0.950000|0.700000|300.000000|30|500|100|6.533280e-06|-1.135451e-04|-9.896135e-06|1.041698e-05|1.338582e-04|4.375133e-05|
0.335000|0.412000|11640|15030|0.950000|0.700000|400.000000|30|500|0|1.547944e-06|3.554796e-05|-3.086032e-05|-8.594012e-06|-4.297006e-05|6.054872e-05|
0.335000|0.337000|14940|15030|0.950000|0.700000|400.000000|30|500|10|2.300765e-01|3.359477e-05|1.875057e-05|-3.411940e-02|8.203375e-06|2.109439e-05|
0.314000|0.332000|14130|15030|0.950000|0.700000|400.000000|30|500|100|3.577397e-06|-2.109439e-05|-6.250191e-05|4.179815e-05|7.422101e-06|-1.089877e-04|
0.268000|0.336000|11970|15030|0.950000|0.700000|500.000000|30|500|0|2.623779e-06|2.875088e-05|1.250038e-06|7.406476e-05|-8.219001e-05|-1.250038e-05|
0.644000|0.647000|14940|15030|0.950000|0.700000|500.000000|30|500|10|3.278936e-01|-4.375133e-06|9.625294e-05|-4.076468e-02|7.375225e-05|-2.281320e-05|
0.569000|0.589000|14130|15030|0.950000|0.700000|500.000000|30|500|100|3.614017e-06|1.250038e-05|-1.059407e-04|7.812738e-06|-7.562731e-05|3.250099e-05|
0.254000|0.364000|10470|15030|0.950000|0.700000|600.000000|30|500|0|2.118647e-07|4.427218e-06|-1.041698e-06|4.948068e-06|-2.760501e-05|1.614633e-05|
0.339000|0.341000|14940|15030|0.950000|0.700000|600.000000|30|500|10|4.025523e-01|2.343821e-06|5.677256e-05|-4.519487e-02|3.388124e-04|-2.083397e-06|
0.367000|0.378000|14760|15030|0.950000|0.700000|600.000000|30|500|100|2.076008e-06|-5.026195e-05|-4.401176e-05|-6.927295e-05|-3.281350e-05|1.119826e-05|
0.366000|0.370000|14820|15030|0.950000|0.700000|700.000000|30|500|0|3.472746e-07|-2.544720e-05|6.250191e-06|1.138428e-05|9.598507e-06|2.901874e-05|
0.355000|0.356000|14940|15030|0.950000|0.700000|700.000000|30|500|10|4.604244e-01|-1.763447e-05|-8.482402e-06|-4.835929e-02|7.701128e-05|-1.116105e-06|
0.348000|0.355000|14760|15030|0.950000|0.700000|700.000000|30|500|100|1.463881e-06|-3.325994e-05|-3.459927e-05|-6.540378e-05|-9.598507e-06|-2.656331e-05|
0.289000|0.368000|7900|10020|0.950000|0.700000|200.000000|20|500|0|2.451158e-05|1.718802e-05|1.015656e-05|-3.125095e-06|3.437605e-05|-3.492294e-04|
0.629000|0.631000|9960|10020|0.950000|0.700000|200.000000|20|500|10|3.053405e+00|-9.948741e-01|-9.950475e-01|-6.406445e-05|1.859432e-02|-9.947608e-01|
0.504000|0.513000|9840|10020|0.950000|0.700000|200.000000|20|500|100|3.370650e-04|5.000152e-05|-6.328318e-05|-2.398511e-04|5.703299e-05|1.277383e-03|
0.941000|0.967000|4950|5010|0.950000|0.700000|200.000000|10|500|0|1.165413e-04|4.687643e-04|-3.156346e-04|-6.640828e-05|1.062532e-04|5.023591e-04|
0.555000|0.869000|3070|5010|0.950000|0.700000|200.000000|10|500|10|3.979973e+00|3.125095e-04|-9.954530e-01|9.947655e-01|-9.953921e-01|-9.946077e-01|
0.533000|0.566000|4690|5010|0.950000|0.700000|200.000000|10|500|100|5.079993e-04|1.080502e-03|2.804773e-04|-1.030500e-03|-2.765709e-04|4.195440e-04|
0.544000|0.576000|11800|12525|0.950000|0.700000|200.000000|25|500|0|2.297802e-06|1.039094e-04|2.187567e-05|-1.640675e-05|-4.687643e-06|3.906369e-06|
0.591000|0.597000|12450|12525|0.950000|0.700000|200.000000|25|500|10|1.992396e+00|7.812738e-06|-9.949264e-01|-9.949452e-01|3.533702e-03|5.937681e-05|
0.491000|0.520000|11450|12525|0.950000|0.700000|200.000000|25|500|100|2.307986e-05|-9.297159e-05|-1.906308e-04|1.023469e-04|3.281350e-05|-2.445387e-04|
0.312000|0.340000|16135|17535|0.950000|0.700000|200.000000|35|500|0|9.949613e-01|-3.828242e-05|-8.828394e-05|9.949342e-01|-2.578204e-05|-2.734458e-05|
0.447000|0.473000|16065|17535|0.950000|0.700000|200.000000|35|500|10|3.942896e-07|1.093783e-05|3.359477e-05|1.484420e-05|2.265694e-05|-2.343821e-06|
0.301000|0.333000|16100|17535|0.950000|0.700000|200.000000|35|500|100|5.941711e-06|-1.234413e-04|3.437605e-05|3.281350e-05|-6.172063e-05|-9.297159e-05|
0.274000|0.337000|16160|20040|0.950000|0.700000|200.000000|40|500|0|2.043863e-06|-4.062624e-05|9.219031e-05|9.375286e-06|-7.031464e-06|3.906369e-06|
0.406000|0.416000|19440|20040|0.950000|0.700000|200.000000|40|500|10|2.974681e-05|-8.594012e-06|-5.625172e-05|3.453230e-04|-1.632862e-04|2.812586e-05|
0.568000|0.570000|19920|20040|0.950000|0.700000|200.000000|40|500|100|7.820278e-06|-8.125248e-05|-7.812738e-07|-4.083588e-16|1.554735e-04|-9.297159e-05|
0.294000|0.360000|20800|25050|0.950000|0.700000|200.000000|50|500|0|1.137700e-06|-5.859554e-05|-2.500076e-05|1.640675e-05|-3.046968e-05|2.187567e-05|
0.313000|0.354000|22150|25050|0.950000|0.700000|200.000000|50|500|10|7.420539e-06|4.922025e-05|-1.078158e-04|-2.187567e-05|-9.062776e-05|-1.210974e-04|
0.334000|0.351000|23900|25050|0.950000|0.700000|200.000000|50|500|100|1.207330e-06|-6.250191e-05|1.718802e-05|-3.046968e-05|-1.093783e-05|2.890713e-05|
0.300000|0.376000|29925|37575|0.950000|0.700000|200.000000|75|500|0|7.154370e-07|-3.359477e-05|-4.297006e-05|-2.109439e-05|-1.250038e-05|-5.468917e-06|
0.314000|0.356000|33600|37575|0.950000|0.700000|200.000000|75|500|10|6.246147e-07|-4.843898e-05|-2.421949e-05|-1.406293e-05|-1.562548e-06|-3.906369e-06|
0.290000|0.358000|30825|37575|0.950000|0.700000|200.000000|75|500|100|5.507460e-07|4.922025e-05|-1.015656e-05|3.135513e-16|-1.328166e-05|-8.594012e-06|
0.065000|0.068000|2820|3030|0.950000|0.700000|200.000000|30|100|0|5.043880e-04|-7.351787e-04|4.687643e-04|2.445387e-04|7.851802e-04|-1.051595e-03|
0.063000|0.066000|2940|3030|0.950000|0.700000|200.000000|30|100|10|1.990184e+00|-2.054750e-04|8.203375e-04|9.943928e-01|-9.944295e-01|1.609424e-04|
0.073000|0.074000|2970|3030|0.950000|0.700000|200.000000|30|100|100|1.995829e+00|5.175158e-03|-9.960796e-01|1.562548e-06|-1.261757e-03|-9.945514e-01|
1.547000|1.551000|59850|60030|0.950000|0.700000|200.000000|30|2000|0|5.931297e-07|3.984497e-05|-4.687643e-06|-1.328166e-05|2.031312e-05|2.812586e-05|
2.355000|2.444000|56430|60030|0.950000|0.700000|200.000000|30|2000|10|1.387521e-06|-1.562548e-05|-1.562548e-06|-8.047120e-05|1.640675e-05|1.562548e-06|
1.028000|1.802000|31440|60030|0.950000|0.700000|200.000000|30|2000|100|3.751563e-07|2.890713e-05|2.734458e-05|1.562548e-06|1.562548e-05|7.812738e-06|
