0.400000|0.510000|9480|15030|0.950000|0.700000|200.000000|30|500|0|9.377698e-07|-6.875210e-05|
0.534000|1.031000|13800|15030|0.950000|0.700000|200.000000|30|500|10|4.371577e-08|1.484420e-05|
2.409000|2.452000|13110|15030|0.950000|0.700000|200.000000|30|500|100|3.923520e-08|-1.406293e-05|
0.265000|0.327000|12270|15030|0.300000|0.700000|200.000000|30|500|0|1.937542e-09|3.125095e-06|
0.417000|0.599000|7710|15030|0.300000|0.700000|200.000000|30|500|10|3.027408e-09|-3.906369e-06|
0.081000|0.376000|3930|15030|0.300000|0.700000|200.000000|30|500|100|1.089868e-09|-2.343821e-06|
0.231000|2.329000|2010|15030|0.550000|0.700000|200.000000|30|500|0|9.808801e-09|-7.031464e-06|
0.242000|0.443000|8130|15030|0.550000|0.700000|200.000000|30|500|10|3.027408e-09|3.906369e-06|
0.358000|0.395000|13440|15030|0.550000|0.700000|200.000000|30|500|100|1.743787e-08|-9.375286e-06|
0.028000|0.348000|1350|15030|0.750000|0.700000|200.000000|30|500|0|1.240026e-07|-2.500076e-05|
0.357000|0.415000|13410|15030|0.750000|0.700000|200.000000|30|500|10|8.827921e-08|-2.109439e-05|
0.468000|0.721000|9150|15030|0.750000|0.700000|200.000000|30|500|100|1.089868e-09|2.343821e-06|
0.452000|0.542000|12990|15030|0.850000|0.700000|200.000000|30|500|0|2.046527e-08|1.015656e-05|
0.068000|0.478000|2460|15030|0.850000|0.700000|200.000000|30|500|10|1.163736e-07|-2.421949e-05|
1.729000|1.988000|10020|15030|0.850000|0.700000|200.000000|30|500|100|2.761117e-06|1.179723e-04|
0.318000|0.492000|7860|15030|0.650000|0.700000|200.000000|30|500|0|0.000000e+00|-6.707670e-16|
0.186000|0.512000|8490|15030|0.650000|0.700000|200.000000|30|500|10|1.937542e-09|3.125095e-06|
0.378000|0.390000|14640|15030|0.650000|0.700000|200.000000|30|500|100|1.937542e-09|-3.125095e-06|
