2.603000|2.712000|954250|1000050|50|20000|0.500000|0.070000|0|1|1|0|1.559459e-002|3.000092e-003|1.000031e-003|3.000092e-003|3.000092e-003|1.000031e-003|7.000214e-003|-1.000031e-003|-3.000092e-003|-1.000031e-003|-7.000214e-003|
1.736000|2.526000|705000|1000050|50|20000|0.500000|0.070000|0|1|1|10|1.824190e-002|-3.000092e-003|5.000153e-003|1.000031e-003|1.000031e-003|1.000031e-003|7.000214e-003|-9.000275e-003|-1.000031e-003|-3.000092e-003|3.000092e-003|
2.758000|2.759000|999700|1000050|50|20000|0.500000|0.070000|0|1|1|100|1.189128e-002|1.000031e-003|-3.000092e-003|-3.000092e-003|-1.000031e-003|-3.000092e-003|-5.000153e-003|5.000153e-003|-1.000031e-003|-1.000031e-003|1.000031e-003|
1.970000|2.455000|788700|1000050|50|20000|0.300000|0.070000|0|1|1|0|9.942452e-003|-3.000092e-003|3.000092e-003|-3.000092e-003|1.000031e-003|3.000092e-003|-3.000092e-003|-1.000031e-003|3.000092e-003|1.000031e-003|-1.000031e-003|
2.206000|2.502000|886250|1000050|50|20000|0.300000|0.070000|0|1|1|10|1.358789e-002|-3.000092e-003|1.000031e-003|-7.000214e-003|1.000031e-003|-1.000031e-003|-1.000031e-003|3.000092e-003|1.000031e-003|5.000153e-003|3.000092e-003|
2.031000|2.878000|683300|1000050|50|20000|0.300000|0.070000|0|1|1|100|1.062797e-002|1.000031e-003|1.000031e-003|5.000153e-003|-1.000031e-003|-1.000031e-003|3.000092e-003|1.000031e-003|-1.000031e-003|1.000031e-003|5.000153e-003|
2.008000|2.861000|781750|1000050|50|20000|0.800000|0.070000|0|1|1|0|1.739805e-002|-1.000031e-003|-3.000092e-003|3.000092e-003|-5.000153e-003|-9.000275e-003|5.000153e-003|1.000031e-003|-3.000092e-003|-1.000031e-003|-3.000092e-003|
2.502000|2.525000|989900|1000050|50|20000|0.800000|0.070000|0|1|1|10|2.096604e-002|-1.000031e-003|-1.000031e-003|-3.000092e-003|1.000031e-003|3.000092e-003|-1.000031e-003|-1.000031e-003|-1.000031e-003|-7.000214e-003|-1.300040e-002|
2.052000|2.326000|881100|1000050|50|20000|0.800000|0.070000|0|1|1|100|1.696259e-002|-1.000031e-003|5.000153e-003|-1.000031e-003|-1.000031e-003|-1.100034e-002|3.000092e-003|1.000031e-003|-1.000031e-003|1.000031e-003|1.000031e-003|
1.725000|2.259000|762850|1000050|50|20000|0.500000|0.070000|0|0|1|0|5.462592e-003|1.000031e-003|1.000031e-003|1.000031e-003|1.000031e-003|1.000031e-003|-1.000031e-003|-1.000031e-003|-1.000031e-003|-1.000031e-003|-3.000092e-003|
1.596000|2.257000|705000|1000050|50|20000|0.500000|0.070000|0|0|1|10|5.462592e-003|3.000092e-003|-1.000031e-003|1.000031e-003|1.000031e-003|1.000031e-003|1.000031e-003|-1.000031e-003|-1.000031e-003|-1.000031e-003|1.000031e-003|
1.760000|2.304000|755350|1000050|50|20000|0.500000|0.070000|0|0|1|100|5.462592e-003|1.000031e-003|-1.000031e-003|-3.000092e-003|-1.000031e-003|-1.000031e-003|1.000031e-003|1.000031e-003|1.000031e-003|1.000031e-003|1.000031e-003|
1.882000|2.243000|835100|1000050|50|20000|0.300000|0.070000|0|0|1|0|8.421488e-003|1.000031e-003|3.000092e-003|1.000031e-003|1.000031e-003|-1.000031e-003|3.000092e-003|-3.000092e-003|-3.000092e-003|-1.000031e-003|1.000031e-003|
1.499000|2.236000|664750|1000050|50|20000|0.300000|0.070000|0|0|1|10|9.942445e-003|-1.000031e-003|-5.000153e-003|1.000031e-003|1.000031e-003|-1.000031e-003|-1.000031e-003|3.000092e-003|-1.000031e-003|-3.000092e-003|3.000092e-003|
1.787000|2.268000|800600|1000050|50|20000|0.300000|0.070000|0|0|1|100|4.053382e-003|-1.000031e-003|1.000031e-003|-1.000031e-003|-1.000031e-003|-1.000031e-003|-1.000031e-003|-1.000031e-003|-1.000031e-003|1.000031e-003|1.000031e-003|
2.373000|2.439000|970600|1000050|50|20000|0.800000|0.070000|0|0|1|0|6.588473e-003|-1.000031e-003|1.000031e-003|1.000031e-003|-1.000031e-003|1.000031e-003|-1.000031e-003|1.000031e-003|-3.000092e-003|-1.000031e-003|3.000092e-003|
2.368000|2.805000|855300|1000050|50|20000|0.800000|0.070000|0|0|1|10|7.556928e-003|1.000031e-003|-1.000031e-003|-5.000153e-003|-1.000031e-003|-1.000031e-003|-1.000031e-003|-1.000031e-003|-1.000031e-003|1.000031e-003|1.000031e-003|
3.399000|5.656000|881100|1000050|50|20000|0.800000|0.070000|0|0|1|100|4.053382e-003|1.000031e-003|-1.000031e-003|-1.000031e-003|-1.000031e-003|1.000031e-003|-1.000031e-003|1.000031e-003|1.000031e-003|1.000031e-003|1.000031e-003|
