0.016000|1.288000|17600|1000050|50|20000|0.500000|0.070000|0|1|1|0|4.053382e-003|-1.000031e-003|
0.687000|1.335000|507550|1000050|50|20000|0.500000|0.070000|0|1|1|10|4.053382e-003|-1.000031e-003|
0.154000|1.340000|88350|1000050|50|20000|0.500000|0.070000|0|1|1|100|4.053382e-003|1.000031e-003|
0.965000|1.303000|736950|1000050|50|20000|0.500000|0.030000|0|1|1|0|4.053382e-003|-1.000031e-003|
0.317000|1.235000|252850|1000050|50|20000|0.500000|0.030000|0|1|1|10|4.053382e-003|1.000031e-003|
0.000000|1.202000|400|1000050|50|20000|0.500000|0.030000|0|1|1|100|4.053382e-003|-1.000031e-003|
0.016000|1.235000|6600|1000050|50|20000|0.500000|0.100000|0|1|1|0|4.053382e-003|-1.000031e-003|
0.586000|1.187000|485800|1000050|50|20000|0.500000|0.100000|0|1|1|10|4.053382e-003|-1.000031e-003|
0.016000|1.257000|3700|1000050|50|20000|0.500000|0.100000|0|1|1|100|4.053382e-003|1.000031e-003|
0.147000|1.349000|100850|1000050|50|20000|0.400000|0.070000|0|1|1|0|4.053382e-003|-1.000031e-003|
0.502000|1.235000|402450|1000050|50|20000|0.400000|0.070000|0|1|1|10|4.053382e-003|1.000031e-003|
0.307000|1.241000|259300|1000050|50|20000|0.400000|0.070000|0|1|1|100|4.053382e-003|1.000031e-003|
0.046000|1.234000|45250|1000050|50|20000|0.400000|0.030000|0|1|1|0|4.053382e-003|1.000031e-003|
0.301000|1.188000|253550|1000050|50|20000|0.400000|0.030000|0|1|1|10|2.133167e-002|-5.000153e-003|
0.231000|1.218000|184000|1000050|50|20000|0.400000|0.030000|0|1|1|100|2.133167e-002|5.000153e-003|
0.169000|1.256000|134200|1000050|50|20000|0.400000|0.100000|0|1|1|0|4.053382e-003|-1.000031e-003|
0.834000|1.172000|702000|1000050|50|20000|0.400000|0.100000|0|1|1|10|4.053382e-003|-1.000031e-003|
0.063000|1.235000|56650|1000050|50|20000|0.400000|0.100000|0|1|1|100|4.053382e-003|1.000031e-003|
1.203000|1.250000|963600|1000050|50|20000|0.700000|0.070000|0|1|1|0|4.053382e-003|-1.000031e-003|
0.454000|1.241000|367200|1000050|50|20000|0.700000|0.070000|0|1|1|10|4.053382e-003|1.000031e-003|
0.062000|1.234000|57800|1000050|50|20000|0.700000|0.070000|0|1|1|100|4.053382e-003|-1.000031e-003|
0.200000|1.234000|169950|1000050|50|20000|0.700000|0.030000|0|1|1|0|4.053382e-003|1.000031e-003|
0.254000|1.225000|204850|1000050|50|20000|0.700000|0.030000|0|1|1|10|4.053382e-003|1.000031e-003|
0.934000|1.181000|776650|1000050|50|20000|0.700000|0.030000|0|1|1|100|1.247965e-002|-3.000092e-003|
0.254000|1.226000|202100|1000050|50|20000|0.700000|0.100000|0|1|1|0|4.053382e-003|-1.000031e-003|
0.379000|1.234000|302250|1000050|50|20000|0.700000|0.100000|0|1|1|10|4.053382e-003|-1.000031e-003|
0.248000|1.219000|199850|1000050|50|20000|0.700000|0.100000|0|1|1|100|4.053382e-003|1.000031e-003|
0.586000|1.250000|464900|1000050|50|20000|0.900000|0.070000|0|1|1|0|1.247965e-002|-3.000092e-003|
0.047000|1.266000|40150|1000050|50|20000|0.900000|0.070000|0|1|1|10|4.053382e-003|-1.000031e-003|
0.154000|1.235000|130500|1000050|50|20000|0.900000|0.070000|0|1|1|100|4.053382e-003|-1.000031e-003|
0.470000|1.225000|384650|1000050|50|20000|0.900000|0.030000|0|1|1|0|4.053382e-003|1.000031e-003|
0.965000|1.219000|792550|1000050|50|20000|0.900000|0.030000|0|1|1|10|4.053382e-003|-1.000031e-003|
0.570000|1.203000|468350|1000050|50|20000|0.900000|0.030000|0|1|1|100|4.053382e-003|-1.000031e-003|
0.748000|1.234000|601650|1000050|50|20000|0.900000|0.100000|0|1|1|0|4.053382e-003|-1.000031e-003|
0.639000|1.234000|517800|1000050|50|20000|0.900000|0.100000|0|1|1|10|4.053382e-003|-1.000031e-003|
0.031000|1.219000|25950|1000050|50|20000|0.900000|0.100000|0|1|1|100|4.053382e-003|1.000031e-003|
