0.074000|0.279000|6550|50050|1.700000|0.100000|0.100000|0.100000|160|3|50|1000|0|2.745327e-17|-5.239587e-09|
0.019000|0.210000|5300|50050|1.700000|0.100000|0.100000|0.100000|160|3|50|1000|10|4.595712e-17|-6.779168e-09|
0.020000|0.216000|4300|50050|1.700000|0.100000|0.100000|0.100000|160|3|50|1000|100|1.070022e-16|-1.034419e-08|
0.070000|0.283000|6450|50050|1.750000|0.100000|0.100000|0.100000|160|3|50|1000|0|5.012740e-18|2.238915e-09|
0.017000|0.214000|6000|50050|1.750000|0.100000|0.100000|0.100000|160|3|50|1000|10|1.759130e-17|4.194198e-09|
0.026000|0.177000|6800|50050|1.750000|0.100000|0.100000|0.100000|160|3|50|1000|100|5.871319e-18|-2.423080e-09|
0.016000|0.206000|4850|50050|1.600000|0.100000|0.100000|0.100000|160|3|50|1000|0|5.329635e-17|-7.300435e-09|
0.018000|0.314000|5200|50050|1.600000|0.100000|0.100000|0.100000|160|3|50|1000|10|2.934712e-17|5.417298e-09|
0.023000|0.363000|5650|50050|1.600000|0.100000|0.100000|0.100000|160|3|50|1000|100|3.377967e-17|-5.812028e-09|
0.037000|0.345000|4650|50050|1.500000|0.100000|0.100000|0.100000|160|3|50|1000|0|3.914126e-18|-1.978415e-09|
0.085000|0.257000|4350|50050|1.500000|0.100000|0.100000|0.100000|160|3|50|1000|10|1.639443e-18|-1.280407e-09|
0.016000|0.222000|3950|50050|1.500000|0.100000|0.100000|0.100000|160|3|50|1000|100|1.264085e-17|3.555397e-09|
0.012000|0.202000|3900|50050|1.350000|0.100000|0.100000|0.100000|160|3|50|1000|0|1.035868e-16|1.017776e-08|
0.022000|0.199000|3800|50050|1.350000|0.100000|0.100000|0.100000|160|3|50|1000|10|5.636355e-17|-7.507566e-09|
0.027000|0.243000|3800|50050|1.350000|0.100000|0.100000|0.100000|160|3|50|1000|100|5.056504e-18|-2.248667e-09|
0.034000|0.257000|3500|50050|1.200000|0.100000|0.100000|0.100000|160|3|50|1000|0|3.023821e-17|-5.498928e-09|
0.021000|0.365000|3050|50050|1.200000|0.100000|0.100000|0.100000|160|3|50|1000|10|6.541041e-17|8.087670e-09|
0.052000|0.429000|3450|50050|1.200000|0.100000|0.100000|0.100000|160|3|50|1000|100|9.313008e-17|9.650393e-09|
0.202000|0.245000|38650|50050|2.000000|0.100000|0.100000|0.100000|160|3|50|1000|0|1.953251e-13|4.419560e-07|
0.153000|0.242000|31900|50050|2.000000|0.100000|0.100000|0.100000|160|3|50|1000|10|3.640639e-15|6.033771e-08|
0.035000|0.259000|7800|50050|2.000000|0.100000|0.100000|0.100000|160|3|50|1000|100|3.812171e-16|-1.952478e-08|
0.039000|0.349000|5400|50050|1.700000|0.200000|0.100000|0.100000|160|3|50|1000|0|1.586181e-17|3.982688e-09|
0.056000|0.340000|5350|50050|1.700000|0.200000|0.100000|0.100000|160|3|50|1000|10|1.055564e-16|-1.027406e-08|
0.035000|0.380000|5300|50050|1.700000|0.200000|0.100000|0.100000|160|3|50|1000|100|6.169697e-17|-7.854742e-09|
0.041000|0.174000|6250|50050|1.700000|0.050000|0.100000|0.100000|160|3|50|1000|0|1.480742e-17|3.848041e-09|
0.030000|0.179000|5850|50050|1.700000|0.050000|0.100000|0.100000|160|3|50|1000|10|1.828828e-18|-1.352342e-09|
0.033000|0.751000|6600|50050|1.700000|0.050000|0.100000|0.100000|160|3|50|1000|100|3.752827e-17|-6.126032e-09|
0.022000|0.210000|5750|50050|1.700000|0.300000|0.100000|0.100000|160|3|50|1000|0|4.658420e-18|-2.158337e-09|
0.030000|0.170000|5050|50050|1.700000|0.300000|0.100000|0.100000|160|3|50|1000|10|6.947272e-17|8.335030e-09|
0.023000|0.204000|5100|50050|1.700000|0.300000|0.100000|0.100000|160|3|50|1000|100|2.668871e-20|-1.633668e-10|
0.035000|0.201000|6700|50050|1.700000|0.010000|0.100000|0.100000|160|3|50|1000|0|9.745815e-17|-9.872090e-09|
0.037000|0.198000|6400|50050|1.700000|0.010000|0.100000|0.100000|160|3|50|1000|10|1.629556e-17|4.036776e-09|
0.027000|0.233000|6600|50050|1.700000|0.010000|0.100000|0.100000|160|3|50|1000|100|3.946817e-18|-1.986660e-09|
0.027000|0.240000|6500|50050|1.700000|0.500000|0.100000|0.100000|160|3|50|1000|0|1.338098e-17|3.658002e-09|
0.021000|0.154000|5250|50050|1.700000|0.500000|0.100000|0.100000|160|3|50|1000|10|1.027797e-16|-1.013803e-08|
0.025000|0.162000|3750|50050|1.700000|0.500000|0.100000|0.100000|160|3|50|1000|100|4.788007e-19|-6.919543e-10|
0.017000|0.155000|4800|50050|1.700000|0.000000|0.100000|0.100000|160|3|50|1000|0|5.317687e-17|-7.292247e-09|
0.033000|0.202000|6500|50050|1.700000|0.000000|0.100000|0.100000|160|3|50|1000|10|9.363420e-17|-9.676477e-09|
0.052000|0.231000|6900|50050|1.700000|0.000000|0.100000|0.100000|160|3|50|1000|100|8.912806e-17|9.440766e-09|
0.022000|0.154000|6700|50050|1.700000|0.700000|0.100000|0.100000|160|3|50|1000|0|3.479675e-17|-5.898877e-09|
0.021000|0.162000|6050|50050|1.700000|0.700000|0.100000|0.100000|160|3|50|1000|10|1.363498e-19|-3.692557e-10|
0.033000|0.144000|6050|50050|1.700000|0.700000|0.100000|0.100000|160|3|50|1000|100|2.140023e-17|4.626038e-09|
0.013000|0.154000|4700|50050|1.700000|1.000000|0.100000|0.100000|160|3|50|1000|0|3.548242e-17|5.956712e-09|
0.033000|0.195000|4450|50050|1.700000|1.000000|0.100000|0.100000|160|3|50|1000|10|1.020186e-16|1.010043e-08|
0.014000|0.121000|5900|50050|1.700000|1.000000|0.100000|0.100000|160|3|50|1000|100|3.049834e-17|-5.522530e-09|
0.025000|0.150000|5350|50050|1.700000|1.200000|0.100000|0.100000|160|3|50|1000|0|6.753181e-17|8.217774e-09|
0.024000|0.145000|4750|50050|1.700000|1.200000|0.100000|0.100000|160|3|50|1000|10|5.523781e-17|-7.432214e-09|
