0.346000|0.522000|32250|50050|1.700000|0.100000|0.100000|0.100000|160|3|50|1000|0|9.960363e-07|1.850721e-04|3.986208e-04|-3.739662e-04|3.711063e-04|1.862503e-04|-2.648264e-04|-4.609931e-04|-2.235674e-04|-3.960355e-04|3.394262e-05|
0.214000|0.220000|48300|50050|1.700000|0.100000|0.100000|0.100000|160|3|50|1000|10|2.571312e-07|-2.799575e-05|-3.134986e-05|-2.159847e-04|2.014181e-05|-2.157069e-04|-1.641396e-04|-1.543217e-04|8.007653e-05|1.128345e-04|-3.031158e-04|
0.173000|0.180000|48200|50050|1.700000|0.100000|0.100000|0.100000|160|3|50|1000|100|6.258122e-07|2.179194e-04|3.321618e-04|-3.922409e-04|1.659648e-04|-1.108388e-04|-3.392278e-04|7.691203e-05|4.942534e-05|-3.470035e-04|1.745399e-04|
0.201000|0.209000|48300|50050|1.750000|0.100000|0.100000|0.100000|160|3|50|1000|0|4.488909e-05|5.712975e-04|-1.446043e-03|-3.024109e-03|2.073202e-03|-3.960501e-03|2.954461e-03|1.005270e-03|-1.505442e-03|3.971845e-04|-1.085899e-03|
0.199000|0.291000|32100|50050|1.750000|0.100000|0.100000|0.100000|160|3|50|1000|10|6.462351e-05|-3.912440e-03|3.715924e-03|-1.755827e-03|-5.435543e-04|1.411945e-03|2.105703e-04|2.494949e-03|1.809637e-03|1.594759e-03|-4.248423e-03|
0.162000|0.209000|40300|50050|1.750000|0.100000|0.100000|0.100000|160|3|50|1000|100|1.931919e-05|2.952374e-05|2.801649e-04|1.765712e-03|1.245531e-03|2.249736e-03|-9.647054e-04|-1.402253e-03|-7.337125e-04|-2.460769e-03|1.368909e-04|
0.167000|0.205000|40300|50050|1.600000|0.100000|0.100000|0.100000|160|3|50|1000|0|1.968120e-10|-9.775973e-06|-3.464419e-06|3.118120e-06|3.427766e-06|-3.812015e-06|4.190549e-06|-4.871774e-06|-1.974747e-06|-5.528316e-07|-2.781433e-06|
0.200000|0.214000|48000|50050|1.600000|0.100000|0.100000|0.100000|160|3|50|1000|10|9.928279e-11|-4.271176e-06|1.043625e-06|-1.443447e-06|3.881569e-06|4.852687e-07|6.782347e-06|-1.113434e-07|-3.413553e-06|-8.639716e-07|2.038057e-06|
0.206000|0.211000|48350|50050|1.600000|0.100000|0.100000|0.100000|160|3|50|1000|100|1.761869e-10|5.196745e-06|-5.715722e-06|3.901561e-06|-2.184003e-06|2.351953e-06|-2.015697e-06|-5.875046e-06|3.287071e-06|-6.421494e-06|6.065563e-07|
0.248000|0.260000|48150|50050|1.500000|0.100000|0.100000|0.100000|160|3|50|1000|0|6.757524e-14|7.597762e-08|9.837297e-08|1.247424e-08|1.279017e-07|5.745945e-08|1.739752e-08|-1.099207e-07|3.857573e-08|1.357506e-07|2.800475e-09|
0.232000|0.249000|48200|50050|1.500000|0.100000|0.100000|0.100000|160|3|50|1000|10|1.714720e-14|-3.303459e-08|1.332097e-08|-6.419270e-08|-6.353391e-08|9.319285e-09|-2.105799e-08|5.927049e-08|5.350417e-08|1.194077e-08|2.593546e-08|
0.267000|0.273000|48350|50050|1.500000|0.100000|0.100000|0.100000|160|3|50|1000|100|4.608115e-14|7.357044e-08|-4.472397e-08|-7.913001e-08|4.004393e-08|5.810902e-08|-5.444546e-08|-3.995785e-08|-6.109493e-08|-1.341927e-07|-3.354656e-08|
0.173000|0.182000|47150|50050|1.350000|0.100000|0.100000|0.100000|160|3|50|1000|0|3.235256e-16|-2.629260e-09|-1.606098e-09|6.250569e-09|8.429795e-09|5.427010e-09|3.551964e-10|-5.303606e-09|4.221542e-09|6.358311e-09|-9.377931e-09|
0.384000|0.402000|48300|50050|1.350000|0.100000|0.100000|0.100000|160|3|50|1000|10|1.661145e-15|-1.039275e-08|7.813191e-09|-1.695490e-09|1.659323e-09|-1.360631e-08|-2.398892e-08|1.178202e-08|-1.112332e-08|-2.122419e-08|-3.584845e-09|
