0.263000|0.287000|40100|50050|1.700000|0.100000|0.100000|0.100000|160|3|50|1000|0|3.636209e-10|-2.334574e-06|6.344165e-06|-1.002826e-05|1.407101e-05|4.400336e-06|
0.139000|0.165000|40250|50050|1.700000|0.100000|0.100000|0.100000|160|3|50|1000|10|2.901703e-11|-7.497712e-07|-1.363790e-07|5.990174e-07|-4.210155e-06|3.217460e-06|
0.053000|0.228000|15550|50050|1.700000|0.100000|0.100000|0.100000|160|3|50|1000|100|3.412159e-10|-3.399924e-06|-1.371467e-05|6.891470e-06|-8.361570e-06|-4.914874e-06|
0.058000|0.154000|15800|50050|1.750000|0.100000|0.100000|0.100000|160|3|50|1000|0|3.912670e-10|1.247068e-05|5.454389e-06|-1.313822e-06|-4.379482e-06|1.360488e-05|
0.143000|0.148000|48200|50050|1.750000|0.100000|0.100000|0.100000|160|3|50|1000|10|1.171136e-08|4.682926e-05|5.584889e-05|6.224802e-05|-4.185700e-05|2.779304e-05|
0.109000|0.192000|24200|50050|1.750000|0.100000|0.100000|0.100000|160|3|50|1000|100|1.069270e-08|-4.480651e-05|-2.038537e-05|-2.646601e-05|2.624947e-05|-8.294594e-05|
0.115000|0.136000|40150|50050|1.600000|0.100000|0.100000|0.100000|160|3|50|1000|0|2.591412e-14|-2.090992e-08|9.509528e-08|4.375183e-08|1.550001e-09|-1.204872e-07|
0.094000|0.120000|40250|50050|1.600000|0.100000|0.100000|0.100000|160|3|50|1000|10|9.916016e-14|-1.793839e-07|2.452207e-07|-5.741593e-08|-3.352683e-08|4.927227e-08|
0.066000|0.148000|24200|50050|1.600000|0.100000|0.100000|0.100000|160|3|50|1000|100|6.175127e-14|2.619969e-09|7.362297e-08|1.360661e-08|1.608353e-07|-1.739854e-07|
0.069000|0.137000|24150|50050|1.500000|0.100000|0.100000|0.100000|160|3|50|1000|0|9.161219e-17|9.869132e-10|6.652402e-09|3.574818e-09|-3.802426e-10|-5.784448e-09|
0.092000|0.140000|31850|50050|1.500000|0.100000|0.100000|0.100000|160|3|50|1000|10|1.029307e-16|2.380599e-09|5.496895e-09|-7.100015e-09|-3.816988e-09|-1.438062e-09|
0.103000|0.192000|31750|50050|1.500000|0.100000|0.100000|0.100000|160|3|50|1000|100|9.109066e-17|-1.901636e-09|1.183872e-09|-7.070178e-09|-3.362035e-09|-4.978172e-09|
0.022000|0.129000|7400|50050|1.350000|0.100000|0.100000|0.100000|160|3|50|1000|0|8.221586e-17|1.246166e-09|-1.278055e-09|-6.625246e-09|-3.357693e-09|4.884825e-09|
