50
1000
1.700000|0.100000|0.100000|0.010000
160|3| 10
0,1.184175e+02,1.020555e+04,3.155103e+01,0.001000,100
1,1.184175e+02,1.080993e+04,2.912962e+01,0.001000,150
2,1.184175e+02,1.118741e+04,2.710268e+01,0.001000,200
3,1.184175e+02,1.091988e+04,3.334209e+01,0.002000,250
4,1.184175e+02,1.068878e+04,3.052234e+01,0.002000,300
5,1.176140e+02,9.946835e+03,3.193902e+01,0.002000,350
6,1.176140e+02,9.881336e+03,3.640200e+01,0.002000,400
7,8.092204e+01,8.946782e+03,3.625728e+01,0.003000,450
8,8.092204e+01,8.325861e+03,2.703886e+01,0.003000,500
9,8.092204e+01,8.019766e+03,2.905029e+01,0.003000,550
10,8.092204e+01,7.668094e+03,3.069257e+01,0.004000,600
11,8.092204e+01,7.507694e+03,2.601597e+01,0.004000,650
12,8.092204e+01,7.306754e+03,2.409220e+01,0.004000,700
13,8.092204e+01,7.409296e+03,2.847109e+01,0.005000,750
14,8.092204e+01,7.520896e+03,2.784772e+01,0.005000,800
15,4.252712e+01,7.178736e+03,3.387211e+01,0.005000,850
16,4.252712e+01,7.270944e+03,3.412723e+01,0.005000,900
17,4.252712e+01,6.740063e+03,2.904650e+01,0.006000,950
18,4.252712e+01,6.685709e+03,2.736104e+01,0.006000,1000
19,4.252712e+01,6.747091e+03,2.588477e+01,0.006000,1050
20,4.252712e+01,6.276869e+03,2.387002e+01,0.007000,1100
21,4.252712e+01,5.882069e+03,2.378288e+01,0.007000,1150
22,4.252712e+01,5.835488e+03,2.145815e+01,0.008000,1200
23,4.252712e+01,5.830084e+03,2.712982e+01,0.008000,1250
24,4.252712e+01,5.644888e+03,2.747233e+01,0.008000,1300
25,4.252712e+01,5.759277e+03,2.928831e+01,0.008000,1350
26,4.252712e+01,5.695255e+03,2.724244e+01,0.009000,1400
27,4.252712e+01,5.472782e+03,2.570852e+01,0.009000,1450
28,4.252712e+01,5.319113e+03,2.530708e+01,0.016000,1500
29,4.138962e+01,5.100792e+03,3.158500e+01,0.016000,1550
30,4.138962e+01,4.985557e+03,2.915167e+01,0.016000,1600
31,3.985957e+01,4.942907e+03,3.096386e+01,0.017000,1650
32,3.239723e+01,4.892028e+03,3.126801e+01,0.017000,1700
33,2.430057e+01,4.797067e+03,3.294327e+01,0.018000,1750
34,2.430057e+01,4.983559e+03,3.357650e+01,0.018000,1800
35,2.430057e+01,4.929584e+03,2.993878e+01,0.018000,1850
36,2.430057e+01,4.962736e+03,2.688941e+01,0.018000,1900
37,2.430057e+01,4.758522e+03,2.605767e+01,0.019000,1950
38,2.430057e+01,4.572431e+03,2.954443e+01,0.019000,2000
