0.044000|0.119000|16150|50050|1.700000|0.100000|0.100000|0.100000|160|3|50|1000|0|1.259082e-05|-3.239014e-06|1.180130e-06|3.836109e-06|1.532968e-06|4.537227e-06|
0.091000|0.110000|40300|50050|1.700000|0.100000|0.100000|0.100000|160|3|50|1000|10|8.216985e-06|-6.258674e-07|-3.920573e-06|-3.685894e-07|-2.142001e-06|-7.822116e-07|
0.064000|0.101000|32200|50050|1.700000|0.100000|0.100000|0.100000|160|3|50|1000|100|1.091076e-05|-2.364143e-06|3.083164e-06|2.735573e-06|3.717508e-06|8.946956e-07|
0.032000|0.101000|15950|50050|1.750000|0.100000|0.100000|0.100000|160|3|50|1000|0|6.978475e-05|3.285696e-06|2.789857e-06|-3.725843e-05|9.030933e-06|-5.728329e-06|
0.101000|0.104000|48250|50050|1.750000|0.100000|0.100000|0.100000|160|3|50|1000|10|1.178717e-04|-4.320789e-05|-9.983621e-08|-3.372730e-05|-5.008307e-06|-3.617795e-05|
0.053000|0.109000|24050|50050|1.750000|0.100000|0.100000|0.100000|160|3|50|1000|100|3.724603e-05|9.580654e-06|-1.150594e-05|-4.304621e-06|3.519455e-06|-1.335371e-05|
0.090000|0.112000|40000|50050|1.600000|0.100000|0.100000|0.100000|160|3|50|1000|0|1.737207e-07|4.383686e-08|-5.045142e-08|-5.854647e-08|-3.919089e-08|5.024155e-10|
0.099000|0.124000|40300|50050|1.600000|0.100000|0.100000|0.100000|160|3|50|1000|10|1.407581e-07|1.208495e-08|5.667553e-08|6.666245e-09|2.883536e-08|-4.424286e-08|
0.065000|0.132000|24150|50050|1.600000|0.100000|0.100000|0.100000|160|3|50|1000|100|1.053072e-07|3.738900e-08|2.460200e-08|-2.534144e-08|1.584856e-08|2.385241e-08|
0.117000|0.141000|40200|50050|1.500000|0.100000|0.100000|0.100000|160|3|50|1000|0|1.133359e-09|4.751743e-10|-4.485968e-11|-3.931028e-10|7.952931e-11|1.129070e-10|
0.107000|0.133000|40200|50050|1.500000|0.100000|0.100000|0.100000|160|3|50|1000|10|4.100997e-09|2.054904e-10|-1.743648e-09|-4.177352e-10|1.816074e-11|1.413616e-09|
