0.251000|0.349000|32050|50050|1.700000|0.100000|0.100000|0.100000|160|3|50|1000|0|2.551293e-12|6.373360e-13|
0.065000|0.114000|24150|50050|1.700000|0.100000|0.100000|0.100000|160|3|50|1000|10|2.355893e-12|5.890337e-13|
0.052000|0.088000|32050|50050|1.700000|0.100000|0.100000|0.100000|160|3|50|1000|100|1.082912e-11|-2.706923e-12|
0.039000|0.110000|16150|50050|1.750000|0.100000|0.100000|0.100000|160|3|50|1000|0|4.676126e-11|1.169046e-11|
0.052000|0.107000|23900|50050|1.750000|0.100000|0.100000|0.100000|160|3|50|1000|10|1.061240e-11|2.652610e-12|
0.060000|0.114000|24200|50050|1.750000|0.100000|0.100000|0.100000|160|3|50|1000|100|1.714584e-11|4.286050e-12|
0.073000|0.133000|32250|50050|1.600000|0.100000|0.100000|0.100000|160|3|50|1000|0|2.886580e-14|-6.562600e-15|
0.084000|0.146000|23450|50050|1.600000|0.100000|0.100000|0.100000|160|3|50|1000|10|3.597123e-14|8.616712e-15|
0.047000|0.252000|8000|50050|1.600000|0.100000|0.100000|0.100000|160|3|50|1000|100|8.570922e-14|2.158100e-14|
0.013000|0.087000|7700|50050|1.500000|0.100000|0.100000|0.100000|160|3|50|1000|0|4.440892e-16|-1.884380e-16|
0.050000|0.100000|23700|50050|1.500000|0.100000|0.100000|0.100000|160|3|50|1000|10|3.996803e-15|-1.354375e-15|
0.049000|0.094000|24100|50050|1.500000|0.100000|0.100000|0.100000|160|3|50|1000|100|3.996803e-15|-7.603665e-16|
0.017000|0.084000|7400|50050|1.350000|0.100000|0.100000|0.100000|160|3|50|1000|0|4.440892e-16|2.420109e-16|
0.016000|0.086000|7800|50050|1.350000|0.100000|0.100000|0.100000|160|3|50|1000|10|4.440892e-16|2.775637e-16|
0.019000|0.099000|7350|50050|1.350000|0.100000|0.100000|0.100000|160|3|50|1000|100|4.440892e-16|1.267968e-16|
0.015000|0.089000|6750|50050|1.200000|0.100000|0.100000|0.100000|160|3|50|1000|0|4.440892e-16|-1.744264e-16|
0.030000|0.106000|6650|50050|1.200000|0.100000|0.100000|0.100000|160|3|50|1000|10|4.440892e-16|2.481121e-16|
0.021000|0.127000|5700|50050|1.200000|0.100000|0.100000|0.100000|160|3|50|1000|100|4.440892e-16|1.779355e-16|
0.136000|0.147000|47650|50050|2.000000|0.100000|0.100000|0.100000|160|3|50|1000|0|2.152006e-07|-5.380012e-08|
