,ndims,niter,popsize,alpha_max,beta_max,angle_adjuster,coef,y
778,5.0,100.0,100.0,60.0,60.0,linear,0.99,14.416499446199161
779,5.0,10.0,100.0,60.0,60.0,linear,0.99,19.65796390430876
780,5.0,50.0,100.0,60.0,60.0,linear,0.99,14.416499446199161
781,5.0,100.0,100.0,60.0,60.0,linear,0.99,15.545529133789017
782,5.0,10.0,100.0,60.0,60.0,linear,0.99,30.765779062121517
783,5.0,50.0,100.0,60.0,60.0,linear,0.99,15.545529133789017
784,5.0,100.0,20.0,60.0,60.0,geometric,0.99,23.3531066509629
785,5.0,10.0,20.0,60.0,60.0,geometric,0.99,27.969774178147055
786,5.0,50.0,20.0,60.0,60.0,geometric,0.99,23.3531066509629
787,5.0,100.0,20.0,60.0,60.0,geometric,0.99,26.814657073387075
788,5.0,10.0,20.0,60.0,60.0,geometric,0.99,35.08313365609136
789,5.0,50.0,20.0,60.0,60.0,geometric,0.99,26.814657073387075
790,5.0,100.0,20.0,60.0,60.0,geometric,0.99,20.269640986523818
791,5.0,10.0,20.0,60.0,60.0,geometric,0.99,22.123700097251366
792,5.0,50.0,20.0,60.0,60.0,geometric,0.99,20.269640986523818
793,5.0,100.0,50.0,60.0,60.0,geometric,0.99,23.69547544560629
794,5.0,10.0,50.0,60.0,60.0,geometric,0.99,34.315365511720685
795,5.0,50.0,50.0,60.0,60.0,geometric,0.99,23.69547544560629
796,5.0,100.0,50.0,60.0,60.0,geometric,0.99,20.74870380869773
797,5.0,10.0,50.0,60.0,60.0,geometric,0.99,29.434382103705772
798,5.0,50.0,50.0,60.0,60.0,geometric,0.99,25.374873941396068
799,5.0,100.0,50.0,60.0,60.0,geometric,0.99,19.267319661076023
800,5.0,10.0,50.0,60.0,60.0,geometric,0.99,24.3469148652773
801,5.0,50.0,50.0,60.0,60.0,geometric,0.99,19.267319661076023
802,5.0,100.0,100.0,60.0,60.0,geometric,0.99,16.44433453760908
803,5.0,10.0,100.0,60.0,60.0,geometric,0.99,25.345670645585944
804,5.0,50.0,100.0,60.0,60.0,geometric,0.99,16.44433453760908
805,5.0,100.0,100.0,60.0,60.0,geometric,0.99,15.127812346347646
806,5.0,10.0,100.0,60.0,60.0,geometric,0.99,27.567972304363586
807,5.0,50.0,100.0,60.0,60.0,geometric,0.99,15.127812346347646
808,5.0,100.0,100.0,60.0,60.0,geometric,0.99,16.663836949975178
809,5.0,10.0,100.0,60.0,60.0,geometric,0.99,25.531519231157606
810,5.0,50.0,100.0,60.0,60.0,geometric,0.99,17.9059571575078
811,5.0,100.0,20.0,60.0,60.0,exponential,0.99,24.144293948235987
812,5.0,10.0,20.0,60.0,60.0,exponential,0.99,35.70755792155681
813,5.0,50.0,20.0,60.0,60.0,exponential,0.99,26.80928409749319
814,5.0,100.0,20.0,60.0,60.0,exponential,0.99,22.86259972724183
815,5.0,10.0,20.0,60.0,60.0,exponential,0.99,29.06044754705986
816,5.0,50.0,20.0,60.0,60.0,exponential,0.99,24.655791555164797
817,5.0,100.0,20.0,60.0,60.0,exponential,0.99,18.011821590672504
818,5.0,10.0,20.0,60.0,60.0,exponential,0.99,18.011821590672504
819,5.0,50.0,20.0,60.0,60.0,exponential,0.99,18.011821590672504
820,5.0,100.0,50.0,60.0,60.0,exponential,0.99,15.065626495560522
821,5.0,10.0,50.0,60.0,60.0,exponential,0.99,35.58166962928246
822,5.0,50.0,50.0,60.0,60.0,exponential,0.99,25.698059594219107
823,5.0,100.0,50.0,60.0,60.0,exponential,0.99,15.329464643677376
824,5.0,10.0,50.0,60.0,60.0,exponential,0.99,31.45114851139705
825,5.0,50.0,50.0,60.0,60.0,exponential,0.99,15.329464643677376
826,5.0,100.0,50.0,60.0,60.0,exponential,0.99,8.395308797300444
827,5.0,10.0,50.0,60.0,60.0,exponential,0.99,13.597670162218265
828,5.0,50.0,50.0,60.0,60.0,exponential,0.99,11.377585608272383
829,5.0,100.0,100.0,60.0,60.0,exponential,0.99,6.480864180530439
830,5.0,10.0,100.0,60.0,60.0,exponential,0.99,34.811875710274215
831,5.0,50.0,100.0,60.0,60.0,exponential,0.99,19.237827632818025
832,5.0,100.0,100.0,60.0,60.0,exponential,0.99,12.461977270527058
833,5.0,10.0,100.0,60.0,60.0,exponential,0.99,19.19636390089087
834,5.0,50.0,100.0,60.0,60.0,exponential,0.99,18.156947275144717
835,5.0,100.0,100.0,60.0,60.0,exponential,0.99,22.814370153860107
836,5.0,10.0,100.0,60.0,60.0,exponential,0.99,31.626237444948732
837,5.0,50.0,100.0,60.0,60.0,exponential,0.99,23.82421408799653
838,5.0,100.0,20.0,60.0,60.0,,0.99,17.29624198620452
839,5.0,10.0,20.0,60.0,60.0,,0.99,38.92669344296229
840,5.0,50.0,20.0,60.0,60.0,,0.99,28.95418737021973
841,5.0,100.0,20.0,60.0,60.0,,0.99,29.019602161464103
842,5.0,10.0,20.0,60.0,60.0,,0.99,48.08128894131115
843,5.0,50.0,20.0,60.0,60.0,,0.99,29.304123692390917
844,5.0,100.0,20.0,60.0,60.0,,0.99,22.038258007347707
845,5.0,10.0,20.0,60.0,60.0,,0.99,31.93450592555706
846,5.0,50.0,20.0,60.0,60.0,,0.99,29.41650686418251
847,5.0,100.0,50.0,60.0,60.0,,0.99,14.335849682406142
848,5.0,10.0,50.0,60.0,60.0,,0.99,41.09228000476152
849,5.0,50.0,50.0,60.0,60.0,,0.99,21.754208083278755
850,5.0,100.0,50.0,60.0,60.0,,0.99,13.005199569611598
851,5.0,10.0,50.0,60.0,60.0,,0.99,13.53965323416751
852,5.0,50.0,50.0,60.0,60.0,,0.99,13.53965323416751
853,5.0,100.0,50.0,60.0,60.0,,0.99,16.24233992909516
854,5.0,10.0,50.0,60.0,60.0,,0.99,30.38596556220626
855,5.0,50.0,50.0,60.0,60.0,,0.99,21.210497899137927
856,5.0,100.0,100.0,60.0,60.0,,0.99,9.481751828782677
857,5.0,10.0,100.0,60.0,60.0,,0.99,13.535175320267285
858,5.0,50.0,100.0,60.0,60.0,,0.99,9.481751828782677
859,5.0,100.0,100.0,60.0,60.0,,0.99,8.323126854052376
860,5.0,10.0,100.0,60.0,60.0,,0.99,19.995451016298198
861,5.0,50.0,100.0,60.0,60.0,,0.99,19.995451016298198
862,5.0,100.0,100.0,60.0,60.0,,0.99,11.777473828935719
863,5.0,10.0,100.0,60.0,60.0,,0.99,29.968629015649416
864,5.0,50.0,100.0,60.0,60.0,,0.99,24.8274040035878
865,5.0,100.0,20.0,60.0,90.0,linear,0.99,20.62021306200859
866,5.0,10.0,20.0,60.0,90.0,linear,0.99,20.62021306200859
867,5.0,50.0,20.0,60.0,90.0,linear,0.99,20.62021306200859
868,5.0,100.0,20.0,60.0,90.0,linear,0.99,25.875754153110076
869,5.0,10.0,20.0,60.0,90.0,linear,0.99,29.964721523713486
870,5.0,50.0,20.0,60.0,90.0,linear,0.99,25.875754153110076
871,5.0,100.0,20.0,60.0,90.0,linear,0.99,25.451269238882016
872,5.0,10.0,20.0,60.0,90.0,linear,0.99,33.06531007173219
873,5.0,50.0,20.0,60.0,90.0,linear,0.99,25.451269238882016
874,5.0,100.0,50.0,60.0,90.0,linear,0.99,23.88177875597491
875,5.0,10.0,50.0,60.0,90.0,linear,0.99,27.92608449281227
876,5.0,50.0,50.0,60.0,90.0,linear,0.99,23.88177875597491
877,5.0,100.0,50.0,60.0,90.0,linear,0.99,14.366849850431258
878,5.0,10.0,50.0,60.0,90.0,linear,0.99,29.706322105636463
879,5.0,50.0,50.0,60.0,90.0,linear,0.99,16.415794082580994
880,5.0,100.0,50.0,60.0,90.0,linear,0.99,17.838069131998218
881,5.0,10.0,50.0,60.0,90.0,linear,0.99,29.057593664202717
882,5.0,50.0,50.0,60.0,90.0,linear,0.99,24.47141272087822
883,5.0,100.0,100.0,60.0,90.0,linear,0.99,10.671175223680578
884,5.0,10.0,100.0,60.0,90.0,linear,0.99,22.081517220107713
885,5.0,50.0,100.0,60.0,90.0,linear,0.99,10.671175223680578
886,5.0,100.0,100.0,60.0,90.0,linear,0.99,18.875846176289294
887,5.0,10.0,100.0,60.0,90.0,linear,0.99,21.578192232493553
888,5.0,50.0,100.0,60.0,90.0,linear,0.99,18.875846176289294
889,5.0,100.0,100.0,60.0,90.0,linear,0.99,13.833339858650959
890,5.0,10.0,100.0,60.0,90.0,linear,0.99,13.833339858650959
891,5.0,50.0,100.0,60.0,90.0,linear,0.99,13.833339858650959
892,5.0,100.0,20.0,60.0,90.0,geometric,0.99,20.56215239957214
893,5.0,10.0,20.0,60.0,90.0,geometric,0.99,41.907404701056684
894,5.0,50.0,20.0,60.0,90.0,geometric,0.99,26.572493160632497
895,5.0,100.0,20.0,60.0,90.0,geometric,0.99,20.083382925608806
896,5.0,10.0,20.0,60.0,90.0,geometric,0.99,41.74954397356106
897,5.0,50.0,20.0,60.0,90.0,geometric,0.99,23.869858732395027
898,5.0,100.0,20.0,60.0,90.0,geometric,0.99,22.691844941358504
899,5.0,10.0,20.0,60.0,90.0,geometric,0.99,35.267294142195766
900,5.0,50.0,20.0,60.0,90.0,geometric,0.99,22.691844941358504
901,5.0,100.0,50.0,60.0,90.0,geometric,0.99,15.827174596395245
902,5.0,10.0,50.0,60.0,90.0,geometric,0.99,24.38538085387026
903,5.0,50.0,50.0,60.0,90.0,geometric,0.99,15.827174596395245
904,5.0,100.0,50.0,60.0,90.0,geometric,0.99,3.9549687056249425
905,5.0,10.0,50.0,60.0,90.0,geometric,0.99,23.79436269259441
906,5.0,50.0,50.0,60.0,90.0,geometric,0.99,3.9549687056249425
907,5.0,100.0,50.0,60.0,90.0,geometric,0.99,12.844417470352347
908,5.0,10.0,50.0,60.0,90.0,geometric,0.99,24.265231312912952
909,5.0,50.0,50.0,60.0,90.0,geometric,0.99,12.844417470352347
910,5.0,100.0,100.0,60.0,90.0,geometric,0.99,10.492955249097989
911,5.0,10.0,100.0,60.0,90.0,geometric,0.99,24.630128428160504
912,5.0,50.0,100.0,60.0,90.0,geometric,0.99,20.742052507297394
913,5.0,100.0,100.0,60.0,90.0,geometric,0.99,5.076727331186362
914,5.0,10.0,100.0,60.0,90.0,geometric,0.99,23.63624153741788
915,5.0,50.0,100.0,60.0,90.0,geometric,0.99,13.532891989039925
916,5.0,100.0,100.0,60.0,90.0,geometric,0.99,18.347397717814978
917,5.0,10.0,100.0,60.0,90.0,geometric,0.99,28.484525149660705
918,5.0,50.0,100.0,60.0,90.0,geometric,0.99,18.497658276408174
919,5.0,100.0,20.0,60.0,90.0,exponential,0.99,18.51797034924224
920,5.0,10.0,20.0,60.0,90.0,exponential,0.99,38.41550825167997
921,5.0,50.0,20.0,60.0,90.0,exponential,0.99,26.04614932000574
922,5.0,100.0,20.0,60.0,90.0,exponential,0.99,8.397938864061295
923,5.0,10.0,20.0,60.0,90.0,exponential,0.99,34.79872868683684
924,5.0,50.0,20.0,60.0,90.0,exponential,0.99,8.397938864061295
925,5.0,100.0,20.0,60.0,90.0,exponential,0.99,12.254484940102103
926,5.0,10.0,20.0,60.0,90.0,exponential,0.99,28.093704399695174
927,5.0,50.0,20.0,60.0,90.0,exponential,0.99,16.605382415257765
928,5.0,100.0,50.0,60.0,90.0,exponential,0.99,2.781795271224553
929,5.0,10.0,50.0,60.0,90.0,exponential,0.99,29.465301772309104
930,5.0,50.0,50.0,60.0,90.0,exponential,0.99,5.2847312978542575
931,5.0,100.0,50.0,60.0,90.0,exponential,0.99,6.512146619901628
932,5.0,10.0,50.0,60.0,90.0,exponential,0.99,28.366838670948283
933,5.0,50.0,50.0,60.0,90.0,exponential,0.99,10.412389567651687
934,5.0,100.0,50.0,60.0,90.0,exponential,0.99,4.204971822711954
935,5.0,10.0,50.0,60.0,90.0,exponential,0.99,22.52448587708183
936,5.0,50.0,50.0,60.0,90.0,exponential,0.99,6.885797586620562
937,5.0,100.0,100.0,60.0,90.0,exponential,0.99,5.847428120152699
938,5.0,10.0,100.0,60.0,90.0,exponential,0.99,25.280144534833084
939,5.0,50.0,100.0,60.0,90.0,exponential,0.99,7.285509724648044
940,5.0,100.0,100.0,60.0,90.0,exponential,0.99,5.7121800878652635
941,5.0,10.0,100.0,60.0,90.0,exponential,0.99,20.7642237351913
942,5.0,50.0,100.0,60.0,90.0,exponential,0.99,11.414898693651445
943,5.0,100.0,100.0,60.0,90.0,exponential,0.99,2.6859397211226224
944,5.0,10.0,100.0,60.0,90.0,exponential,0.99,30.004670215526694
945,5.0,50.0,100.0,60.0,90.0,exponential,0.99,10.614538542978536
946,5.0,100.0,20.0,60.0,90.0,,0.99,8.605543226816948
947,5.0,10.0,20.0,60.0,90.0,,0.99,21.607558261154352
948,5.0,50.0,20.0,60.0,90.0,,0.99,14.28170809332422
949,5.0,100.0,20.0,60.0,90.0,,0.99,3.207046376013281
950,5.0,10.0,20.0,60.0,90.0,,0.99,44.99269324939786
951,5.0,50.0,20.0,60.0,90.0,,0.99,19.116689970594745
952,5.0,100.0,20.0,60.0,90.0,,0.99,4.47585404173023
953,5.0,10.0,20.0,60.0,90.0,,0.99,40.74838473568918
954,5.0,50.0,20.0,60.0,90.0,,0.99,16.598369211430217
955,5.0,100.0,50.0,60.0,90.0,,0.99,5.24331911094373
956,5.0,10.0,50.0,60.0,90.0,,0.99,34.730796949052646
957,5.0,50.0,50.0,60.0,90.0,,0.99,13.589068485017464
958,5.0,100.0,50.0,60.0,90.0,,0.99,5.1942759836232995
959,5.0,10.0,50.0,60.0,90.0,,0.99,27.146359634320675
960,5.0,50.0,50.0,60.0,90.0,,0.99,6.662326243133052
961,5.0,100.0,50.0,60.0,90.0,,0.99,3.621774590222394
962,5.0,10.0,50.0,60.0,90.0,,0.99,28.48305995282591
963,5.0,50.0,50.0,60.0,90.0,,0.99,13.288908311810005
964,5.0,100.0,100.0,60.0,90.0,,0.99,0.8002880560606513
965,5.0,10.0,100.0,60.0,90.0,,0.99,26.529619179625243
966,5.0,50.0,100.0,60.0,90.0,,0.99,9.945393223977838
967,5.0,100.0,100.0,60.0,90.0,,0.99,1.11919866763715
968,5.0,10.0,100.0,60.0,90.0,,0.99,20.620920361594514
969,5.0,50.0,100.0,60.0,90.0,,0.99,13.087446339168736
970,5.0,100.0,100.0,60.0,90.0,,0.99,3.001242135504377
971,5.0,10.0,100.0,60.0,90.0,,0.99,29.06771952822508
972,5.0,50.0,100.0,60.0,90.0,,0.99,15.251906981081788
973,5.0,100.0,20.0,60.0,120.0,linear,0.99,18.216256677767156
974,5.0,10.0,20.0,60.0,120.0,linear,0.99,25.037942187441466
975,5.0,50.0,20.0,60.0,120.0,linear,0.99,22.281717617977378
976,5.0,100.0,20.0,60.0,120.0,linear,0.99,15.035927906179353
977,5.0,10.0,20.0,60.0,120.0,linear,0.99,24.86870505138009
978,5.0,50.0,20.0,60.0,120.0,linear,0.99,15.035927906179353
979,5.0,100.0,20.0,60.0,120.0,linear,0.99,8.545831120870005
980,5.0,10.0,20.0,60.0,120.0,linear,0.99,44.37959148999007
981,5.0,50.0,20.0,60.0,120.0,linear,0.99,9.088787352361628
982,5.0,100.0,50.0,60.0,120.0,linear,0.99,6.139158658420229
983,5.0,10.0,50.0,60.0,120.0,linear,0.99,40.41048476710735
984,5.0,50.0,50.0,60.0,120.0,linear,0.99,6.139158658420229
985,5.0,100.0,50.0,60.0,120.0,linear,0.99,7.469942922965771
986,5.0,10.0,50.0,60.0,120.0,linear,0.99,17.966118098339322
987,5.0,50.0,50.0,60.0,120.0,linear,0.99,7.469942922965771
988,5.0,100.0,50.0,60.0,120.0,linear,0.99,4.293942583100701
989,5.0,10.0,50.0,60.0,120.0,linear,0.99,20.736247150754227
990,5.0,50.0,50.0,60.0,120.0,linear,0.99,4.293942583100701
991,5.0,100.0,100.0,60.0,120.0,linear,0.99,3.5345201765408234
992,5.0,10.0,100.0,60.0,120.0,linear,0.99,17.194241663771137
993,5.0,50.0,100.0,60.0,120.0,linear,0.99,3.5345201765408234
994,5.0,100.0,100.0,60.0,120.0,linear,0.99,5.666422525801977
995,5.0,10.0,100.0,60.0,120.0,linear,0.99,19.041781936168448
996,5.0,50.0,100.0,60.0,120.0,linear,0.99,5.666422525801977
997,5.0,100.0,100.0,60.0,120.0,linear,0.99,2.9018231928307614
998,5.0,10.0,100.0,60.0,120.0,linear,0.99,22.72419311576672
999,5.0,50.0,100.0,60.0,120.0,linear,0.99,2.9018231928307614
1000,5.0,100.0,20.0,60.0,120.0,geometric,0.99,10.34294499587314
1001,5.0,10.0,20.0,60.0,120.0,geometric,0.99,35.36890071379608
1002,5.0,50.0,20.0,60.0,120.0,geometric,0.99,10.34294499587314
1003,5.0,100.0,20.0,60.0,120.0,geometric,0.99,6.493167488054851
1004,5.0,10.0,20.0,60.0,120.0,geometric,0.99,22.61397211704363
1005,5.0,50.0,20.0,60.0,120.0,geometric,0.99,6.493167488054851
1006,5.0,100.0,20.0,60.0,120.0,geometric,0.99,7.917689437335227
1007,5.0,10.0,20.0,60.0,120.0,geometric,0.99,32.09851737849459
1008,5.0,50.0,20.0,60.0,120.0,geometric,0.99,11.098945968234219
1009,5.0,100.0,50.0,60.0,120.0,geometric,0.99,2.7484611759504816
1010,5.0,10.0,50.0,60.0,120.0,geometric,0.99,12.7778883932112
1011,5.0,50.0,50.0,60.0,120.0,geometric,0.99,4.674801282014002
1012,5.0,100.0,50.0,60.0,120.0,geometric,0.99,5.078923662205511
1013,5.0,10.0,50.0,60.0,120.0,geometric,0.99,20.5918017752602
1014,5.0,50.0,50.0,60.0,120.0,geometric,0.99,5.078923662205511
1015,5.0,100.0,50.0,60.0,120.0,geometric,0.99,6.981254892602415
1016,5.0,10.0,50.0,60.0,120.0,geometric,0.99,22.52681316910275
1017,5.0,50.0,50.0,60.0,120.0,geometric,0.99,6.981254892602415
1018,5.0,100.0,100.0,60.0,120.0,geometric,0.99,3.5857587636387294
1019,5.0,10.0,100.0,60.0,120.0,geometric,0.99,21.647236498420742
1020,5.0,50.0,100.0,60.0,120.0,geometric,0.99,8.985463126094743
1021,5.0,100.0,100.0,60.0,120.0,geometric,0.99,4.095161000345989
1022,5.0,10.0,100.0,60.0,120.0,geometric,0.99,4.095161000345989
1023,5.0,50.0,100.0,60.0,120.0,geometric,0.99,4.095161000345989
1024,5.0,100.0,100.0,60.0,120.0,geometric,0.99,3.2925441926059733
1025,5.0,10.0,100.0,60.0,120.0,geometric,0.99,11.062133609938357
1026,5.0,50.0,100.0,60.0,120.0,geometric,0.99,3.2925441926059733
1027,5.0,100.0,20.0,60.0,120.0,exponential,0.99,0.20907275073967924
1028,5.0,10.0,20.0,60.0,120.0,exponential,0.99,32.949312209497634
1029,5.0,50.0,20.0,60.0,120.0,exponential,0.99,2.5676052191633687
1030,5.0,100.0,20.0,60.0,120.0,exponential,0.99,0.08681004388211733
1031,5.0,10.0,20.0,60.0,120.0,exponential,0.99,25.39787686819588
1032,5.0,50.0,20.0,60.0,120.0,exponential,0.99,3.0067385289332407
1033,5.0,100.0,20.0,60.0,120.0,exponential,0.99,0.07909305441170034
1034,5.0,10.0,20.0,60.0,120.0,exponential,0.99,22.51909754724172
1035,5.0,50.0,20.0,60.0,120.0,exponential,0.99,5.344684332757225
1036,5.0,100.0,50.0,60.0,120.0,exponential,0.99,0.6162241057659799
1037,5.0,10.0,50.0,60.0,120.0,exponential,0.99,23.538291372300208
1038,5.0,50.0,50.0,60.0,120.0,exponential,0.99,3.6099559036580615
1039,5.0,100.0,50.0,60.0,120.0,exponential,0.99,0.4458943274558962
1040,5.0,10.0,50.0,60.0,120.0,exponential,0.99,17.68724567877544
1041,5.0,50.0,50.0,60.0,120.0,exponential,0.99,0.9512438588761256
1042,5.0,100.0,50.0,60.0,120.0,exponential,0.99,1.178661092898551
1043,5.0,10.0,50.0,60.0,120.0,exponential,0.99,15.799403552795155
1044,5.0,50.0,50.0,60.0,120.0,exponential,0.99,2.6644686675698637
1045,5.0,100.0,100.0,60.0,120.0,exponential,0.99,0.02608475352434425
1046,5.0,10.0,100.0,60.0,120.0,exponential,0.99,4.698217683016807
1047,5.0,50.0,100.0,60.0,120.0,exponential,0.99,2.4514734115867682
1048,5.0,100.0,100.0,60.0,120.0,exponential,0.99,0.9101392876846219
1049,5.0,10.0,100.0,60.0,120.0,exponential,0.99,13.769481012991747
1050,5.0,50.0,100.0,60.0,120.0,exponential,0.99,3.153988727377694
1051,5.0,100.0,100.0,60.0,120.0,exponential,0.99,0.29619217746418514
1052,5.0,10.0,100.0,60.0,120.0,exponential,0.99,12.418864209170131
1053,5.0,50.0,100.0,60.0,120.0,exponential,0.99,2.6942029249563078
1054,5.0,100.0,20.0,60.0,120.0,,0.99,1.3700772175575509
1055,5.0,10.0,20.0,60.0,120.0,,0.99,28.88275173085955
1056,5.0,50.0,20.0,60.0,120.0,,0.99,6.424153415663753
1057,5.0,100.0,20.0,60.0,120.0,,0.99,1.210994572945367
1058,5.0,10.0,20.0,60.0,120.0,,0.99,17.47590146761148
1059,5.0,50.0,20.0,60.0,120.0,,0.99,4.534998651234794
1060,5.0,100.0,20.0,60.0,120.0,,0.99,0.26586607407924134
1061,5.0,10.0,20.0,60.0,120.0,,0.99,23.397149750237027
1062,5.0,50.0,20.0,60.0,120.0,,0.99,1.5310321285322743
1063,5.0,100.0,50.0,60.0,120.0,,0.99,0.35705910120313433
1064,5.0,10.0,50.0,60.0,120.0,,0.99,22.63023807023874
1065,5.0,50.0,50.0,60.0,120.0,,0.99,2.298044836648259
1066,5.0,100.0,50.0,60.0,120.0,,0.99,0.002285158838759571
1067,5.0,10.0,50.0,60.0,120.0,,0.99,22.970133701229603
1068,5.0,50.0,50.0,60.0,120.0,,0.99,2.651261677405479
1069,5.0,100.0,50.0,60.0,120.0,,0.99,0.009608725771911963
1070,5.0,10.0,50.0,60.0,120.0,,0.99,19.457272719841708
1071,5.0,50.0,50.0,60.0,120.0,,0.99,3.9141540009333795
1072,5.0,100.0,100.0,60.0,120.0,,0.99,0.21198250573083044
1073,5.0,10.0,100.0,60.0,120.0,,0.99,19.57246704445944
1074,5.0,50.0,100.0,60.0,120.0,,0.99,2.1351089285532225
1075,5.0,100.0,100.0,60.0,120.0,,0.99,0.043278138045103276
1076,5.0,10.0,100.0,60.0,120.0,,0.99,22.175818436031165
1077,5.0,50.0,100.0,60.0,120.0,,0.99,1.4506102354210526
1078,5.0,100.0,100.0,60.0,120.0,,0.99,0.16728371449319468
1079,5.0,10.0,100.0,60.0,120.0,,0.99,22.16058401256204
1080,5.0,50.0,100.0,60.0,120.0,,0.99,1.2418949452694932
1081,5.0,100.0,20.0,60.0,150.0,linear,0.99,3.435772712390701
1082,5.0,10.0,20.0,60.0,150.0,linear,0.99,20.602577194207512
1083,5.0,50.0,20.0,60.0,150.0,linear,0.99,3.435772712390701
1084,5.0,100.0,20.0,60.0,150.0,linear,0.99,5.422674981103114
1085,5.0,10.0,20.0,60.0,150.0,linear,0.99,22.224969136387724
1086,5.0,50.0,20.0,60.0,150.0,linear,0.99,8.12778488206822
1087,5.0,100.0,20.0,60.0,150.0,linear,0.99,2.365291851940583
1088,5.0,10.0,20.0,60.0,150.0,linear,0.99,10.092388927899314
1089,5.0,50.0,20.0,60.0,150.0,linear,0.99,2.365291851940583
1090,5.0,100.0,50.0,60.0,150.0,linear,0.99,0.5200798465344647
1091,5.0,10.0,50.0,60.0,150.0,linear,0.99,17.847852654230707
1092,5.0,50.0,50.0,60.0,150.0,linear,0.99,0.601593474362474
1093,5.0,100.0,50.0,60.0,150.0,linear,0.99,2.3120602497502603
1094,5.0,10.0,50.0,60.0,150.0,linear,0.99,26.068612556928137
1095,5.0,50.0,50.0,60.0,150.0,linear,0.99,2.3120602497502603
1096,5.0,100.0,50.0,60.0,150.0,linear,0.99,3.8193837091021194
1097,5.0,10.0,50.0,60.0,150.0,linear,0.99,4.8865081236005565
1098,5.0,50.0,50.0,60.0,150.0,linear,0.99,4.38826986822388
1099,5.0,100.0,100.0,60.0,150.0,linear,0.99,1.407918147770829
1100,5.0,10.0,100.0,60.0,150.0,linear,0.99,20.14678097248727
1101,5.0,50.0,100.0,60.0,150.0,linear,0.99,1.407918147770829
1102,5.0,100.0,100.0,60.0,150.0,linear,0.99,1.0480006460710882
1103,5.0,10.0,100.0,60.0,150.0,linear,0.99,10.440945915690698
1104,5.0,50.0,100.0,60.0,150.0,linear,0.99,1.0480006460710882
1105,5.0,100.0,100.0,60.0,150.0,linear,0.99,2.6050668912566906
1106,5.0,10.0,100.0,60.0,150.0,linear,0.99,11.393108705894342
1107,5.0,50.0,100.0,60.0,150.0,linear,0.99,2.6050668912566906
1108,5.0,100.0,20.0,60.0,150.0,geometric,0.99,1.1851863824389355
1109,5.0,10.0,20.0,60.0,150.0,geometric,0.99,19.321173347640496
1110,5.0,50.0,20.0,60.0,150.0,geometric,0.99,1.960152932099625
1111,5.0,100.0,20.0,60.0,150.0,geometric,0.99,2.358099217943689
1112,5.0,10.0,20.0,60.0,150.0,geometric,0.99,12.089068307016511
1113,5.0,50.0,20.0,60.0,150.0,geometric,0.99,3.1066132291294934
1114,5.0,100.0,20.0,60.0,150.0,geometric,0.99,3.048271799185727
1115,5.0,10.0,20.0,60.0,150.0,geometric,0.99,24.61192888189018
1116,5.0,50.0,20.0,60.0,150.0,geometric,0.99,6.443206046841468
1117,5.0,100.0,50.0,60.0,150.0,geometric,0.99,4.082087261655019
1118,5.0,10.0,50.0,60.0,150.0,geometric,0.99,9.749148075124715
1119,5.0,50.0,50.0,60.0,150.0,geometric,0.99,4.082087261655019
1120,5.0,100.0,50.0,60.0,150.0,geometric,0.99,1.3644705100596823
1121,5.0,10.0,50.0,60.0,150.0,geometric,0.99,8.378222215490737
1122,5.0,50.0,50.0,60.0,150.0,geometric,0.99,2.0345508448727685
1123,5.0,100.0,50.0,60.0,150.0,geometric,0.99,0.4821836476685064
1124,5.0,10.0,50.0,60.0,150.0,geometric,0.99,35.55906956131774
1125,5.0,50.0,50.0,60.0,150.0,geometric,0.99,1.7768309634830501
1126,5.0,100.0,100.0,60.0,150.0,geometric,0.99,0.9826525218848019
1127,5.0,10.0,100.0,60.0,150.0,geometric,0.99,11.103398934641135
1128,5.0,50.0,100.0,60.0,150.0,geometric,0.99,0.9826525218848019
1129,5.0,100.0,100.0,60.0,150.0,geometric,0.99,2.310349452450211
1130,5.0,10.0,100.0,60.0,150.0,geometric,0.99,11.014127859327523
1131,5.0,50.0,100.0,60.0,150.0,geometric,0.99,2.7702921877224824
1132,5.0,100.0,100.0,60.0,150.0,geometric,0.99,1.204057420395479
1133,5.0,10.0,100.0,60.0,150.0,geometric,0.99,21.30585004150206
1134,5.0,50.0,100.0,60.0,150.0,geometric,0.99,1.204057420395479
1135,5.0,100.0,20.0,60.0,150.0,exponential,0.99,0.012974187637283308
1136,5.0,10.0,20.0,60.0,150.0,exponential,0.99,11.657046428208993
1137,5.0,50.0,20.0,60.0,150.0,exponential,0.99,1.2571073211793689
1138,5.0,100.0,20.0,60.0,150.0,exponential,0.99,0.10064010168585469
1139,5.0,10.0,20.0,60.0,150.0,exponential,0.99,28.46468611772722
1140,5.0,50.0,20.0,60.0,150.0,exponential,0.99,1.4072138854146203
1141,5.0,100.0,20.0,60.0,150.0,exponential,0.99,0.5761508745942905
1142,5.0,10.0,20.0,60.0,150.0,exponential,0.99,31.59385843538299
1143,5.0,50.0,20.0,60.0,150.0,exponential,0.99,1.4901346636751995
1144,5.0,100.0,50.0,60.0,150.0,exponential,0.99,0.00023003640401242365
1145,5.0,10.0,50.0,60.0,150.0,exponential,0.99,11.854386573076283
1146,5.0,50.0,50.0,60.0,150.0,exponential,0.99,0.027615190238130083
1147,5.0,100.0,50.0,60.0,150.0,exponential,0.99,0.03932896106461925
