,ndims,niter,popsize,alpha_max,beta_max,angle_adjuster,coef,y
1218,5.0,50.0,20.0,90.0,120.0,geometric,0.99,14.173474653334928
1219,5.0,100.0,20.0,90.0,120.0,geometric,0.99,12.128621385057123
1220,5.0,10.0,20.0,90.0,120.0,geometric,0.99,20.727910689349702
1221,5.0,50.0,20.0,90.0,120.0,geometric,0.99,19.339472868177943
1222,5.0,100.0,20.0,90.0,120.0,geometric,0.99,4.465287661388906
1223,5.0,10.0,20.0,90.0,120.0,geometric,0.99,23.93208822199209
1224,5.0,50.0,20.0,90.0,120.0,geometric,0.99,4.584618614598504
1225,5.0,100.0,50.0,90.0,120.0,geometric,0.99,4.859357772312144
1226,5.0,10.0,50.0,90.0,120.0,geometric,0.99,21.947005202060602
1227,5.0,50.0,50.0,90.0,120.0,geometric,0.99,12.168715174765246
1228,5.0,100.0,50.0,90.0,120.0,geometric,0.99,2.651390438490907
1229,5.0,10.0,50.0,90.0,120.0,geometric,0.99,17.646601032650622
1230,5.0,50.0,50.0,90.0,120.0,geometric,0.99,4.385577972520579
1231,5.0,100.0,50.0,90.0,120.0,geometric,0.99,0.63213750745863
1232,5.0,10.0,50.0,90.0,120.0,geometric,0.99,12.151244630750526
1233,5.0,50.0,50.0,90.0,120.0,geometric,0.99,0.63213750745863
1234,5.0,100.0,100.0,90.0,120.0,geometric,0.99,4.836736100025533
1235,5.0,10.0,100.0,90.0,120.0,geometric,0.99,17.9062729194832
1236,5.0,50.0,100.0,90.0,120.0,geometric,0.99,4.836736100025533
1237,5.0,100.0,100.0,90.0,120.0,geometric,0.99,3.7722239135080287
1238,5.0,10.0,100.0,90.0,120.0,geometric,0.99,15.820948492598106
1239,5.0,50.0,100.0,90.0,120.0,geometric,0.99,4.4594811028451815
1240,5.0,100.0,100.0,90.0,120.0,geometric,0.99,1.9444436806065823
1241,5.0,10.0,100.0,90.0,120.0,geometric,0.99,25.91958857757835
1242,5.0,50.0,100.0,90.0,120.0,geometric,0.99,2.0763735302962942
1243,5.0,100.0,20.0,90.0,120.0,exponential,0.99,1.094286708511028
1244,5.0,10.0,20.0,90.0,120.0,exponential,0.99,15.724414446401191
1245,5.0,50.0,20.0,90.0,120.0,exponential,0.99,1.9658819112118664
1246,5.0,100.0,20.0,90.0,120.0,exponential,0.99,0.5968639722968021
1247,5.0,10.0,20.0,90.0,120.0,exponential,0.99,20.360504025903087
1248,5.0,50.0,20.0,90.0,120.0,exponential,0.99,0.5968639722968021
1249,5.0,100.0,20.0,90.0,120.0,exponential,0.99,0.01016740131854732
1250,5.0,10.0,20.0,90.0,120.0,exponential,0.99,13.363036727335874
1251,5.0,50.0,20.0,90.0,120.0,exponential,0.99,0.3817676659244569
1252,5.0,100.0,50.0,90.0,120.0,exponential,0.99,1.1327819825078933
1253,5.0,10.0,50.0,90.0,120.0,exponential,0.99,26.52143646466698
1254,5.0,50.0,50.0,90.0,120.0,exponential,0.99,1.6716491487765524
1255,5.0,100.0,50.0,90.0,120.0,exponential,0.99,0.0006124749898006598
1256,5.0,10.0,50.0,90.0,120.0,exponential,0.99,19.60717520820053
1257,5.0,50.0,50.0,90.0,120.0,exponential,0.99,0.9834917460515769
1258,5.0,100.0,50.0,90.0,120.0,exponential,0.99,0.014477175729325609
1259,5.0,10.0,50.0,90.0,120.0,exponential,0.99,19.465946373260806
1260,5.0,50.0,50.0,90.0,120.0,exponential,0.99,0.10642458478287153
1261,5.0,100.0,100.0,90.0,120.0,exponential,0.99,0.19511265628553787
1262,5.0,10.0,100.0,90.0,120.0,exponential,0.99,17.65641104600931
1263,5.0,50.0,100.0,90.0,120.0,exponential,0.99,1.4374157260591645
1264,5.0,100.0,100.0,90.0,120.0,exponential,0.99,0.026959217092134224
1265,5.0,10.0,100.0,90.0,120.0,exponential,0.99,10.969141809494928
1266,5.0,50.0,100.0,90.0,120.0,exponential,0.99,0.3843190250674695
1267,5.0,100.0,100.0,90.0,120.0,exponential,0.99,0.0323943902163677
1268,5.0,10.0,100.0,90.0,120.0,exponential,0.99,12.062884735482491
1269,5.0,50.0,100.0,90.0,120.0,exponential,0.99,0.7644596648082498
1270,5.0,100.0,20.0,90.0,120.0,none,0.99,0.21480254452421832
1271,5.0,10.0,20.0,90.0,120.0,none,0.99,19.13686798769002
1272,5.0,50.0,20.0,90.0,120.0,none,0.99,5.100556690217935
1273,5.0,100.0,20.0,90.0,120.0,none,0.99,0.2287763277696584
1274,5.0,10.0,20.0,90.0,120.0,none,0.99,26.64785670133984
1275,5.0,50.0,20.0,90.0,120.0,none,0.99,1.3888916742892832
1276,5.0,100.0,20.0,90.0,120.0,none,0.99,0.012649364124797557
1277,5.0,10.0,20.0,90.0,120.0,none,0.99,26.40468393678172
1278,5.0,50.0,20.0,90.0,120.0,none,0.99,4.356093911209612
1279,5.0,100.0,50.0,90.0,120.0,none,0.99,0.03345198447510711
1280,5.0,10.0,50.0,90.0,120.0,none,0.99,26.287039966911614
1281,5.0,50.0,50.0,90.0,120.0,none,0.99,1.5686285187804785
1282,5.0,100.0,50.0,90.0,120.0,none,0.99,0.002456488518063793
1283,5.0,10.0,50.0,90.0,120.0,none,0.99,26.89147217118553
1284,5.0,50.0,50.0,90.0,120.0,none,0.99,1.0383706554861405
1285,5.0,100.0,50.0,90.0,120.0,none,0.99,0.010289050667559252
1286,5.0,10.0,50.0,90.0,120.0,none,0.99,20.688975075185667
1287,5.0,50.0,50.0,90.0,120.0,none,0.99,0.46277396692080686
1288,5.0,100.0,100.0,90.0,120.0,none,0.99,0.03962547949005568
1289,5.0,10.0,100.0,90.0,120.0,none,0.99,12.133115695056901
1290,5.0,50.0,100.0,90.0,120.0,none,0.99,1.1064461047889296
1291,5.0,100.0,100.0,90.0,120.0,none,0.99,0.00027508986848090444
1292,5.0,10.0,100.0,90.0,120.0,none,0.99,16.14671696873095
1293,5.0,50.0,100.0,90.0,120.0,none,0.99,0.5197633849394023
1294,5.0,100.0,100.0,90.0,120.0,none,0.99,0.006900926151836018
1295,5.0,10.0,100.0,90.0,120.0,none,0.99,13.339013635618286
1296,5.0,50.0,100.0,90.0,120.0,none,0.99,0.0611673752379005
1297,5.0,100.0,20.0,120.0,30.0,linear,0.99,12.220620538905841
1298,5.0,10.0,20.0,120.0,30.0,linear,0.99,21.895333398346636
1299,5.0,50.0,20.0,120.0,30.0,linear,0.99,12.220620538905841
1300,5.0,100.0,20.0,120.0,30.0,linear,0.99,14.48516589485525
1301,5.0,10.0,20.0,120.0,30.0,linear,0.99,24.43712169636853
1302,5.0,50.0,20.0,120.0,30.0,linear,0.99,14.48516589485525
1303,5.0,100.0,20.0,120.0,30.0,linear,0.99,9.794075999396298
1304,5.0,10.0,20.0,120.0,30.0,linear,0.99,25.73850294112222
1305,5.0,50.0,20.0,120.0,30.0,linear,0.99,17.75349386756647
1306,5.0,100.0,50.0,120.0,30.0,linear,0.99,9.92681908012053
1307,5.0,10.0,50.0,120.0,30.0,linear,0.99,19.72618195548006
1308,5.0,50.0,50.0,120.0,30.0,linear,0.99,9.92681908012053
1309,5.0,100.0,50.0,120.0,30.0,linear,0.99,4.3553552717623845
1310,5.0,10.0,50.0,120.0,30.0,linear,0.99,25.448428220848495
1311,5.0,50.0,50.0,120.0,30.0,linear,0.99,4.3553552717623845
1312,5.0,100.0,50.0,120.0,30.0,linear,0.99,5.776351024682988
1313,5.0,10.0,50.0,120.0,30.0,linear,0.99,22.75316642222952
1314,5.0,50.0,50.0,120.0,30.0,linear,0.99,5.776351024682988
1315,5.0,100.0,100.0,120.0,30.0,linear,0.99,4.5800180984547865
1316,5.0,10.0,100.0,120.0,30.0,linear,0.99,20.98130975988177
1317,5.0,50.0,100.0,120.0,30.0,linear,0.99,7.0017216597414915
1318,5.0,100.0,100.0,120.0,30.0,linear,0.99,6.3195109624992725
1319,5.0,10.0,100.0,120.0,30.0,linear,0.99,24.180510992114076
1320,5.0,50.0,100.0,120.0,30.0,linear,0.99,6.3195109624992725
1321,5.0,100.0,100.0,120.0,30.0,linear,0.99,5.546508958738507
1322,5.0,10.0,100.0,120.0,30.0,linear,0.99,9.846232354191457
1323,5.0,50.0,100.0,120.0,30.0,linear,0.99,9.846232354191457
1324,5.0,100.0,20.0,120.0,30.0,geometric,0.99,15.124424637324182
1325,5.0,10.0,20.0,120.0,30.0,geometric,0.99,22.611716797629214
1326,5.0,50.0,20.0,120.0,30.0,geometric,0.99,18.086136328450017
1327,5.0,100.0,20.0,120.0,30.0,geometric,0.99,11.067797687022605
1328,5.0,10.0,20.0,120.0,30.0,geometric,0.99,43.77402497174221
1329,5.0,50.0,20.0,120.0,30.0,geometric,0.99,11.067797687022605
1330,5.0,100.0,20.0,120.0,30.0,geometric,0.99,8.785215514491156
1331,5.0,10.0,20.0,120.0,30.0,geometric,0.99,20.10983185623021
1332,5.0,50.0,20.0,120.0,30.0,geometric,0.99,8.785215514491156
1333,5.0,100.0,50.0,120.0,30.0,geometric,0.99,5.077500420793527
1334,5.0,10.0,50.0,120.0,30.0,geometric,0.99,33.98150673140141
1335,5.0,50.0,50.0,120.0,30.0,geometric,0.99,5.874755390512696
1336,5.0,100.0,50.0,120.0,30.0,geometric,0.99,7.116988219884824
1337,5.0,10.0,50.0,120.0,30.0,geometric,0.99,34.20188567965189
1338,5.0,50.0,50.0,120.0,30.0,geometric,0.99,7.116988219884824
1339,5.0,100.0,50.0,120.0,30.0,geometric,0.99,6.158674785983727
1340,5.0,10.0,50.0,120.0,30.0,geometric,0.99,16.52443633579972
1341,5.0,50.0,50.0,120.0,30.0,geometric,0.99,11.142967993097834
1342,5.0,100.0,100.0,120.0,30.0,geometric,0.99,1.2568042162504511
1343,5.0,10.0,100.0,120.0,30.0,geometric,0.99,13.642154316339727
1344,5.0,50.0,100.0,120.0,30.0,geometric,0.99,1.2568042162504511
1345,5.0,100.0,100.0,120.0,30.0,geometric,0.99,7.51650662508235
1346,5.0,10.0,100.0,120.0,30.0,geometric,0.99,26.650364526084463
1347,5.0,50.0,100.0,120.0,30.0,geometric,0.99,7.51650662508235
1348,5.0,100.0,100.0,120.0,30.0,geometric,0.99,8.2806505631862
1349,5.0,10.0,100.0,120.0,30.0,geometric,0.99,14.939939801534337
1350,5.0,50.0,100.0,120.0,30.0,geometric,0.99,9.964676064438542
1351,5.0,100.0,20.0,120.0,30.0,exponential,0.99,0.20178151789099275
1352,5.0,10.0,20.0,120.0,30.0,exponential,0.99,24.61716823616402
1353,5.0,50.0,20.0,120.0,30.0,exponential,0.99,13.445199565913533
1354,5.0,100.0,20.0,120.0,30.0,exponential,0.99,1.6622040504108995
1355,5.0,10.0,20.0,120.0,30.0,exponential,0.99,31.012171034083515
1356,5.0,50.0,20.0,120.0,30.0,exponential,0.99,7.141593169633424
1357,5.0,100.0,20.0,120.0,30.0,exponential,0.99,2.1362147862809806
1358,5.0,10.0,20.0,120.0,30.0,exponential,0.99,19.085569236453786
1359,5.0,50.0,20.0,120.0,30.0,exponential,0.99,8.788255497010347
1360,5.0,100.0,50.0,120.0,30.0,exponential,0.99,2.0052205410830624
1361,5.0,10.0,50.0,120.0,30.0,exponential,0.99,18.41704641673666
1362,5.0,50.0,50.0,120.0,30.0,exponential,0.99,8.998662080951988
1363,5.0,100.0,50.0,120.0,30.0,exponential,0.99,0.7585848482531148
1364,5.0,10.0,50.0,120.0,30.0,exponential,0.99,30.376083244332
1365,5.0,50.0,50.0,120.0,30.0,exponential,0.99,2.2983378177858214
1366,5.0,100.0,50.0,120.0,30.0,exponential,0.99,0.16233063784366664
1367,5.0,10.0,50.0,120.0,30.0,exponential,0.99,27.74058399152726
1368,5.0,50.0,50.0,120.0,30.0,exponential,0.99,3.2595852906023453
1369,5.0,100.0,100.0,120.0,30.0,exponential,0.99,0.11348961908394273
1370,5.0,10.0,100.0,120.0,30.0,exponential,0.99,20.485952893172154
1371,5.0,50.0,100.0,120.0,30.0,exponential,0.99,2.3364214780083543
1372,5.0,100.0,100.0,120.0,30.0,exponential,0.99,0.09997366314233602
1373,5.0,10.0,100.0,120.0,30.0,exponential,0.99,12.249916395727254
1374,5.0,50.0,100.0,120.0,30.0,exponential,0.99,0.6475973262544983
1375,5.0,100.0,100.0,120.0,30.0,exponential,0.99,0.7348697829857542
1376,5.0,10.0,100.0,120.0,30.0,exponential,0.99,10.022809712643486
1377,5.0,50.0,100.0,120.0,30.0,exponential,0.99,0.7348697829857542
1378,5.0,100.0,20.0,120.0,30.0,none,0.99,0.1642535578876121
1379,5.0,10.0,20.0,120.0,30.0,none,0.99,30.363302024931947
1380,5.0,50.0,20.0,120.0,30.0,none,0.99,10.953085768425694
1381,5.0,100.0,20.0,120.0,30.0,none,0.99,0.3604036534264736
1382,5.0,10.0,20.0,120.0,30.0,none,0.99,37.86674094025017
1383,5.0,50.0,20.0,120.0,30.0,none,0.99,6.5988272948358
1384,5.0,100.0,20.0,120.0,30.0,none,0.99,0.8585888150266214
1385,5.0,10.0,20.0,120.0,30.0,none,0.99,41.20289151960806
1386,5.0,50.0,20.0,120.0,30.0,none,0.99,6.442851953688923
1387,5.0,100.0,50.0,120.0,30.0,none,0.99,0.06963752772976761
1388,5.0,10.0,50.0,120.0,30.0,none,0.99,23.327664244367007
1389,5.0,50.0,50.0,120.0,30.0,none,0.99,1.9938160706667105
1390,5.0,100.0,50.0,120.0,30.0,none,0.99,0.05828745051832129
1391,5.0,10.0,50.0,120.0,30.0,none,0.99,27.929296465186482
1392,5.0,50.0,50.0,120.0,30.0,none,0.99,6.12518517197887
1393,5.0,100.0,50.0,120.0,30.0,none,0.99,0.00826072609112316
1394,5.0,10.0,50.0,120.0,30.0,none,0.99,30.47327285065908
1395,5.0,50.0,50.0,120.0,30.0,none,0.99,4.374186694511899
1396,5.0,100.0,100.0,120.0,30.0,none,0.99,0.02786921317796498
1397,5.0,10.0,100.0,120.0,30.0,none,0.99,18.39117173816711
1398,5.0,50.0,100.0,120.0,30.0,none,0.99,2.318932105352573
1399,5.0,100.0,100.0,120.0,30.0,none,0.99,0.000846583388842248
1400,5.0,10.0,100.0,120.0,30.0,none,0.99,8.966948166041618
1401,5.0,50.0,100.0,120.0,30.0,none,0.99,1.2775413855439126
1402,5.0,100.0,100.0,120.0,30.0,none,0.99,0.006506829545173787
1403,5.0,10.0,100.0,120.0,30.0,none,0.99,17.988309080464937
1404,5.0,50.0,100.0,120.0,30.0,none,0.99,2.4785342498668683
1405,5.0,100.0,20.0,120.0,60.0,linear,0.99,12.466642852646515
1406,5.0,10.0,20.0,120.0,60.0,linear,0.99,22.382186959294245
1407,5.0,50.0,20.0,120.0,60.0,linear,0.99,16.965929334029966
1408,5.0,100.0,20.0,120.0,60.0,linear,0.99,2.8205449113003596
1409,5.0,10.0,20.0,120.0,60.0,linear,0.99,33.88790163791418
1410,5.0,50.0,20.0,120.0,60.0,linear,0.99,2.8205449113003596
1411,5.0,100.0,20.0,120.0,60.0,linear,0.99,15.005561181840022
1412,5.0,10.0,20.0,120.0,60.0,linear,0.99,31.417080244769135
1413,5.0,50.0,20.0,120.0,60.0,linear,0.99,15.005561181840022
1414,5.0,100.0,50.0,120.0,60.0,linear,0.99,5.3681695611391405
1415,5.0,10.0,50.0,120.0,60.0,linear,0.99,14.242495202213377
1416,5.0,50.0,50.0,120.0,60.0,linear,0.99,5.3681695611391405
1417,5.0,100.0,50.0,120.0,60.0,linear,0.99,6.772732662010668
1418,5.0,10.0,50.0,120.0,60.0,linear,0.99,19.59387213344633
1419,5.0,50.0,50.0,120.0,60.0,linear,0.99,13.136517662031324
1420,5.0,100.0,50.0,120.0,60.0,linear,0.99,6.089344206201531
1421,5.0,10.0,50.0,120.0,60.0,linear,0.99,15.779233694540899
1422,5.0,50.0,50.0,120.0,60.0,linear,0.99,6.97915884214914
1423,5.0,100.0,100.0,120.0,60.0,linear,0.99,3.314170130294883
1424,5.0,10.0,100.0,120.0,60.0,linear,0.99,18.991163196316407
1425,5.0,50.0,100.0,120.0,60.0,linear,0.99,3.314170130294883
1426,5.0,100.0,100.0,120.0,60.0,linear,0.99,2.451982063117825
1427,5.0,10.0,100.0,120.0,60.0,linear,0.99,19.12058683659825
1428,5.0,50.0,100.0,120.0,60.0,linear,0.99,2.451982063117825
1429,5.0,100.0,100.0,120.0,60.0,linear,0.99,1.4002298669335147
1430,5.0,10.0,100.0,120.0,60.0,linear,0.99,24.03518714389026
1431,5.0,50.0,100.0,120.0,60.0,linear,0.99,1.4002298669335147
1432,5.0,100.0,20.0,120.0,60.0,geometric,0.99,14.564767461236457
1433,5.0,10.0,20.0,120.0,60.0,geometric,0.99,26.580237106567363
1434,5.0,50.0,20.0,120.0,60.0,geometric,0.99,14.564767461236457
1435,5.0,100.0,20.0,120.0,60.0,geometric,0.99,11.506581587625071
1436,5.0,10.0,20.0,120.0,60.0,geometric,0.99,25.42308155393188
1437,5.0,50.0,20.0,120.0,60.0,geometric,0.99,12.93973245310137
1438,5.0,100.0,20.0,120.0,60.0,geometric,0.99,7.193296487506245
1439,5.0,10.0,20.0,120.0,60.0,geometric,0.99,18.96060956548278
1440,5.0,50.0,20.0,120.0,60.0,geometric,0.99,7.193296487506245
1441,5.0,100.0,50.0,120.0,60.0,geometric,0.99,5.907445406283301
1442,5.0,10.0,50.0,120.0,60.0,geometric,0.99,20.196958335323465
1443,5.0,50.0,50.0,120.0,60.0,geometric,0.99,9.203527988720978
1444,5.0,100.0,50.0,120.0,60.0,geometric,0.99,4.026106582516803
1445,5.0,10.0,50.0,120.0,60.0,geometric,0.99,21.063479445423603
1446,5.0,50.0,50.0,120.0,60.0,geometric,0.99,8.859751573304166
1447,5.0,100.0,50.0,120.0,60.0,geometric,0.99,6.533577726561958
1448,5.0,10.0,50.0,120.0,60.0,geometric,0.99,26.641898178757337
1449,5.0,50.0,50.0,120.0,60.0,geometric,0.99,10.236960135599077
1450,5.0,100.0,100.0,120.0,60.0,geometric,0.99,7.896149286432561
1451,5.0,10.0,100.0,120.0,60.0,geometric,0.99,17.540440420871995
1452,5.0,50.0,100.0,120.0,60.0,geometric,0.99,7.896149286432561
1453,5.0,100.0,100.0,120.0,60.0,geometric,0.99,3.0455260916497906
1454,5.0,10.0,100.0,120.0,60.0,geometric,0.99,21.458952849353008
1455,5.0,50.0,100.0,120.0,60.0,geometric,0.99,9.58159039693949
1456,5.0,100.0,100.0,120.0,60.0,geometric,0.99,4.795330284628484
1457,5.0,10.0,100.0,120.0,60.0,geometric,0.99,20.28340066098096
1458,5.0,50.0,100.0,120.0,60.0,geometric,0.99,5.707836875023986
1459,5.0,100.0,20.0,120.0,60.0,exponential,0.99,0.0021976494084583464
1460,5.0,10.0,20.0,120.0,60.0,exponential,0.99,19.698164526519044
1461,5.0,50.0,20.0,120.0,60.0,exponential,0.99,0.2718656231090364
1462,5.0,100.0,20.0,120.0,60.0,exponential,0.99,0.9853990017273944
1463,5.0,10.0,20.0,120.0,60.0,exponential,0.99,19.193686826776933
1464,5.0,50.0,20.0,120.0,60.0,exponential,0.99,1.379604664674062
1465,5.0,100.0,20.0,120.0,60.0,exponential,0.99,4.433666875752614
1466,5.0,10.0,20.0,120.0,60.0,exponential,0.99,22.33264341862125
1467,5.0,50.0,20.0,120.0,60.0,exponential,0.99,5.8239609294397
1468,5.0,100.0,50.0,120.0,60.0,exponential,0.99,0.10882561703788696
1469,5.0,10.0,50.0,120.0,60.0,exponential,0.99,33.147962580834026
1470,5.0,50.0,50.0,120.0,60.0,exponential,0.99,4.543227979148853
1471,5.0,100.0,50.0,120.0,60.0,exponential,0.99,1.228226127923989
1472,5.0,10.0,50.0,120.0,60.0,exponential,0.99,22.23873959073152
1473,5.0,50.0,50.0,120.0,60.0,exponential,0.99,1.228226127923989
1474,5.0,100.0,50.0,120.0,60.0,exponential,0.99,0.32611672346145326
1475,5.0,10.0,50.0,120.0,60.0,exponential,0.99,31.586245655550705
1476,5.0,50.0,50.0,120.0,60.0,exponential,0.99,2.8121192786383347
1477,5.0,100.0,100.0,120.0,60.0,exponential,0.99,0.4878216064763947
1478,5.0,10.0,100.0,120.0,60.0,exponential,0.99,17.95088503094358
1479,5.0,50.0,100.0,120.0,60.0,exponential,0.99,1.2813673076565664
1480,5.0,100.0,100.0,120.0,60.0,exponential,0.99,0.009908810555195657
1481,5.0,10.0,100.0,120.0,60.0,exponential,0.99,33.87742244394049
1482,5.0,50.0,100.0,120.0,60.0,exponential,0.99,0.5733348845531481
1483,5.0,100.0,100.0,120.0,60.0,exponential,0.99,0.1487745136596601
1484,5.0,10.0,100.0,120.0,60.0,exponential,0.99,18.12291756316332
1485,5.0,50.0,100.0,120.0,60.0,exponential,0.99,0.18233069283641612
1486,5.0,100.0,20.0,120.0,60.0,none,0.99,0.590530195930441
1487,5.0,10.0,20.0,120.0,60.0,none,0.99,32.19606057455901
1488,5.0,50.0,20.0,120.0,60.0,none,0.99,1.1982251287198054
1489,5.0,100.0,20.0,120.0,60.0,none,0.99,2.7235040063320213
1490,5.0,10.0,20.0,120.0,60.0,none,0.99,31.816929789607627
1491,5.0,50.0,20.0,120.0,60.0,none,0.99,5.512856113174465
1492,5.0,100.0,20.0,120.0,60.0,none,0.99,0.6331345161181332
1493,5.0,10.0,20.0,120.0,60.0,none,0.99,25.258063148161423
1494,5.0,50.0,20.0,120.0,60.0,none,0.99,6.394092498993082
1495,5.0,100.0,50.0,120.0,60.0,none,0.99,0.01997262356101004
1496,5.0,10.0,50.0,120.0,60.0,none,0.99,19.329155640479627
1497,5.0,50.0,50.0,120.0,60.0,none,0.99,3.1030802111695834
1498,5.0,100.0,50.0,120.0,60.0,none,0.99,0.0021503527502915176
1499,5.0,10.0,50.0,120.0,60.0,none,0.99,21.940295303649684
1500,5.0,50.0,50.0,120.0,60.0,none,0.99,2.570753881583599
1501,5.0,100.0,50.0,120.0,60.0,none,0.99,0.002281562405713089
1502,5.0,10.0,50.0,120.0,60.0,none,0.99,16.335585902616323
1503,5.0,50.0,50.0,120.0,60.0,none,0.99,0.35954784466217404
1504,5.0,100.0,100.0,120.0,60.0,none,0.99,0.024852447902276253
1505,5.0,10.0,100.0,120.0,60.0,none,0.99,20.06316107058506
1506,5.0,50.0,100.0,120.0,60.0,none,0.99,0.2098992054065718
1507,5.0,100.0,100.0,120.0,60.0,none,0.99,0.21957500794605522
1508,5.0,10.0,100.0,120.0,60.0,none,0.99,13.501632085320914
1509,5.0,50.0,100.0,120.0,60.0,none,0.99,0.474964917268899
1510,5.0,100.0,100.0,120.0,60.0,none,0.99,0.0005881459998704486
1511,5.0,10.0,100.0,120.0,60.0,none,0.99,14.233809799357502
1512,5.0,50.0,100.0,120.0,60.0,none,0.99,0.6469540014580346
1513,5.0,100.0,20.0,120.0,90.0,linear,0.99,6.240262354656139
1514,5.0,10.0,20.0,120.0,90.0,linear,0.99,19.827801685787925
1515,5.0,50.0,20.0,120.0,90.0,linear,0.99,6.240262354656139
1516,5.0,100.0,20.0,120.0,90.0,linear,0.99,9.030029532031918
1517,5.0,10.0,20.0,120.0,90.0,linear,0.99,33.65530514107973
1518,5.0,50.0,20.0,120.0,90.0,linear,0.99,12.721404308781729
1519,5.0,100.0,20.0,120.0,90.0,linear,0.99,5.830231426369913
1520,5.0,10.0,20.0,120.0,90.0,linear,0.99,27.60526824492017
1521,5.0,50.0,20.0,120.0,90.0,linear,0.99,5.830231426369913
1522,5.0,100.0,50.0,120.0,90.0,linear,0.99,6.890516272416114
1523,5.0,10.0,50.0,120.0,90.0,linear,0.99,12.865424273290671
1524,5.0,50.0,50.0,120.0,90.0,linear,0.99,11.890303011190888
1525,5.0,100.0,50.0,120.0,90.0,linear,0.99,8.605700782929105
1526,5.0,10.0,50.0,120.0,90.0,linear,0.99,22.467345198280682
1527,5.0,50.0,50.0,120.0,90.0,linear,0.99,8.605700782929105
1528,5.0,100.0,50.0,120.0,90.0,linear,0.99,6.018214358210663
1529,5.0,10.0,50.0,120.0,90.0,linear,0.99,17.075942885809972
1530,5.0,50.0,50.0,120.0,90.0,linear,0.99,12.465354015232236
1531,5.0,100.0,100.0,120.0,90.0,linear,0.99,2.9323357772915415
1532,5.0,10.0,100.0,120.0,90.0,linear,0.99,12.579054814945422
1533,5.0,50.0,100.0,120.0,90.0,linear,0.99,5.658123733425654
1534,5.0,100.0,100.0,120.0,90.0,linear,0.99,6.902980160356606
1535,5.0,10.0,100.0,120.0,90.0,linear,0.99,17.192771102595216
1536,5.0,50.0,100.0,120.0,90.0,linear,0.99,7.030278439131152
1537,5.0,100.0,100.0,120.0,90.0,linear,0.99,5.621405650209219
1538,5.0,10.0,100.0,120.0,90.0,linear,0.99,21.519293791427835
1539,5.0,50.0,100.0,120.0,90.0,linear,0.99,5.621405650209219
1540,5.0,100.0,20.0,120.0,90.0,geometric,0.99,9.640836669547454
1541,5.0,10.0,20.0,120.0,90.0,geometric,0.99,24.587497977382572
1542,5.0,50.0,20.0,120.0,90.0,geometric,0.99,9.640836669547454
1543,5.0,100.0,20.0,120.0,90.0,geometric,0.99,5.4314448340021215
1544,5.0,10.0,20.0,120.0,90.0,geometric,0.99,28.18722417454287
1545,5.0,50.0,20.0,120.0,90.0,geometric,0.99,5.4314448340021215
1546,5.0,100.0,20.0,120.0,90.0,geometric,0.99,14.079753695757788
1547,5.0,10.0,20.0,120.0,90.0,geometric,0.99,18.84051364708627
1548,5.0,50.0,20.0,120.0,90.0,geometric,0.99,14.079753695757788
1549,5.0,100.0,50.0,120.0,90.0,geometric,0.99,5.253776303054352
1550,5.0,10.0,50.0,120.0,90.0,geometric,0.99,24.095755083045308
1551,5.0,50.0,50.0,120.0,90.0,geometric,0.99,9.612192359458135
1552,5.0,100.0,50.0,120.0,90.0,geometric,0.99,4.541675208802232
1553,5.0,10.0,50.0,120.0,90.0,geometric,0.99,21.99316025149109
1554,5.0,50.0,50.0,120.0,90.0,geometric,0.99,7.286931010001311
1555,5.0,100.0,50.0,120.0,90.0,geometric,0.99,4.808919163571133
1556,5.0,10.0,50.0,120.0,90.0,geometric,0.99,31.97294641239668
1557,5.0,50.0,50.0,120.0,90.0,geometric,0.99,6.076991515204796
1558,5.0,100.0,100.0,120.0,90.0,geometric,0.99,1.8487525609442343
1559,5.0,10.0,100.0,120.0,90.0,geometric,0.99,13.48916808085064
1560,5.0,50.0,100.0,120.0,90.0,geometric,0.99,1.9675640371625036
1561,5.0,100.0,100.0,120.0,90.0,geometric,0.99,2.1514044668769614
1562,5.0,10.0,100.0,120.0,90.0,geometric,0.99,21.091615743420036
1563,5.0,50.0,100.0,120.0,90.0,geometric,0.99,2.1514044668769614
1564,5.0,100.0,100.0,120.0,90.0,geometric,0.99,1.208161841129126
1565,5.0,10.0,100.0,120.0,90.0,geometric,0.99,14.816337794423667
1566,5.0,50.0,100.0,120.0,90.0,geometric,0.99,3.7283028960822477
1567,5.0,100.0,20.0,120.0,90.0,exponential,0.99,1.9503836197418778
1568,5.0,10.0,20.0,120.0,90.0,exponential,0.99,31.49296136959788
1569,5.0,50.0,20.0,120.0,90.0,exponential,0.99,1.9503836197418778
1570,5.0,100.0,20.0,120.0,90.0,exponential,0.99,0.4536806232151491
1571,5.0,10.0,20.0,120.0,90.0,exponential,0.99,18.360868425672148
1572,5.0,50.0,20.0,120.0,90.0,exponential,0.99,2.1633942366179113
1573,5.0,100.0,20.0,120.0,90.0,exponential,0.99,1.0705459136002489
1574,5.0,10.0,20.0,120.0,90.0,exponential,0.99,14.790319520455952
1575,5.0,50.0,20.0,120.0,90.0,exponential,0.99,6.292794533282333
1576,5.0,100.0,50.0,120.0,90.0,exponential,0.99,0.0033183822962712384
1577,5.0,10.0,50.0,120.0,90.0,exponential,0.99,9.069838183424423
1578,5.0,50.0,50.0,120.0,90.0,exponential,0.99,0.4373388843395247
