0.386000|1.303000|299800|1000050|50|20000|0.500000|0.070000|0|1|1|0|4.656897e-005|3.051851e-003|3.051851e-003|-3.051851e-003|-3.051851e-003|-3.051851e-003|
0.771000|1.341000|568900|1000050|50|20000|0.500000|0.070000|0|1|1|10|4.656897e-005|3.051851e-003|-3.051851e-003|3.051851e-003|3.051851e-003|-3.051851e-003|
0.865000|1.288000|685100|1000050|50|20000|0.500000|0.070000|0|1|1|100|4.656897e-005|-3.051851e-003|-3.051851e-003|3.051851e-003|3.051851e-003|-3.051851e-003|
0.733000|0.949000|311700|400020|20|20000|0.500000|0.070000|0|1|1|0|9.406932e-004|-1.525925e-002|-3.051851e-003|-1.525925e-002|-2.136296e-002|3.051851e-003|
0.517000|0.971000|211860|400020|20|20000|0.500000|0.070000|0|1|1|10|1.210793e-004|3.051851e-003|-3.051851e-003|-3.051851e-003|3.051851e-003|-9.155553e-003|
0.934000|0.934000|397220|400020|20|20000|0.500000|0.070000|0|1|1|100|1.955897e-004|-3.051851e-003|3.051851e-003|9.155553e-003|9.155553e-003|-3.051851e-003|
0.855000|1.936000|898600|2000100|100|20000|0.500000|0.070000|0|1|1|0|4.656897e-005|3.051851e-003|3.051851e-003|3.051851e-003|3.051851e-003|3.051851e-003|
1.787000|2.157000|1606800|2000100|100|20000|0.500000|0.070000|0|1|1|10|4.656897e-005|-3.051851e-003|3.051851e-003|-3.051851e-003|-3.051851e-003|-3.051851e-003|
0.648000|1.883000|656000|2000100|100|20000|0.500000|0.070000|0|1|1|100|4.656897e-005|-3.051851e-003|3.051851e-003|-3.051851e-003|3.051851e-003|-3.051851e-003|
0.686000|4.294000|617000|4000200|200|20000|0.500000|0.070000|0|1|1|0|4.656897e-005|3.051851e-003|3.051851e-003|-3.051851e-003|-3.051851e-003|-3.051851e-003|
0.756000|4.242000|726600|4000200|200|20000|0.500000|0.070000|0|1|1|10|4.656897e-005|-3.051851e-003|3.051851e-003|-3.051851e-003|3.051851e-003|3.051851e-003|
0.924000|4.379000|873200|4000200|200|20000|0.500000|0.070000|0|1|1|100|4.656897e-005|3.051851e-003|3.051851e-003|-3.051851e-003|-3.051851e-003|3.051851e-003|
0.185000|0.285000|162150|250050|50|5000|0.500000|0.070000|0|1|1|0|1.210793e-004|3.051851e-003|-9.155553e-003|-3.051851e-003|-3.051851e-003|-3.051851e-003|
0.232000|0.301000|193250|250050|50|5000|0.500000|0.070000|0|1|1|10|5.681414e-004|9.155553e-003|-3.051851e-003|3.051851e-003|3.051851e-003|-2.136296e-002|
0.254000|0.301000|217300|250050|50|5000|0.500000|0.070000|0|1|1|100|2.701000e-004|9.155553e-003|-3.051851e-003|9.155553e-003|-9.155553e-003|-3.051851e-003|
0.369000|0.917000|299800|750050|50|15000|0.500000|0.070000|0|1|1|0|4.656897e-005|3.051851e-003|3.051851e-003|-3.051851e-003|-3.051851e-003|-3.051851e-003|
0.718000|0.918000|568900|750050|50|15000|0.500000|0.070000|0|1|1|10|4.656897e-005|3.051851e-003|-3.051851e-003|3.051851e-003|3.051851e-003|-3.051851e-003|
0.802000|0.871000|685100|750050|50|15000|0.500000|0.070000|0|1|1|100|4.656897e-005|-3.051851e-003|-3.051851e-003|3.051851e-003|3.051851e-003|-3.051851e-003|
0.370000|2.375000|299800|2000050|50|40000|0.500000|0.070000|0|1|1|0|4.656897e-005|3.051851e-003|3.051851e-003|-3.051851e-003|-3.051851e-003|-3.051851e-003|
0.717000|2.484000|568900|2000050|50|40000|0.500000|0.070000|0|1|1|10|4.656897e-005|3.051851e-003|-3.051851e-003|3.051851e-003|3.051851e-003|-3.051851e-003|
0.824000|2.406000|685100|2000050|50|40000|0.500000|0.070000|0|1|1|100|4.656897e-005|-3.051851e-003|-3.051851e-003|3.051851e-003|3.051851e-003|-3.051851e-003|
0.795000|1.180000|673350|1000050|50|20000|0.300000|0.070000|0|1|1|0|4.656897e-005|3.051851e-003|3.051851e-003|3.051851e-003|3.051851e-003|-3.051851e-003|
0.624000|1.203000|509850|1000050|50|20000|0.300000|0.070000|0|1|1|10|4.656897e-005|3.051851e-003|-3.051851e-003|-3.051851e-003|3.051851e-003|-3.051851e-003|
0.787000|1.188000|658550|1000050|50|20000|0.300000|0.070000|0|1|1|100|4.656897e-005|3.051851e-003|3.051851e-003|-3.051851e-003|3.051851e-003|3.051851e-003|
0.955000|1.241000|769100|1000050|50|20000|0.700000|0.070000|0|1|1|0|1.210793e-004|-9.155553e-003|3.051851e-003|3.051851e-003|-3.051851e-003|-3.051851e-003|
0.980000|1.202000|820950|1000050|50|20000|0.700000|0.070000|0|1|1|10|4.656897e-005|3.051851e-003|-3.051851e-003|3.051851e-003|3.051851e-003|-3.051851e-003|
0.480000|1.204000|395650|1000050|50|20000|0.700000|0.070000|0|1|1|100|4.656897e-005|3.051851e-003|3.051851e-003|-3.051851e-003|3.051851e-003|-3.051851e-003|
1.018000|1.250000|822450|1000050|50|20000|0.850000|0.070000|0|1|1|0|4.656897e-005|-3.051851e-003|-3.051851e-003|3.051851e-003|3.051851e-003|3.051851e-003|
