0.590000|0.613000|14550|15030|0.600000|0.500000|200.000000|30|500|0|4.004528e-02|-6.718955e-04|6.255660e-03|-5.632984e-03|-6.861928e-03|2.678988e-03|-3.025092e-03|-2.242256e-03|2.739927e-03|5.251723e-03|5.198596e-03|
0.672000|0.752000|12750|15030|0.600000|0.550000|200.000000|30|500|0|1.969285e-02|-1.486764e-03|-6.773644e-03|-1.626612e-03|1.228162e-03|1.510984e-03|-3.917307e-03|9.625294e-04|2.497732e-03|-1.020344e-03|4.603265e-03|
0.768000|0.845000|13320|15030|0.600000|0.600000|200.000000|30|500|0|2.583193e-02|2.553203e-03|2.618049e-03|-3.953246e-04|6.700986e-03|4.453261e-04|3.757927e-04|9.258095e-04|-7.492416e-04|6.984588e-03|-4.609516e-03|
0.461000|0.500000|13140|15030|0.600000|0.650000|200.000000|30|500|0|8.891556e-03|-7.914304e-04|-1.044563e-03|2.718052e-03|-7.218970e-04|1.526609e-03|-3.486044e-03|-4.031373e-03|7.461165e-04|-1.710208e-03|9.883114e-04|
0.374000|0.482000|12180|15030|0.600000|0.700000|200.000000|30|500|0|9.174997e-03|1.581298e-03|-1.189099e-03|-7.273659e-04|-3.871212e-03|7.843989e-04|1.143785e-03|2.098501e-03|1.609424e-04|2.586016e-04|-4.516544e-03|
0.302000|0.328000|13890|15030|0.600000|0.750000|200.000000|30|500|0|5.980568e-03|-2.276632e-03|-3.297757e-03|-1.040657e-03|5.187658e-04|2.178191e-03|9.062776e-05|1.250819e-03|3.937620e-04|-2.446950e-03|-5.250160e-04|
0.286000|0.324000|13170|15030|0.600000|0.800000|200.000000|30|500|0|7.524392e-03|-9.398724e-04|-3.242286e-03|-1.502390e-03|1.839119e-03|-1.907871e-03|4.625141e-04|4.073562e-03|1.484420e-05|-6.484573e-04|-1.562548e-04|
0.328000|0.367000|13380|15030|0.600000|0.850000|200.000000|30|500|0|3.915760e-03|-4.882961e-04|-1.764116e-03|-8.140873e-04|-1.593799e-04|-1.357854e-03|1.093783e-03|-1.557079e-03|-1.538328e-03|2.514920e-03|1.242225e-03|
0.337000|0.360000|13830|15030|0.600000|0.900000|200.000000|30|500|0|9.994647e-01|2.093814e-04|-9.955905e-01|-2.687582e-04|-1.395355e-03|2.093033e-03|2.028187e-03|-1.914121e-04|4.429823e-04|-2.622736e-03|2.154753e-03|
0.401000|0.410000|14700|15030|0.600000|0.950000|200.000000|30|500|0|1.015578e+00|-2.511014e-03|-9.997961e-01|1.211756e-03|-1.269570e-03|-1.836775e-03|-1.956310e-03|2.609455e-04|2.739146e-03|2.132096e-03|7.200220e-03|
0.424000|0.427000|14940|15030|0.650000|0.500000|200.000000|30|500|0|1.390498e-02|5.047029e-03|-3.152440e-03|-2.031312e-03|-1.071908e-03|2.545390e-03|2.593829e-03|-2.200067e-03|2.633674e-03|3.773553e-04|-2.068813e-03|
0.375000|0.421000|13440|15030|0.650000|0.550000|200.000000|30|500|0|1.300306e-02|-2.528983e-03|4.225910e-03|-2.472732e-03|-3.822773e-03|-3.195410e-04|-1.074252e-03|-9.062776e-05|-6.398633e-04|2.029749e-03|3.843086e-03|
0.415000|0.421000|14820|15030|0.650000|0.600000|200.000000|30|500|0|8.505124e-03|1.900839e-03|-2.290695e-03|-1.708646e-03|4.320444e-04|-3.376665e-03|1.862557e-03|3.981371e-03|3.468856e-04|-2.273507e-04|1.039094e-04|
0.413000|0.441000|14070|15030|0.650000|0.650000|200.000000|30|500|0|7.620849e-03|1.787555e-03|-4.133720e-03|-4.367321e-04|-9.531541e-05|-2.401636e-03|2.055531e-03|1.125816e-03|1.268789e-03|-1.682864e-03|-1.493014e-03|
0.398000|0.409000|14610|15030|0.650000|0.700000|200.000000|30|500|0|1.001885e+00|6.781457e-04|-9.935826e-01|-3.725895e-03|2.453200e-04|3.086032e-04|8.445570e-04|-6.328318e-05|2.518827e-03|3.372759e-03|2.937590e-04|
0.387000|0.391000|14820|15030|0.650000|0.750000|200.000000|30|500|0|1.226814e-03|-5.273598e-04|5.289224e-04|1.691458e-03|-6.953337e-05|2.851649e-04|9.437788e-04|-5.156407e-04|1.056282e-03|4.507950e-04|4.507950e-04|
0.313000|0.317000|14820|15030|0.650000|0.800000|200.000000|30|500|0|3.437912e-03|-4.906400e-04|-1.367229e-03|-1.907089e-03|-1.500046e-04|-1.483639e-03|3.242286e-04|-7.789300e-04|1.609424e-03|2.434449e-03|-3.601672e-04|
0.250000|0.322000|11640|15030|0.650000|0.850000|200.000000|30|500|0|3.147062e-03|-2.171941e-04|4.000122e-04|1.303946e-03|-3.179784e-04|1.859432e-04|-2.118815e-03|-4.672017e-04|1.945372e-03|9.492477e-04|2.103970e-03|
0.394000|0.421000|14010|15030|0.650000|0.900000|200.000000|30|500|0|7.794605e-03|1.291446e-03|-1.224256e-03|-1.393793e-03|-3.218067e-03|2.731333e-03|3.914182e-04|2.083657e-03|-2.796960e-03|-1.952403e-03|-4.843898e-04|
0.278000|0.335000|12390|15030|0.650000|0.950000|200.000000|30|500|0|8.250759e-03|3.726676e-04|8.601825e-04|1.818024e-03|7.273659e-04|1.211756e-03|7.679922e-04|5.468917e-03|-8.445570e-04|7.836176e-04|-1.893026e-03|
1.098000|1.098000|15030|15030|0.700000|0.500000|200.000000|30|500|0|4.789413e-03|-2.107096e-03|-8.976836e-04|-1.796930e-05|-2.328196e-04|-6.406445e-04|-5.781426e-05|-3.637611e-03|2.078970e-03|9.195593e-04|1.671926e-04|
0.647000|0.651000|14940|15030|0.700000|0.550000|200.000000|30|500|0|5.521897e-03|1.234413e-04|6.437696e-04|1.626612e-03|-9.015900e-04|5.484542e-04|1.430512e-03|5.179845e-04|-1.778960e-03|3.443855e-03|2.511014e-03|
0.743000|0.752000|14640|15030|0.700000|0.600000|200.000000|30|500|0|5.774023e-03|-2.514139e-03|7.125217e-04|1.686770e-03|-1.890683e-04|-4.476699e-04|2.328196e-04|-2.805554e-03|-2.192254e-03|6.758019e-04|2.450856e-03|
0.314000|0.328000|14430|15030|0.700000|0.650000|200.000000|30|500|0|3.158422e-03|7.648671e-04|6.586138e-04|1.421918e-04|3.195410e-04|3.015717e-04|-5.781426e-05|-6.773644e-04|3.217286e-03|-1.956310e-03|2.195379e-04|
0.309000|0.320000|14460|15030|0.700000|0.700000|200.000000|30|500|0|2.774677e-03|1.022687e-03|-8.492446e-04|8.984649e-04|1.684426e-03|1.128159e-03|6.734580e-04|1.849275e-03|5.773614e-04|1.745366e-03|2.203192e-04|
0.315000|0.330000|14370|15030|0.700000|0.750000|200.000000|30|500|0|3.101213e-03|1.553172e-03|1.327384e-03|2.500076e-05|1.847713e-03|-1.218787e-04|-5.203284e-04|5.328287e-04|2.186004e-03|-6.015808e-04|1.527390e-03|
0.317000|0.319000|14940|15030|0.700000|0.800000|200.000000|30|500|0|4.000445e-03|-1.059407e-03|1.325040e-03|5.265786e-04|-1.995373e-03|3.040718e-03|-5.875179e-04|6.312693e-04|-1.325040e-03|1.110190e-03|-2.234443e-04|
0.418000|0.436000|14220|15030|0.700000|0.850000|200.000000|30|500|0|8.091383e-04|-7.461165e-04|9.765923e-04|3.718863e-04|6.039247e-04|8.070559e-04|1.007843e-03|-3.507919e-04|4.945463e-04|2.265694e-05|-1.726615e-04|
0.488000|0.503000|14670|15030|0.700000|0.900000|200.000000|30|500|0|1.104355e-03|6.250191e-04|4.797021e-04|-1.189099e-03|7.570543e-04|7.023652e-04|-1.006281e-03|4.867336e-04|7.914304e-04|7.523667e-04|-1.531297e-04|
0.457000|0.458000|15000|15030|0.700000|0.950000|200.000000|30|500|0|1.045708e-03|-8.195562e-04|-1.081283e-03|1.460982e-04|7.351787e-04|-4.039186e-04|4.765770e-04|6.695517e-04|4.132939e-04|1.484420e-05|-1.363323e-03|
0.631000|0.637000|14880|15030|0.750000|0.500000|200.000000|30|500|0|1.179425e-03|-6.320505e-04|-7.422101e-05|-5.398602e-04|6.179876e-04|-3.203223e-04|5.000152e-05|-6.711142e-04|2.003967e-03|-4.890774e-04|2.367260e-04|
0.729000|0.736000|14730|15030|0.750000|0.550000|200.000000|30|500|0|1.745921e-03|1.619581e-03|1.367229e-04|-8.953398e-04|7.828364e-04|6.117374e-04|7.820551e-04|-1.375042e-04|8.359630e-04|1.546141e-03|8.062746e-04|
