0.434000|0.610000|9480|15030|0.950000|0.700000|200.000000|30|500|0|1.803151e-06|-1.342814e-03|
0.286000|1.281000|5490|15030|0.950000|0.700000|200.000000|30|500|10|2.328449e-08|1.525925e-04|
0.305000|0.454000|9840|15030|0.950000|0.700000|200.000000|30|500|100|1.886043e-08|-1.373333e-04|
0.314000|0.381000|12270|15030|0.300000|0.700000|200.000000|30|500|0|3.725518e-09|6.103702e-05|
0.177000|0.345000|7710|15030|0.300000|0.700000|200.000000|30|500|10|5.821121e-09|-7.629627e-05|
0.083000|0.324000|3930|15030|0.300000|0.700000|200.000000|30|500|100|2.095604e-09|-4.577776e-05|
0.041000|0.337000|2010|15030|0.550000|0.700000|200.000000|30|500|0|1.886043e-08|-1.373333e-04|
0.172000|0.336000|8130|15030|0.550000|0.700000|200.000000|30|500|10|5.821121e-09|7.629627e-05|
0.293000|0.327000|13440|15030|0.550000|0.700000|200.000000|30|500|100|4.563759e-08|-2.136296e-04|
0.033000|0.380000|1350|15030|0.750000|0.700000|200.000000|30|500|0|2.384331e-07|-4.882962e-04|
0.323000|0.363000|13410|15030|0.750000|0.700000|200.000000|30|500|10|1.697439e-07|-4.119999e-04|
0.045000|0.382000|1680|15030|0.750000|0.700000|200.000000|30|500|100|9.313794e-10|-3.051851e-05|
0.304000|0.349000|12990|15030|0.850000|0.700000|200.000000|30|500|0|3.935078e-08|1.983703e-04|
0.044000|0.370000|1980|15030|0.850000|0.700000|200.000000|30|500|10|7.544173e-08|-2.746666e-04|
0.072000|0.412000|2790|15030|0.850000|0.700000|200.000000|30|500|100|1.682304e-06|1.297037e-03|
0.291000|0.465000|7860|15030|0.650000|0.700000|200.000000|30|500|0|4.738096e-29|-6.883383e-15|
0.198000|0.362000|8490|15030|0.650000|0.700000|200.000000|30|500|10|3.725518e-09|6.103702e-05|
0.161000|0.365000|6540|15030|0.650000|0.700000|200.000000|30|500|100|3.725518e-09|6.103702e-05|
0.152000|0.373000|6150|15030|0.970000|0.700000|200.000000|30|500|0|1.527695e-06|-1.236000e-03|
