0.905000|1.000000|14190|15030|0.950000|0.700000|200.000000|30|500|0|8.041530e-06|-5.188147e-04|4.272591e-04|3.662221e-04|-2.410962e-03|1.281777e-03|
0.619000|0.648000|13680|15030|0.950000|0.700000|200.000000|30|500|10|4.540056e-05|4.577776e-05|2.471999e-03|3.097629e-03|-5.432295e-03|4.272591e-04|
0.381000|0.392000|14430|15030|0.950000|0.700000|200.000000|30|500|100|1.631637e-05|8.697775e-04|-1.373333e-03|-1.312296e-03|6.103702e-04|-3.402814e-03|
0.362000|0.402000|13140|15030|0.300000|0.700000|200.000000|30|500|0|5.266343e-03|5.430769e-02|3.627125e-02|-2.563555e-02|-1.435896e-02|-1.174963e-02|
0.312000|0.313000|14940|15030|0.300000|0.700000|200.000000|30|500|10|4.839801e-04|-4.119999e-04|3.402814e-03|1.890622e-02|-9.964293e-03|-3.936888e-03|
0.250000|0.325000|11580|15030|0.300000|0.700000|200.000000|30|500|100|1.966686e-03|-7.629627e-05|-8.072146e-03|1.583911e-02|3.051851e-03|-4.051332e-02|
0.314000|0.316000|14940|15030|0.550000|0.700000|200.000000|30|500|0|8.329093e-05|-1.617481e-03|3.601184e-03|-9.002960e-04|8.178961e-03|1.525925e-05|
0.258000|0.312000|12480|15030|0.550000|0.700000|200.000000|30|500|10|2.479099e-05|-1.510666e-03|1.556444e-03|4.425184e-03|3.357036e-04|6.256294e-04|
0.307000|0.316000|14730|15030|0.550000|0.700000|200.000000|30|500|100|1.172441e-04|2.441481e-04|1.739555e-03|-6.408887e-03|7.950072e-03|3.143406e-03|
0.322000|0.332000|14490|15030|0.750000|0.700000|200.000000|30|500|0|2.061934e-05|7.629627e-05|-7.324442e-04|3.051851e-04|7.324442e-04|4.409925e-03|
0.297000|0.335000|13350|15030|0.750000|0.700000|200.000000|30|500|10|1.941693e-06|1.831111e-04|4.272591e-04|7.171850e-04|-1.052889e-03|3.204443e-04|
0.309000|0.348000|13200|15030|0.750000|0.700000|200.000000|30|500|100|8.073197e-06|1.113926e-03|-2.594073e-04|-1.983703e-04|-1.129185e-03|2.334666e-03|
0.325000|0.333000|14640|15030|0.850000|0.700000|200.000000|30|500|0|4.299713e-06|1.113926e-03|-6.103702e-05|-1.541185e-03|-5.188147e-04|-6.408887e-04|
0.253000|0.335000|11190|15030|0.850000|0.700000|200.000000|30|500|10|4.060814e-07|5.340739e-04|1.068148e-04|-1.678518e-04|2.746666e-04|7.629627e-05|
0.355000|0.399000|13140|15030|0.850000|0.700000|200.000000|30|500|100|2.304698e-06|-3.357036e-04|4.577776e-05|1.434370e-03|-3.051851e-04|-1.983703e-04|
0.316000|0.326000|14640|15030|0.650000|0.700000|200.000000|30|500|0|1.773044e-05|-7.934812e-04|3.601184e-03|4.577776e-05|1.068148e-04|2.029481e-03|
0.314000|0.330000|14220|15030|0.650000|0.700000|200.000000|30|500|10|3.229838e-05|1.541185e-03|-4.913480e-03|4.577776e-05|-1.983703e-04|-2.395703e-03|
0.335000|0.335000|15030|15030|0.650000|0.700000|200.000000|30|500|100|2.161056e-05|1.831111e-04|2.182073e-03|3.234962e-03|2.365184e-03|8.697775e-04|
0.273000|0.337000|12060|15030|0.970000|0.700000|200.000000|30|500|0|1.192585e-05|1.876888e-03|1.037629e-03|1.373333e-03|1.251259e-03|-1.968444e-03|
0.331000|0.421000|10920|15030|0.970000|0.700000|200.000000|30|500|10|1.244814e-04|5.340739e-04|5.188147e-04|1.100192e-02|-1.678518e-03|-2.594073e-04|
0.415000|0.420000|14820|15030|0.970000|0.700000|200.000000|30|500|100|2.478734e-04|1.193274e-02|6.164739e-03|-4.684591e-03|1.754814e-03|-6.515702e-03|
0.223000|0.336000|9960|15030|0.950000|0.600000|200.000000|30|500|0|5.216423e-06|-2.121036e-03|4.272591e-04|2.594073e-04|4.272591e-04|5.340739e-04|
0.296000|0.340000|13080|15030|0.950000|0.600000|200.000000|30|500|10|6.497908e-05|5.157628e-03|8.697775e-04|-6.073183e-03|-8.392590e-04|1.831111e-04|
0.330000|0.356000|14130|15030|0.950000|0.600000|200.000000|30|500|100|2.059233e-05|-2.029481e-03|-4.272591e-04|1.831111e-04|-2.365184e-03|-3.265481e-03|
0.395000|0.397000|14880|15030|0.950000|0.500000|200.000000|30|500|0|4.352220e-05|-4.715110e-03|1.693777e-03|3.357036e-03|-4.272591e-04|2.639851e-03|
0.321000|0.342000|14070|15030|0.950000|0.500000|200.000000|30|500|10|5.183592e-06|-1.007111e-03|-5.493332e-04|6.256294e-04|3.509629e-04|1.831111e-03|
0.301000|0.388000|12420|15030|0.950000|0.500000|200.000000|30|500|100|2.280343e-05|-7.782220e-04|-4.013184e-03|1.220740e-04|2.380444e-03|6.408887e-04|
0.337000|0.340000|14880|15030|0.950000|0.400000|200.000000|30|500|0|3.713596e-05|-4.119999e-03|1.693777e-03|4.074221e-03|-1.983703e-04|8.087405e-04|
0.316000|0.334000|14070|15030|0.950000|0.400000|200.000000|30|500|10|3.367286e-05|-2.899258e-04|1.831111e-03|-7.629627e-04|-1.876888e-03|-5.111850e-03|
0.320000|0.335000|14460|15030|0.950000|0.400000|200.000000|30|500|100|8.381530e-05|-1.312296e-03|-8.102664e-03|-1.007111e-03|-2.975555e-03|2.563555e-03|
0.334000|0.339000|14820|15030|0.950000|0.300000|200.000000|30|500|0|4.999831e-05|-4.119999e-03|2.090518e-03|4.226814e-03|-3.250221e-03|4.730369e-04|
0.318000|0.340000|14070|15030|0.950000|0.300000|200.000000|30|500|10|9.321967e-05|6.332591e-03|1.678518e-04|2.059999e-03|-6.988739e-03|-6.103702e-05|
0.322000|0.467000|11970|15030|0.950000|0.300000|200.000000|30|500|100|2.478175e-04|6.408887e-04|5.035554e-04|7.400739e-03|-1.377911e-02|-1.586962e-03|
0.222000|0.351000|9090|15030|0.950000|0.800000|200.000000|30|500|0|9.742229e-07|7.782220e-04|3.509629e-04|4.119999e-04|-2.594073e-04|9.155553e-05|
