0.047000|0.047000|1741|2001|100000.000000|1.000000|0.000000|1000|1000|1.335439e+000|-1.366665e-001|
0.038000|0.054000|1331|2001|100000.000000|1.000000|0.500000|1000|0|2.000000e+001|-1.129999e+002|
0.031000|0.047000|1525|2001|100000.000000|1.000000|0.500000|1000|2|9.834472e-002|1.953225e-002|
0.037000|0.053000|1705|2001|100000.000000|1.000000|0.500000|1000|5|2.481523e-003|-6.153395e-004|
0.016000|0.047000|1067|2001|100000.000000|1.000000|0.500000|1000|10|1.509161e-001|-2.765132e-002|
0.038000|0.038000|1879|2001|100000.000000|1.000000|0.500000|1000|100|7.809327e-001|-9.272945e-002|
0.031000|0.046000|1403|2001|100000.000000|1.000000|0.500000|1000|1000|3.006262e+000|-2.831554e-001|
0.038000|0.054000|1331|2001|100000.000000|1.000000|1.500000|1000|0|2.000000e+001|-1.129999e+002|
0.031000|0.047000|1525|2001|100000.000000|1.000000|1.500000|1000|2|9.834472e-002|1.953225e-002|
0.037000|0.053000|1705|2001|100000.000000|1.000000|1.500000|1000|5|2.481523e-003|-6.153395e-004|
0.031000|0.047000|1067|2001|100000.000000|1.000000|1.500000|1000|10|1.509161e-001|-2.765132e-002|
0.075000|0.078000|1879|2001|100000.000000|1.000000|1.500000|1000|100|7.809327e-001|-9.272945e-002|
0.036000|0.050000|1403|2001|100000.000000|1.000000|1.500000|1000|1000|3.006262e+000|-2.831554e-001|
0.038000|0.071000|1331|2001|100000.000000|1.000000|3.000000|1000|0|2.000000e+001|-1.129999e+002|
0.036000|0.046000|1525|2001|100000.000000|1.000000|3.000000|1000|2|9.834472e-002|1.953225e-002|
0.043000|0.049000|1705|2001|100000.000000|1.000000|3.000000|1000|5|2.481523e-003|-6.153395e-004|
0.021000|0.052000|1067|2001|100000.000000|1.000000|3.000000|1000|10|1.509161e-001|-2.765132e-002|
0.047000|0.047000|1879|2001|100000.000000|1.000000|3.000000|1000|100|7.809327e-001|-9.272945e-002|
0.038000|0.053000|1403|2001|100000.000000|1.000000|3.000000|1000|1000|3.006262e+000|-2.831554e-001|
0.058000|0.076000|1331|2001|100000.000000|1.000000|10.000000|1000|0|2.000000e+001|-1.129999e+002|
0.046000|0.059000|1525|2001|100000.000000|1.000000|10.000000|1000|2|9.834472e-002|1.953225e-002|
0.047000|0.047000|1705|2001|100000.000000|1.000000|10.000000|1000|5|2.481523e-003|-6.153395e-004|
0.032000|0.063000|1067|2001|100000.000000|1.000000|10.000000|1000|10|1.509161e-001|-2.765132e-002|
0.038000|0.053000|1879|2001|100000.000000|1.000000|10.000000|1000|100|7.809327e-001|-9.272945e-002|
0.031000|0.047000|1403|2001|100000.000000|1.000000|10.000000|1000|1000|3.006262e+000|-2.831554e-001|
0.038000|0.054000|1331|2001|110000.000000|1.000000|1.000000|1000|0|2.000000e+001|-1.129999e+002|
0.031000|0.046000|1525|2001|110000.000000|1.000000|1.000000|1000|2|9.834472e-002|1.953225e-002|
0.038000|0.054000|1705|2001|110000.000000|1.000000|1.000000|1000|5|2.481523e-003|-6.153395e-004|
0.031000|0.047000|1067|2001|110000.000000|1.000000|1.000000|1000|10|1.509161e-001|-2.765132e-002|
0.038000|0.038000|1879|2001|110000.000000|1.000000|1.000000|1000|100|7.809327e-001|-9.272945e-002|
0.031000|0.047000|1403|2001|110000.000000|1.000000|1.000000|1000|1000|3.006262e+000|-2.831554e-001|
0.038000|0.053000|1331|2001|120000.000000|1.000000|1.000000|1000|0|2.000000e+001|-1.129999e+002|
0.047000|0.047000|1525|2001|120000.000000|1.000000|1.000000|1000|2|9.834472e-002|1.953225e-002|
0.054000|0.054000|1705|2001|120000.000000|1.000000|1.000000|1000|5|2.481523e-003|-6.153395e-004|
0.031000|0.046000|1067|2001|120000.000000|1.000000|1.000000|1000|10|1.509161e-001|-2.765132e-002|
0.054000|0.054000|1879|2001|120000.000000|1.000000|1.000000|1000|100|7.809327e-001|-9.272945e-002|
0.031000|0.047000|1403|2001|120000.000000|1.000000|1.000000|1000|1000|3.006262e+000|-2.831554e-001|
0.037000|0.037000|1331|2001|50000.000000|1.000000|1.000000|1000|0|2.000000e+001|-1.129999e+002|
0.031000|0.047000|1525|2001|50000.000000|1.000000|1.000000|1000|2|9.834472e-002|1.953225e-002|
0.038000|0.053000|1705|2001|50000.000000|1.000000|1.000000|1000|5|2.481523e-003|-6.153395e-004|
0.016000|0.047000|1067|2001|50000.000000|1.000000|1.000000|1000|10|1.509161e-001|-2.765132e-002|
0.038000|0.054000|1879|2001|50000.000000|1.000000|1.000000|1000|100|7.809327e-001|-9.272945e-002|
0.031000|0.046000|1403|2001|50000.000000|1.000000|1.000000|1000|1000|3.006262e+000|-2.831554e-001|
0.023000|0.054000|1331|2401|50000.000000|1.000000|1.000000|1200|0|2.000000e+001|-1.129999e+002|
0.047000|0.062000|2219|2401|50000.000000|1.000000|1.000000|1200|2|2.498577e-002|5.798918e-003|
0.038000|0.054000|1705|2401|50000.000000|1.000000|1.000000|1200|5|2.481523e-003|-6.153395e-004|
0.015000|0.053000|1067|2401|50000.000000|1.000000|1.000000|1200|10|1.509161e-001|-2.765132e-002|
0.047000|0.063000|1879|2401|50000.000000|1.000000|1.000000|1200|100|7.809327e-001|-9.272945e-002|
0.053000|0.053000|2195|2401|50000.000000|1.000000|1.000000|1200|1000|3.684782e-002|8.296374e-003|
0.031000|0.047000|1331|2001|100000.000000|2.000000|1.000000|1000|0|2.000000e+001|-1.129999e+002|
0.038000|0.053000|1525|2001|100000.000000|2.000000|1.000000|1000|2|9.834472e-002|1.953225e-002|
0.031000|0.031000|1705|2001|100000.000000|2.000000|1.000000|1000|5|2.481523e-003|-6.153395e-004|
0.016000|0.038000|1067|2001|100000.000000|2.000000|1.000000|1000|10|1.509161e-001|-2.765132e-002|
0.047000|0.047000|1879|2001|100000.000000|2.000000|1.000000|1000|100|7.809327e-001|-9.272945e-002|
0.031000|0.047000|1403|2001|100000.000000|2.000000|1.000000|1000|1000|3.006262e+000|-2.831554e-001|
0.022000|0.037000|1331|2001|100000.000000|5.000000|1.000000|1000|0|2.000000e+001|-1.129999e+002|
0.032000|0.047000|1525|2001|100000.000000|5.000000|1.000000|1000|2|9.834472e-002|1.953225e-002|
0.038000|0.038000|1705|2001|100000.000000|5.000000|1.000000|1000|5|2.481523e-003|-6.153395e-004|
0.031000|0.062000|1067|2001|100000.000000|5.000000|1.000000|1000|10|1.509161e-001|-2.765132e-002|
0.038000|0.038000|1879|2001|100000.000000|5.000000|1.000000|1000|100|7.809327e-001|-9.272945e-002|
0.015000|0.031000|1403|2001|100000.000000|5.000000|1.000000|1000|1000|3.006262e+000|-2.831554e-001|
0.038000|0.053000|1331|2001|100000.000000|10.000000|1.000000|1000|0|2.000000e+001|-1.129999e+002|
0.032000|0.047000|1525|2001|100000.000000|10.000000|1.000000|1000|2|9.834472e-002|1.953225e-002|
0.038000|0.054000|1705|2001|100000.000000|10.000000|1.000000|1000|5|2.481523e-003|-6.153395e-004|
0.015000|0.031000|1067|2001|100000.000000|10.000000|1.000000|1000|10|1.509161e-001|-2.765132e-002|
0.037000|0.037000|1879|2001|100000.000000|10.000000|1.000000|1000|100|7.809327e-001|-9.272945e-002|
0.032000|0.047000|1403|2001|100000.000000|10.000000|1.000000|1000|1000|3.006262e+000|-2.831554e-001|
0.031000|0.047000|1331|2001|100000.000000|0.500000|1.000000|1000|0|2.000000e+001|-1.129999e+002|
0.038000|0.053000|1525|2001|100000.000000|0.500000|1.000000|1000|2|9.834472e-002|1.953225e-002|
0.032000|0.032000|1705|2001|100000.000000|0.500000|1.000000|1000|5|2.481523e-003|-6.153395e-004|
0.022000|0.038000|1067|2001|100000.000000|0.500000|1.000000|1000|10|1.509161e-001|-2.765132e-002|
0.047000|0.047000|1879|2001|100000.000000|0.500000|1.000000|1000|100|7.809327e-001|-9.272945e-002|
0.038000|0.053000|1403|2001|100000.000000|0.500000|1.000000|1000|1000|3.006262e+000|-2.831554e-001|
0.032000|0.047000|1331|2001|100000.000000|0.100000|1.000000|1000|0|2.000000e+001|-1.129999e+002|
0.038000|0.038000|1525|2001|100000.000000|0.100000|1.000000|1000|2|9.834472e-002|1.953225e-002|
0.047000|0.062000|1705|2001|100000.000000|0.100000|1.000000|1000|5|2.481523e-003|-6.153395e-004|
0.023000|0.038000|1067|2001|100000.000000|0.100000|1.000000|1000|10|1.509161e-001|-2.765132e-002|
0.047000|0.047000|1879|2001|100000.000000|0.100000|1.000000|1000|100|7.809327e-001|-9.272945e-002|
0.038000|0.053000|1403|2001|100000.000000|0.100000|1.000000|1000|1000|3.006262e+000|-2.831554e-001|
