0.155000|0.161000|48350|50050|1.000000|0.000000|0.300000|0.000000|160|3|50|1000|0|1.492438e+01|-9.949625e-01|-1.989916e+00|4.288240e-06|-9.949748e-01|9.949470e-01|1.989912e+00|-9.949635e-01|-9.949648e-01|-9.949744e-01|-9.949622e-01|
0.167000|0.167000|50050|50050|1.000000|0.000000|0.300000|0.050000|160|3|50|1000|0|8.954786e+00|-9.951071e-01|-5.829532e-04|-9.946337e-01|1.990232e+00|-9.947791e-01|-9.946382e-01|-1.616822e-04|1.197871e-04|2.324256e-04|-9.948988e-01|
0.154000|0.159000|48350|50050|1.000000|0.000000|0.300000|0.100000|160|3|50|1000|0|1.492436e+01|1.118237e-07|-9.949585e-01|9.949589e-01|-4.716544e-07|9.949581e-01|9.949583e-01|-9.949590e-01|3.523865e-07|-9.949581e-01|-2.984856e+00|
0.158000|0.158000|50050|50050|1.000000|0.000000|0.400000|0.000000|160|3|50|1000|0|2.686382e+01|-9.947581e-01|-9.948322e-01|9.950078e-01|1.989791e+00|9.950182e-01|9.949687e-01|-2.681250e-05|-9.952654e-01|-9.948648e-01|-3.979773e+00|
0.142000|0.158000|44950|50050|1.000000|0.000000|0.400000|0.050000|160|3|50|1000|0|2.586889e+01|-1.989912e+00|-9.949586e-01|-9.949586e-01|9.949586e-01|1.989912e+00|3.346326e-09|-9.949586e-01|-1.989912e+00|-9.949586e-01|-2.984856e+00|
0.116000|0.159000|36200|50050|1.000000|0.000000|0.400000|0.100000|160|3|50|1000|0|2.387897e+01|9.949586e-01|-1.989912e+00|2.984856e+00|9.949586e-01|1.989912e+00|7.051627e-10|-9.949586e-01|1.989912e+00|-5.611383e-09|-4.266477e-09|
0.160000|0.160000|50050|50050|1.000000|0.000000|0.500000|0.000000|160|3|50|1000|0|6.179297e+01|-9.954445e-01|1.988344e+00|-1.802264e-03|4.972612e+00|-9.982334e-01|3.068412e-03|-4.952303e+00|-1.987448e+00|-9.971819e-01|9.933283e-01|
0.160000|0.160000|50050|50050|1.000000|0.000000|0.500000|0.050000|160|3|50|1000|0|3.979827e+01|9.948281e-01|9.949610e-01|9.949404e-01|1.989869e+00|-2.984929e+00|-1.989865e+00|-2.984959e+00|-9.948824e-01|-9.949613e-01|-2.984881e+00|
0.159000|0.159000|50050|50050|1.000000|0.000000|0.500000|0.100000|160|3|50|1000|0|2.984916e+01|4.019311e-04|2.984296e+00|9.941307e-01|2.985084e+00|9.947098e-01|-9.944348e-01|3.441941e-04|-2.984372e+00|7.081243e-04|7.983454e-06|
0.150000|0.158000|47450|50050|1.000000|0.000000|0.600000|0.000000|160|3|50|1000|0|2.188903e+01|1.217553e-07|-1.008781e-06|1.989910e+00|2.984859e+00|-5.526596e-07|6.732045e-08|-2.984856e+00|9.431840e-07|-7.626377e-09|-1.550841e-07|
