0.476000|0.557000|11460|15030|0.950000|0.700000|200.000000|30|500|0|4.552045e-03|2.550078e-04|1.400043e-04|3.450105e-04|1.750053e-04|2.460075e-03|
0.461000|0.481000|14520|15030|0.950000|0.700000|200.000000|30|500|10|1.648051e+00|6.360194e-03|5.000153e-03|-9.082578e-01|-5.725175e-03|4.500138e-05|
0.452000|0.470000|14130|15030|0.950000|0.700000|200.000000|30|500|100|2.384905e-03|2.500076e-04|9.800300e-04|-3.050093e-04|3.500107e-04|7.150219e-04|
1.016000|1.100000|14730|15030|0.300000|0.700000|200.000000|30|500|0|3.830681e-02|-1.256538e-02|-1.480045e-03|1.160535e-02|1.625050e-03|-8.480259e-03|
0.500000|0.510000|14520|15030|0.300000|0.700000|200.000000|30|500|10|2.484259e-02|-3.000092e-04|-1.215037e-03|-9.955304e-03|4.225129e-03|6.915211e-03|
0.242000|0.376000|11040|15030|0.300000|0.700000|200.000000|30|500|100|4.508728e-02|-9.120279e-03|-1.395043e-02|-1.459045e-02|-1.300040e-04|-2.185067e-03|
0.302000|0.307000|14730|15030|0.550000|0.700000|200.000000|30|500|0|3.121359e-03|-3.050093e-04|-4.150127e-04|5.950182e-04|-1.250038e-03|-8.950274e-04|
0.291000|0.292000|14970|15030|0.550000|0.700000|200.000000|30|500|10|3.691266e-03|4.650142e-04|9.350286e-04|-1.155035e-03|-1.290039e-03|-2.600079e-04|
0.255000|0.298000|12870|15030|0.550000|0.700000|200.000000|30|500|100|4.462397e-03|1.160035e-03|9.500290e-05|-1.035032e-03|-1.810055e-03|5.850179e-04|
0.284000|0.312000|13620|15030|0.750000|0.700000|200.000000|30|500|0|1.444701e-03|3.650112e-04|-2.250069e-04|5.500168e-05|1.300040e-04|6.650203e-04|
0.303000|0.321000|14220|15030|0.750000|0.700000|200.000000|30|500|10|9.811706e-04|2.500076e-04|1.450044e-04|-3.650112e-04|-3.000092e-05|2.850087e-04|
0.313000|0.321000|14610|15030|0.750000|0.700000|200.000000|30|500|100|1.055456e-03|1.350041e-04|-1.000031e-05|-3.500107e-05|-3.500107e-05|5.700174e-04|
