0.549000|0.556000|14820|15030|0.950000|0.700000|200.000000|30|500|0|1.648220e+00|9.286934e-01|-5.350164e-04|-2.815086e-03|-4.250130e-04|2.250069e-04|2.550078e-04|9.264383e-01|1.700052e-03|-1.015031e-03|1.352541e-02|
0.356000|0.356000|15030|15030|0.950000|0.700000|200.000000|30|500|10|2.248520e-01|-2.200067e-04|3.500107e-04|-2.810086e-03|8.450258e-04|1.200887e-01|5.690174e-03|-4.230129e-03|-1.400043e-04|7.200220e-04|3.365103e-03|
0.351000|0.369000|14310|15030|0.950000|0.700000|200.000000|30|500|100|1.890389e-02|-2.910089e-03|2.200067e-03|-2.900089e-04|1.190536e-02|-3.105095e-03|2.005061e-03|-4.250130e-04|2.950090e-03|-4.450136e-03|1.240038e-03|
0.334000|0.348000|14370|15030|0.300000|0.700000|200.000000|30|500|0|7.188953e-01|2.614580e-02|8.880771e-02|1.827256e-01|3.702113e-02|2.350572e-02|4.431135e-02|-1.439294e-01|1.106834e-01|-2.020062e-03|-1.267539e-02|
0.347000|0.352000|14820|15030|0.300000|0.700000|200.000000|30|500|10|1.025738e+00|2.056263e-01|4.084625e-02|2.011061e-02|-6.617702e-02|1.644850e-01|1.128584e-01|-8.074247e-02|-6.200190e-02|-1.263589e-01|-1.248888e-01|
0.705000|0.708000|14880|15030|0.300000|0.700000|200.000000|30|500|100|1.038150e+00|-3.291101e-02|7.300223e-04|-6.076686e-02|4.697144e-02|1.560748e-01|2.506577e-02|1.500546e-02|-8.308754e-02|2.811336e-01|-1.518496e-01|
0.587000|0.598000|14490|15030|0.550000|0.700000|200.000000|30|500|0|2.136600e-01|-4.440636e-02|7.308723e-02|5.785177e-03|-7.535230e-03|2.098064e-02|-6.275192e-03|-5.753176e-02|1.404543e-02|-2.885088e-02|3.083594e-02|
0.305000|0.310000|14760|15030|0.550000|0.700000|200.000000|30|500|10|3.228723e-01|-1.021881e-01|-4.729145e-02|-2.048063e-02|-8.325254e-03|-2.349072e-02|4.663643e-02|-4.993653e-02|-7.525230e-03|-6.911711e-02|3.578609e-02|
0.280000|0.295000|14220|15030|0.550000|0.700000|200.000000|30|500|100|9.927569e-02|-1.564048e-02|-2.103064e-02|2.766585e-02|5.110156e-03|1.218537e-02|-1.184036e-02|-2.068563e-02|-7.635233e-03|2.805586e-02|2.891088e-02|
0.302000|0.307000|14790|15030|0.750000|0.700000|200.000000|30|500|0|1.665174e-02|2.595079e-03|2.855087e-03|7.245221e-03|-3.915120e-03|6.275192e-03|-2.050063e-03|-1.795055e-03|3.135096e-03|1.140035e-03|3.970121e-03|
0.491000|0.502000|14730|15030|0.750000|0.700000|200.000000|30|500|10|2.722912e-02|-9.750298e-03|-1.230538e-02|6.295192e-03|4.100125e-04|-9.550292e-04|-7.390226e-03|-4.700144e-03|5.460167e-03|9.350286e-04|2.550078e-04|
0.798000|0.803000|14940|15030|0.750000|0.700000|200.000000|30|500|100|1.524255e-02|6.595202e-03|-4.975152e-03|-3.185097e-03|-1.270039e-03|1.945059e-03|5.000153e-06|-1.385042e-03|-4.665143e-03|9.100278e-04|-4.880149e-03|
