0.022000|1.288000|17600|1000050|50|20000|0.500000|0.070000|0|1|1|0|4.053382e-003|-1.000031e-003|
0.639000|1.256000|507550|1000050|50|20000|0.500000|0.070000|0|1|1|10|4.053382e-003|-1.000031e-003|
0.116000|1.303000|88350|1000050|50|20000|0.500000|0.070000|0|1|1|100|4.053382e-003|1.000031e-003|
0.169000|0.971000|65180|400020|20|20000|0.500000|0.070000|0|1|1|0|4.053382e-003|-1.000031e-003|
0.580000|0.965000|234700|400020|20|20000|0.500000|0.070000|0|1|1|10|4.053382e-003|-1.000031e-003|
0.216000|0.956000|89340|400020|20|20000|0.500000|0.070000|0|1|1|100|4.053382e-003|1.000031e-003|
0.332000|1.982000|317800|2000100|100|20000|0.500000|0.070000|0|1|1|0|4.053382e-003|1.000031e-003|
0.270000|2.043000|279700|2000100|100|20000|0.500000|0.070000|0|1|1|10|4.053382e-003|1.000031e-003|
0.363000|1.974000|368100|2000100|100|20000|0.500000|0.070000|0|1|1|100|4.053382e-003|-1.000031e-003|
1.365000|4.442000|1206400|4000200|200|20000|0.500000|0.070000|0|1|1|0|4.053382e-003|1.000031e-003|
0.263000|4.295000|239600|4000200|200|20000|0.500000|0.070000|0|1|1|10|4.053382e-003|1.000031e-003|
1.272000|4.395000|1146000|4000200|200|20000|0.500000|0.070000|0|1|1|100|4.053382e-003|-1.000031e-003|
0.031000|0.369000|17600|250050|50|5000|0.500000|0.070000|0|1|1|0|4.053382e-003|-1.000031e-003|
0.216000|0.317000|171650|250050|50|5000|0.500000|0.070000|0|1|1|10|3.060891e-002|-7.000214e-003|
0.115000|0.316000|88350|250050|50|5000|0.500000|0.070000|0|1|1|100|4.053382e-003|1.000031e-003|
0.015000|0.933000|17600|750050|50|15000|0.500000|0.070000|0|1|1|0|4.053382e-003|-1.000031e-003|
0.624000|0.924000|507550|750050|50|15000|0.500000|0.070000|0|1|1|10|4.053382e-003|-1.000031e-003|
0.116000|0.934000|88350|750050|50|15000|0.500000|0.070000|0|1|1|100|4.053382e-003|1.000031e-003|
0.031000|2.453000|17600|2000050|50|40000|0.500000|0.070000|0|1|1|0|4.053382e-003|-1.000031e-003|
0.639000|2.644000|507550|2000050|50|40000|0.500000|0.070000|0|1|1|10|4.053382e-003|-1.000031e-003|
0.116000|2.553000|88350|2000050|50|40000|0.500000|0.070000|0|1|1|100|4.053382e-003|1.000031e-003|
0.539000|1.288000|386000|1000050|50|20000|0.300000|0.070000|0|1|1|0|4.053382e-003|-1.000031e-003|
0.269000|1.350000|167900|1000050|50|20000|0.300000|0.070000|0|1|1|10|4.053382e-003|1.000031e-003|
0.407000|1.256000|344750|1000050|50|20000|0.300000|0.070000|0|1|1|100|4.053382e-003|1.000031e-003|
1.257000|1.304000|963600|1000050|50|20000|0.700000|0.070000|0|1|1|0|4.053382e-003|-1.000031e-003|
0.470000|1.303000|367200|1000050|50|20000|0.700000|0.070000|0|1|1|10|4.053382e-003|1.000031e-003|
0.084000|1.319000|57800|1000050|50|20000|0.700000|0.070000|0|1|1|100|4.053382e-003|-1.000031e-003|
0.517000|1.372000|384650|1000050|50|20000|0.850000|0.070000|0|1|1|0|4.053382e-003|1.000031e-003|
1.049000|1.319000|792550|1000050|50|20000|0.850000|0.070000|0|1|1|10|4.053382e-003|-1.000031e-003|
0.232000|1.303000|176750|1000050|50|20000|0.850000|0.070000|0|1|1|100|4.053382e-003|1.000031e-003|
0.902000|1.256000|736950|1000050|50|20000|0.500000|0.030000|0|1|1|0|4.053382e-003|-1.000031e-003|
0.317000|1.250000|252850|1000050|50|20000|0.500000|0.030000|0|1|1|10|4.053382e-003|1.000031e-003|
0.000000|1.235000|400|1000050|50|20000|0.500000|0.030000|0|1|1|100|4.053382e-003|-1.000031e-003|
0.015000|1.272000|6600|1000050|50|20000|0.500000|0.100000|0|1|1|0|4.053382e-003|-1.000031e-003|
0.632000|1.287000|485800|1000050|50|20000|0.500000|0.100000|0|1|1|10|4.053382e-003|-1.000031e-003|
0.000000|1.250000|3700|1000050|50|20000|0.500000|0.100000|0|1|1|100|4.053382e-003|1.000031e-003|
0.000000|1.257000|7050|1000050|50|20000|0.500000|0.050000|0|1|1|0|4.053382e-003|-1.000031e-003|
0.748000|1.203000|616950|1000050|50|20000|0.500000|0.050000|0|1|1|10|4.053382e-003|-1.000031e-003|
0.701000|1.218000|574650|1000050|50|20000|0.500000|0.050000|0|1|1|100|4.053382e-003|-1.000031e-003|
0.285000|1.219000|234800|1000050|50|20000|0.500000|0.070000|1|1|1|0|4.074934e-008|1.018733e-008|
0.655000|1.188000|559650|1000050|50|20000|0.500000|0.070000|1|1|1|10|9.434013e-008|2.358503e-008|
0.338000|1.187000|286850|1000050|50|20000|0.500000|0.070000|1|1|1|100|7.255416e-009|1.813854e-009|
0.031000|1.203000|17600|1000050|50|20000|0.500000|0.070000|0|0|1|0|4.053382e-003|-1.000031e-003|
0.602000|1.187000|507550|1000050|50|20000|0.500000|0.070000|0|0|1|10|4.053382e-003|-1.000031e-003|
0.116000|1.219000|88350|1000050|50|20000|0.500000|0.070000|0|0|1|100|4.053382e-003|1.000031e-003|
0.031000|1.219000|17600|1000050|50|20000|0.500000|0.070000|0|1|0|0|4.053382e-003|-1.000031e-003|
0.624000|1.225000|507550|1000050|50|20000|0.500000|0.070000|0|1|0|10|4.053382e-003|-1.000031e-003|
0.116000|1.235000|88350|1000050|50|20000|0.500000|0.070000|0|1|0|100|4.053382e-003|1.000031e-003|
