30
1000
0.350000|0.700000|200.000000
0|0| 1
0,4.860766e+00,4.807681e+02,7.535979e+00,0.008000,60
1,3.213765e+00,4.244246e+02,7.677068e+00,0.009000,90
2,3.213765e+00,3.466258e+02,7.055889e+00,0.012000,120
3,3.213765e+00,2.886845e+02,6.776684e+00,0.013000,150
4,3.213765e+00,2.510465e+02,5.897946e+00,0.015000,180
5,2.783764e+00,2.408843e+02,5.802051e+00,0.018000,210
6,2.290108e+00,2.166892e+02,5.759873e+00,0.019000,240
7,1.698418e+00,1.872826e+02,4.521938e+00,0.021000,270
8,1.264148e+00,1.685463e+02,4.465974e+00,0.022000,300
9,1.007313e+00,1.431499e+02,3.589277e+00,0.025000,330
10,1.007313e+00,1.259136e+02,3.284564e+00,0.026000,360
11,8.184000e-01,1.001433e+02,2.621967e+00,0.027000,390
12,7.470012e-01,8.513171e+01,1.378764e+00,0.031000,420
13,4.207855e-01,6.818428e+01,1.085455e+00,0.033000,450
14,4.207855e-01,5.809691e+01,1.025315e+00,0.034000,480
15,3.021541e-02,4.672099e+01,1.098523e+00,0.036000,510
16,3.021541e-02,3.857167e+01,9.228392e-01,0.038000,540
17,3.021541e-02,3.403235e+01,8.325517e-01,0.040000,570
18,3.021541e-02,2.736779e+01,8.095712e-01,0.041000,600
19,3.017337e-02,1.980443e+01,6.974702e-01,0.041000,630
20,3.017337e-02,1.366369e+01,5.238662e-01,0.043000,660
21,4.266349e-04,9.906304e+00,4.315359e-01,0.046000,690
22,4.266349e-04,8.693648e+00,4.186933e-01,0.047000,720
23,4.266349e-04,7.229283e+00,4.019874e-01,0.049000,750
24,4.266349e-04,5.194173e+00,3.816692e-01,0.052000,780
25,4.266349e-04,3.273291e+00,3.276938e-01,0.054000,810
26,3.158448e-04,2.463749e+00,3.135096e-01,0.054000,840
27,3.158448e-04,3.574666e-01,1.683488e-02,0.055000,870
28,1.841874e-05,2.520114e-01,1.584883e-02,0.057000,900
29,9.493950e-08,1.002791e-01,5.057305e-03,0.059000,930
30,9.493950e-08,7.962998e-02,4.556122e-03,0.060000,960
31,9.493950e-08,3.956144e-02,2.928432e-03,0.061000,990
32,9.493950e-08,2.368053e-02,1.618622e-03,0.061000,1020
33,9.493950e-08,1.775057e-02,1.528530e-03,0.062000,1050
34,9.493950e-08,7.917244e-03,2.563973e-04,0.064000,1080
35,9.493950e-08,7.079081e-03,2.642336e-04,0.065000,1110
36,9.493950e-08,5.252109e-03,1.956316e-04,0.066000,1140
37,9.493950e-08,3.995107e-03,1.693215e-04,0.066000,1170
38,9.493950e-08,2.857739e-03,1.620132e-04,0.067000,1200
39,9.493950e-08,2.837237e-03,1.623903e-04,0.068000,1230
40,9.493950e-08,1.894626e-03,1.472026e-04,0.068000,1260
41,9.493950e-08,1.857978e-03,1.476593e-04,0.069000,1290
42,9.493950e-08,1.043977e-03,1.221467e-04,0.070000,1320
43,9.493950e-08,1.043977e-03,1.221467e-04,0.072000,1350
44,9.493950e-08,1.007441e-03,1.223098e-04,0.073000,1380
45,9.493950e-08,7.524734e-04,1.175035e-04,0.073000,1410
46,9.493950e-08,7.051844e-04,1.177086e-04,0.074000,1440
47,9.493950e-08,6.663588e-04,1.178683e-04,0.075000,1470
48,9.493950e-08,6.548914e-04,1.179226e-04,0.075000,1500
49,9.493950e-08,6.548914e-04,1.179226e-04,0.076000,1530
50,9.493950e-08,8.811209e-06,7.853201e-07,0.080000,1560
51,9.493950e-08,8.811209e-06,7.853201e-07,0.081000,1590
52,9.493950e-08,6.633292e-06,6.910628e-07,0.081000,1620
53,9.493950e-08,6.633292e-06,6.910628e-07,0.082000,1650
54,9.493950e-08,6.633292e-06,6.910628e-07,0.083000,1680
55,9.493950e-08,2.848185e-06,1.319445e-15,0.084000,1710
56,9.493950e-08,2.848185e-06,1.319445e-15,0.086000,1740
57,9.493950e-08,2.848185e-06,1.319445e-15,0.087000,1770
58,9.493950e-08,2.848185e-06,1.319445e-15,0.087000,1800
59,9.493950e-08,2.848185e-06,1.319445e-15,0.088000,1830
