1
1000
100000.000000|1.000000|1.000000|1000|
5|
0,1.097789e+02,1.097789e+02,0.000000e+00,0.000000e+00,0.001000,3
1,1.097789e+02,1.097789e+02,0.000000e+00,0.000000e+00,0.002000,5
2,1.097789e+02,1.097789e+02,0.000000e+00,0.000000e+00,0.003000,7
3,8.732722e+01,8.732722e+01,0.000000e+00,0.000000e+00,0.003000,9
4,8.732722e+01,8.732722e+01,0.000000e+00,0.000000e+00,0.006000,11
5,8.732722e+01,8.732722e+01,0.000000e+00,0.000000e+00,0.007000,13
6,8.732722e+01,8.732722e+01,0.000000e+00,0.000000e+00,0.009000,15
7,8.732722e+01,8.732722e+01,0.000000e+00,0.000000e+00,0.020000,17
8,8.732722e+01,8.732722e+01,0.000000e+00,0.000000e+00,0.021000,19
9,8.732722e+01,8.732722e+01,0.000000e+00,0.000000e+00,0.022000,21
10,8.732722e+01,8.732722e+01,0.000000e+00,0.000000e+00,0.023000,23
11,8.732722e+01,8.732722e+01,0.000000e+00,0.000000e+00,0.026000,25
12,8.732722e+01,8.732722e+01,0.000000e+00,0.000000e+00,0.028000,27
13,8.732722e+01,8.732722e+01,0.000000e+00,0.000000e+00,0.031000,29
14,8.732722e+01,8.732722e+01,0.000000e+00,0.000000e+00,0.033000,31
15,8.732722e+01,8.732722e+01,0.000000e+00,0.000000e+00,0.035000,33
16,8.732722e+01,8.732722e+01,0.000000e+00,0.000000e+00,0.036000,35
17,8.732722e+01,8.732722e+01,0.000000e+00,0.000000e+00,0.038000,37
18,8.732722e+01,8.732722e+01,0.000000e+00,0.000000e+00,0.041000,39
19,8.305981e+01,8.305981e+01,0.000000e+00,0.000000e+00,0.043000,41
20,8.305981e+01,8.305981e+01,0.000000e+00,0.000000e+00,0.044000,43
21,8.305981e+01,8.305981e+01,0.000000e+00,0.000000e+00,0.047000,45
22,8.305981e+01,8.305981e+01,0.000000e+00,0.000000e+00,0.048000,47
23,8.305981e+01,8.305981e+01,0.000000e+00,0.000000e+00,0.049000,49
24,8.305981e+01,8.305981e+01,0.000000e+00,0.000000e+00,0.050000,51
25,8.305981e+01,8.305981e+01,0.000000e+00,0.000000e+00,0.050000,53
26,8.305981e+01,8.305981e+01,0.000000e+00,0.000000e+00,0.051000,55
27,8.305981e+01,8.305981e+01,0.000000e+00,0.000000e+00,0.054000,57
28,8.305981e+01,8.305981e+01,0.000000e+00,0.000000e+00,0.056000,59
29,8.305981e+01,8.305981e+01,0.000000e+00,0.000000e+00,0.056000,61
30,8.305981e+01,8.305981e+01,0.000000e+00,0.000000e+00,0.057000,63
31,8.305981e+01,8.305981e+01,0.000000e+00,0.000000e+00,0.060000,65
32,8.305981e+01,8.305981e+01,0.000000e+00,0.000000e+00,0.061000,67
33,8.305981e+01,8.305981e+01,0.000000e+00,0.000000e+00,0.062000,69
34,8.305981e+01,8.305981e+01,0.000000e+00,0.000000e+00,0.063000,71
35,8.305981e+01,8.305981e+01,0.000000e+00,0.000000e+00,0.063000,73
36,8.305981e+01,8.305981e+01,0.000000e+00,0.000000e+00,0.064000,75
37,8.305981e+01,8.305981e+01,0.000000e+00,0.000000e+00,0.066000,77
38,8.305981e+01,8.305981e+01,0.000000e+00,0.000000e+00,0.068000,79
39,8.305981e+01,8.305981e+01,0.000000e+00,0.000000e+00,0.069000,81
40,8.305981e+01,8.305981e+01,0.000000e+00,0.000000e+00,0.069000,83
41,7.883042e+01,7.883042e+01,0.000000e+00,0.000000e+00,0.070000,85
42,7.883042e+01,7.883042e+01,0.000000e+00,0.000000e+00,0.071000,87
43,7.883042e+01,7.883042e+01,0.000000e+00,0.000000e+00,0.071000,89
44,7.883042e+01,7.883042e+01,0.000000e+00,0.000000e+00,0.074000,91
45,7.883042e+01,7.883042e+01,0.000000e+00,0.000000e+00,0.075000,93
46,7.883042e+01,7.883042e+01,0.000000e+00,0.000000e+00,0.076000,95
47,7.883042e+01,7.883042e+01,0.000000e+00,0.000000e+00,0.077000,97
48,7.883042e+01,7.883042e+01,0.000000e+00,0.000000e+00,0.077000,99
49,7.883042e+01,7.883042e+01,0.000000e+00,0.000000e+00,0.078000,101
50,7.883042e+01,7.883042e+01,0.000000e+00,0.000000e+00,0.080000,103
51,7.883042e+01,7.883042e+01,0.000000e+00,0.000000e+00,0.081000,105
52,7.883042e+01,7.883042e+01,0.000000e+00,0.000000e+00,0.082000,107
53,7.883042e+01,7.883042e+01,0.000000e+00,0.000000e+00,0.082000,109
54,7.883042e+01,7.883042e+01,0.000000e+00,0.000000e+00,0.083000,111
55,7.883042e+01,7.883042e+01,0.000000e+00,0.000000e+00,0.084000,113
56,7.883042e+01,7.883042e+01,0.000000e+00,0.000000e+00,0.084000,115
57,7.883042e+01,7.883042e+01,0.000000e+00,0.000000e+00,0.085000,117
58,7.883042e+01,7.883042e+01,0.000000e+00,0.000000e+00,0.087000,119
59,7.883042e+01,7.883042e+01,0.000000e+00,0.000000e+00,0.090000,121
60,7.883042e+01,7.883042e+01,0.000000e+00,0.000000e+00,0.090000,123
61,7.883042e+01,7.883042e+01,0.000000e+00,0.000000e+00,0.091000,125
62,7.883042e+01,7.883042e+01,0.000000e+00,0.000000e+00,0.093000,127
63,7.883042e+01,7.883042e+01,0.000000e+00,0.000000e+00,0.094000,129
64,7.883042e+01,7.883042e+01,0.000000e+00,0.000000e+00,0.096000,131
65,7.883042e+01,7.883042e+01,0.000000e+00,0.000000e+00,0.096000,133
66,7.883042e+01,7.883042e+01,0.000000e+00,0.000000e+00,0.097000,135
67,7.883042e+01,7.883042e+01,0.000000e+00,0.000000e+00,0.097000,137
68,7.883042e+01,7.883042e+01,0.000000e+00,0.000000e+00,0.098000,139
69,7.883042e+01,7.883042e+01,0.000000e+00,0.000000e+00,0.099000,141
70,7.883042e+01,7.883042e+01,0.000000e+00,0.000000e+00,0.100000,143
71,7.883042e+01,7.883042e+01,0.000000e+00,0.000000e+00,0.102000,145
72,7.883042e+01,7.883042e+01,0.000000e+00,0.000000e+00,0.103000,147
73,7.883042e+01,7.883042e+01,0.000000e+00,0.000000e+00,0.104000,149
74,7.883042e+01,7.883042e+01,0.000000e+00,0.000000e+00,0.105000,151
75,7.883042e+01,7.883042e+01,0.000000e+00,0.000000e+00,0.105000,153
76,7.883042e+01,7.883042e+01,0.000000e+00,0.000000e+00,0.107000,155
77,7.883042e+01,7.883042e+01,0.000000e+00,0.000000e+00,0.109000,157
78,7.883042e+01,7.883042e+01,0.000000e+00,0.000000e+00,0.110000,159
79,7.883042e+01,7.883042e+01,0.000000e+00,0.000000e+00,0.111000,161
80,7.883042e+01,7.883042e+01,0.000000e+00,0.000000e+00,0.111000,163
81,7.883042e+01,7.883042e+01,0.000000e+00,0.000000e+00,0.112000,165
82,7.883042e+01,7.883042e+01,0.000000e+00,0.000000e+00,0.113000,167
83,7.883042e+01,7.883042e+01,0.000000e+00,0.000000e+00,0.115000,169
84,7.883042e+01,7.883042e+01,0.000000e+00,0.000000e+00,0.116000,171
85,7.883042e+01,7.883042e+01,0.000000e+00,0.000000e+00,0.117000,173
86,7.883042e+01,7.883042e+01,0.000000e+00,0.000000e+00,0.118000,175
87,7.883042e+01,7.883042e+01,0.000000e+00,0.000000e+00,0.119000,177
88,7.883042e+01,7.883042e+01,0.000000e+00,0.000000e+00,0.120000,179
89,7.883042e+01,7.883042e+01,0.000000e+00,0.000000e+00,0.121000,181
90,7.883042e+01,7.883042e+01,0.000000e+00,0.000000e+00,0.123000,183
91,7.883042e+01,7.883042e+01,0.000000e+00,0.000000e+00,0.124000,185
92,7.883042e+01,7.883042e+01,0.000000e+00,0.000000e+00,0.124000,187
93,7.883042e+01,7.883042e+01,0.000000e+00,0.000000e+00,0.125000,189
94,7.883042e+01,7.883042e+01,0.000000e+00,0.000000e+00,0.126000,191
95,7.883042e+01,7.883042e+01,0.000000e+00,0.000000e+00,0.126000,193
96,7.883042e+01,7.883042e+01,0.000000e+00,0.000000e+00,0.128000,195
97,7.883042e+01,7.883042e+01,0.000000e+00,0.000000e+00,0.130000,197
98,7.883042e+01,7.883042e+01,0.000000e+00,0.000000e+00,0.131000,199
99,7.883042e+01,7.883042e+01,0.000000e+00,0.000000e+00,0.131000,201
100,7.883042e+01,7.883042e+01,0.000000e+00,0.000000e+00,0.132000,203
101,7.883042e+01,7.883042e+01,0.000000e+00,0.000000e+00,0.133000,205
102,7.883042e+01,7.883042e+01,0.000000e+00,0.000000e+00,0.134000,207
103,7.883042e+01,7.883042e+01,0.000000e+00,0.000000e+00,0.138000,209
104,7.883042e+01,7.883042e+01,0.000000e+00,0.000000e+00,0.139000,211
105,7.883042e+01,7.883042e+01,0.000000e+00,0.000000e+00,0.139000,213
106,7.883042e+01,7.883042e+01,0.000000e+00,0.000000e+00,0.140000,215
107,7.883042e+01,7.883042e+01,0.000000e+00,0.000000e+00,0.142000,217
108,7.883042e+01,7.883042e+01,0.000000e+00,0.000000e+00,0.144000,219
109,7.883042e+01,7.883042e+01,0.000000e+00,0.000000e+00,0.145000,221
110,7.883042e+01,7.883042e+01,0.000000e+00,0.000000e+00,0.145000,223
111,7.883042e+01,7.883042e+01,0.000000e+00,0.000000e+00,0.146000,225
112,7.883042e+01,7.883042e+01,0.000000e+00,0.000000e+00,0.147000,227
113,7.883042e+01,7.883042e+01,0.000000e+00,0.000000e+00,0.149000,229
114,7.883042e+01,7.883042e+01,0.000000e+00,0.000000e+00,0.150000,231
115,7.883042e+01,7.883042e+01,0.000000e+00,0.000000e+00,0.153000,233
116,7.883042e+01,7.883042e+01,0.000000e+00,0.000000e+00,0.154000,235
117,7.883042e+01,7.883042e+01,0.000000e+00,0.000000e+00,0.156000,237
118,7.883042e+01,7.883042e+01,0.000000e+00,0.000000e+00,0.158000,239
119,7.883042e+01,7.883042e+01,0.000000e+00,0.000000e+00,0.159000,241
120,7.883042e+01,7.883042e+01,0.000000e+00,0.000000e+00,0.160000,243
121,7.883042e+01,7.883042e+01,0.000000e+00,0.000000e+00,0.161000,245
122,7.883042e+01,7.883042e+01,0.000000e+00,0.000000e+00,0.163000,247
123,7.883042e+01,7.883042e+01,0.000000e+00,0.000000e+00,0.165000,249
124,7.883042e+01,7.883042e+01,0.000000e+00,0.000000e+00,0.166000,251
125,7.883042e+01,7.883042e+01,0.000000e+00,0.000000e+00,0.167000,253
126,6.663451e+01,6.663451e+01,0.000000e+00,0.000000e+00,0.168000,255
127,6.663451e+01,6.663451e+01,0.000000e+00,0.000000e+00,0.170000,257
128,6.663451e+01,6.663451e+01,0.000000e+00,0.000000e+00,0.172000,259
129,6.663451e+01,6.663451e+01,0.000000e+00,0.000000e+00,0.173000,261
130,6.376954e+01,6.376954e+01,0.000000e+00,0.000000e+00,0.174000,263
131,6.376954e+01,6.376954e+01,0.000000e+00,0.000000e+00,0.175000,265
132,6.376954e+01,6.376954e+01,0.000000e+00,0.000000e+00,0.175000,267
133,6.376954e+01,6.376954e+01,0.000000e+00,0.000000e+00,0.177000,269
134,6.376954e+01,6.376954e+01,0.000000e+00,0.000000e+00,0.179000,271
135,6.376954e+01,6.376954e+01,0.000000e+00,0.000000e+00,0.180000,273
136,6.376954e+01,6.376954e+01,0.000000e+00,0.000000e+00,0.181000,275
137,6.376954e+01,6.376954e+01,0.000000e+00,0.000000e+00,0.183000,277
138,6.376954e+01,6.376954e+01,0.000000e+00,0.000000e+00,0.185000,279
139,6.376954e+01,6.376954e+01,0.000000e+00,0.000000e+00,0.187000,281
140,6.376954e+01,6.376954e+01,0.000000e+00,0.000000e+00,0.187000,283
141,6.376954e+01,6.376954e+01,0.000000e+00,0.000000e+00,0.188000,285
142,6.376954e+01,6.376954e+01,0.000000e+00,0.000000e+00,0.189000,287
143,6.376954e+01,6.376954e+01,0.000000e+00,0.000000e+00,0.191000,289
144,6.376954e+01,6.376954e+01,0.000000e+00,0.000000e+00,0.193000,291
145,6.376954e+01,6.376954e+01,0.000000e+00,0.000000e+00,0.194000,293
146,6.376954e+01,6.376954e+01,0.000000e+00,0.000000e+00,0.195000,295
147,6.376954e+01,6.376954e+01,0.000000e+00,0.000000e+00,0.196000,297
148,6.376954e+01,6.376954e+01,0.000000e+00,0.000000e+00,0.199000,299
149,6.376954e+01,6.376954e+01,0.000000e+00,0.000000e+00,0.201000,301
150,6.376954e+01,6.376954e+01,0.000000e+00,0.000000e+00,0.202000,303
151,6.376954e+01,6.376954e+01,0.000000e+00,0.000000e+00,0.202000,305
152,6.376954e+01,6.376954e+01,0.000000e+00,0.000000e+00,0.204000,307
153,6.376954e+01,6.376954e+01,0.000000e+00,0.000000e+00,0.207000,309
