100
1000
1.700000|0.100000|0.100000|0.100000
160|3| 1
0,4.327836e-01,2.082695e+03,9.109352e+00,0.001000,200
1,1.566547e-01,2.129534e+03,9.926827e+00,0.001000,300
2,1.566547e-01,2.195403e+03,9.281154e+00,0.002000,400
3,4.106969e-03,1.894328e+03,1.072961e+01,0.002000,500
4,4.106969e-03,2.025257e+03,9.998639e+00,0.002000,600
5,4.106969e-03,1.614934e+03,9.757589e+00,0.003000,700
6,4.106969e-03,1.472725e+03,9.207174e+00,0.003000,800
7,4.106969e-03,1.487287e+03,8.633508e+00,0.004000,900
8,4.106969e-03,1.308154e+03,8.326792e+00,0.004000,1000
9,1.152681e-03,1.310936e+03,7.828812e+00,0.004000,1100
10,1.152681e-03,1.364458e+03,8.373651e+00,0.004000,1200
11,1.152681e-03,1.379142e+03,7.661124e+00,0.004000,1300
12,1.152681e-03,1.217251e+03,8.222439e+00,0.004000,1400
13,1.152681e-03,1.302140e+03,8.409018e+00,0.004000,1500
14,1.152681e-03,1.233350e+03,7.851513e+00,0.004000,1600
15,7.946793e-04,1.173704e+03,8.451959e+00,0.005000,1700
16,2.894634e-07,1.111240e+03,7.797729e+00,0.005000,1800
17,2.894634e-07,1.051370e+03,8.088091e+00,0.005000,1900
18,2.894634e-07,1.152038e+03,8.195132e+00,0.005000,2000
19,2.894634e-07,1.125637e+03,8.654899e+00,0.005000,2100
20,2.894634e-07,1.057020e+03,8.969123e+00,0.006000,2200
21,2.894634e-07,9.593532e+02,7.228363e+00,0.007000,2300
22,2.894634e-07,9.908930e+02,7.905703e+00,0.007000,2400
23,2.894634e-07,1.012478e+03,8.146444e+00,0.007000,2500
24,2.894634e-07,9.959794e+02,8.125741e+00,0.007000,2600
25,2.894634e-07,9.905121e+02,8.228626e+00,0.008000,2700
26,2.894634e-07,9.359132e+02,9.172361e+00,0.008000,2800
27,2.894634e-07,8.718532e+02,9.008717e+00,0.009000,2900
28,2.894634e-07,8.759295e+02,9.057747e+00,0.009000,3000
29,2.894634e-07,8.047385e+02,8.988960e+00,0.009000,3100
30,2.894634e-07,7.862342e+02,8.796033e+00,0.009000,3200
31,2.894634e-07,6.904441e+02,8.095473e+00,0.009000,3300
32,2.894634e-07,6.276264e+02,7.307035e+00,0.010000,3400
33,2.894634e-07,7.341297e+02,7.960738e+00,0.010000,3500
34,2.894634e-07,7.533528e+02,7.924217e+00,0.010000,3600
35,1.974317e-08,7.102307e+02,8.156503e+00,0.011000,3700
36,1.974317e-08,6.511336e+02,7.816995e+00,0.011000,3800
37,1.974317e-08,5.783623e+02,7.860597e+00,0.011000,3900
38,1.974317e-08,5.897554e+02,7.413691e+00,0.011000,4000
39,1.974317e-08,7.153130e+02,8.125751e+00,0.011000,4100
40,1.974317e-08,6.878768e+02,7.909024e+00,0.011000,4200
