0.047000|0.047000|1963|2001|100000.000000|1.000000|0.100000|1000|0|2.086495e+001|1.309797e+001|-7.810714e+001|1.040573e+002|-4.240235e+001|-6.091152e+001|7.789908e+001|-3.982362e+001|1.630763e+002|2.809357e+001|-3.140995e+000|
0.015000|0.053000|341|2001|100000.000000|1.000000|0.100000|1000|2|2.072904e+001|-6.784143e+001|2.206155e+001|-4.073272e+000|-1.031341e+002|-2.087910e+001|-6.974293e+000|-8.006344e+001|1.420249e+001|1.411986e+002|1.248527e+002|
0.016000|0.047000|653|2001|100000.000000|1.000000|0.100000|1000|5|2.081697e+001|7.293099e+001|-2.790260e+001|-1.333435e+002|-6.089112e+001|4.099297e+001|5.098384e+001|3.898651e+001|5.577367e+001|-3.603028e+001|1.038083e+002|
0.038000|0.038000|1695|2001|100000.000000|1.000000|0.100000|1000|10|2.071635e+001|-9.273831e+001|-1.309981e+002|-1.089625e+002|-3.017032e+000|-5.800233e+001|1.175951e+002|-1.602759e+001|-3.705297e+001|-7.032500e+000|1.100419e+002|
0.015000|0.046000|455|2001|100000.000000|1.000000|0.100000|1000|100|2.090499e+001|-1.320899e+002|-1.228833e+002|5.623549e+001|-7.288112e+001|-3.967861e+000|-2.389498e+001|7.016504e-002|-1.364839e+002|2.296872e+001|-3.607919e+001|
0.016000|0.054000|487|2001|100000.000000|1.000000|0.100000|1000|1000|2.062728e+001|-8.301273e+001|2.002205e+001|-1.386862e+001|7.213005e+001|4.706518e+001|-3.591239e+001|-1.217561e+001|3.084722e+001|-9.987653e+001|3.116357e+001|
0.031000|0.031000|1575|2001|100000.000000|1.000000|0.000000|1000|0|2.081714e+001|7.682520e+001|4.139077e+002|4.813317e+002|-4.508035e+001|1.139865e+003|1.553922e+003|-1.525851e+003|5.610544e+002|9.639086e+002|7.470940e+002|
0.047000|0.053000|1651|2001|100000.000000|1.000000|0.000000|1000|2|2.086205e+001|-2.087021e+003|1.640108e+002|-6.508963e+002|-7.517944e+002|-5.557297e+002|-3.690932e+002|-1.168129e+003|-3.269014e+002|-3.358652e+002|-1.146791e+003|
0.016000|0.047000|679|2001|100000.000000|1.000000|0.000000|1000|5|2.048671e+001|-2.809113e+002|8.995802e+000|-1.230786e+002|-1.498480e+002|4.651011e+002|-4.940142e+002|-4.080715e+002|-1.101204e+002|4.379451e+002|1.331930e+002|
0.032000|0.047000|1709|2001|100000.000000|1.000000|0.000000|1000|10|2.076531e+001|1.012029e+003|9.339208e+002|2.071909e+002|3.400263e+002|-3.637886e+002|-7.580603e+002|1.128130e+003|7.321447e+002|1.090245e+003|5.440304e+002|
0.022000|0.038000|911|2001|100000.000000|1.000000|0.000000|1000|100|2.078107e+001|2.512471e+001|1.016924e+003|-6.278822e+001|-7.407497e+002|-1.024771e+003|-5.120096e+002|1.114998e+003|-4.520041e+002|1.679942e+002|-1.246137e+003|
0.000000|0.047000|79|2001|100000.000000|1.000000|0.000000|1000|1000|2.067765e+001|-1.571254e+002|6.234054e+001|2.460835e+002|-4.808083e+001|-1.209987e+002|-1.350350e+002|1.740712e+002|-7.098541e+001|-2.487882e+001|-1.618584e+002|
0.053000|0.053000|1963|2001|100000.000000|1.000000|0.500000|1000|0|2.086495e+001|1.309797e+001|-7.810714e+001|1.040573e+002|-4.240235e+001|-6.091152e+001|7.789908e+001|-3.982362e+001|1.630763e+002|2.809357e+001|-3.140995e+000|
0.000000|0.047000|341|2001|100000.000000|1.000000|0.500000|1000|2|2.072904e+001|-6.784143e+001|2.206155e+001|-4.073272e+000|-1.031341e+002|-2.087910e+001|-6.974293e+000|-8.006344e+001|1.420249e+001|1.411986e+002|1.248527e+002|
0.016000|0.038000|653|2001|100000.000000|1.000000|0.500000|1000|5|2.081697e+001|7.293099e+001|-2.790260e+001|-1.333435e+002|-6.089112e+001|4.099297e+001|5.098384e+001|3.898651e+001|5.577367e+001|-3.603028e+001|1.038083e+002|
0.047000|0.047000|1695|2001|100000.000000|1.000000|0.500000|1000|10|2.071635e+001|-9.273831e+001|-1.309981e+002|-1.089625e+002|-3.017032e+000|-5.800233e+001|1.175951e+002|-1.602759e+001|-3.705297e+001|-7.032500e+000|1.100419e+002|
0.015000|0.037000|455|2001|100000.000000|1.000000|0.500000|1000|100|2.090499e+001|-1.320899e+002|-1.228833e+002|5.623549e+001|-7.288112e+001|-3.967861e+000|-2.389498e+001|7.016504e-002|-1.364839e+002|2.296872e+001|-3.607919e+001|
0.000000|0.031000|487|2001|100000.000000|1.000000|0.500000|1000|1000|2.062728e+001|-8.301273e+001|2.002205e+001|-1.386862e+001|7.213005e+001|4.706518e+001|-3.591239e+001|-1.217561e+001|3.084722e+001|-9.987653e+001|3.116357e+001|
0.054000|0.054000|1963|2001|100000.000000|1.000000|1.500000|1000|0|2.086495e+001|1.309797e+001|-7.810714e+001|1.040573e+002|-4.240235e+001|-6.091152e+001|7.789908e+001|-3.982362e+001|1.630763e+002|2.809357e+001|-3.140995e+000|
0.000000|0.047000|341|2001|100000.000000|1.000000|1.500000|1000|2|2.072904e+001|-6.784143e+001|2.206155e+001|-4.073272e+000|-1.031341e+002|-2.087910e+001|-6.974293e+000|-8.006344e+001|1.420249e+001|1.411986e+002|1.248527e+002|
0.015000|0.047000|653|2001|100000.000000|1.000000|1.500000|1000|5|2.081697e+001|7.293099e+001|-2.790260e+001|-1.333435e+002|-6.089112e+001|4.099297e+001|5.098384e+001|3.898651e+001|5.577367e+001|-3.603028e+001|1.038083e+002|
0.022000|0.037000|1695|2001|100000.000000|1.000000|1.500000|1000|10|2.071635e+001|-9.273831e+001|-1.309981e+002|-1.089625e+002|-3.017032e+000|-5.800233e+001|1.175951e+002|-1.602759e+001|-3.705297e+001|-7.032500e+000|1.100419e+002|
0.016000|0.047000|455|2001|100000.000000|1.000000|1.500000|1000|100|2.090499e+001|-1.320899e+002|-1.228833e+002|5.623549e+001|-7.288112e+001|-3.967861e+000|-2.389498e+001|7.016504e-002|-1.364839e+002|2.296872e+001|-3.607919e+001|
0.000000|0.038000|487|2001|100000.000000|1.000000|1.500000|1000|1000|2.062728e+001|-8.301273e+001|2.002205e+001|-1.386862e+001|7.213005e+001|4.706518e+001|-3.591239e+001|-1.217561e+001|3.084722e+001|-9.987653e+001|3.116357e+001|
0.047000|0.047000|1963|2001|100000.000000|1.000000|3.000000|1000|0|2.086495e+001|1.309797e+001|-7.810714e+001|1.040573e+002|-4.240235e+001|-6.091152e+001|7.789908e+001|-3.982362e+001|1.630763e+002|2.809357e+001|-3.140995e+000|
0.015000|0.053000|341|2001|100000.000000|1.000000|3.000000|1000|2|2.072904e+001|-6.784143e+001|2.206155e+001|-4.073272e+000|-1.031341e+002|-2.087910e+001|-6.974293e+000|-8.006344e+001|1.420249e+001|1.411986e+002|1.248527e+002|
0.016000|0.047000|653|2001|100000.000000|1.000000|3.000000|1000|5|2.081697e+001|7.293099e+001|-2.790260e+001|-1.333435e+002|-6.089112e+001|4.099297e+001|5.098384e+001|3.898651e+001|5.577367e+001|-3.603028e+001|1.038083e+002|
0.038000|0.038000|1695|2001|100000.000000|1.000000|3.000000|1000|10|2.071635e+001|-9.273831e+001|-1.309981e+002|-1.089625e+002|-3.017032e+000|-5.800233e+001|1.175951e+002|-1.602759e+001|-3.705297e+001|-7.032500e+000|1.100419e+002|
0.015000|0.047000|455|2001|100000.000000|1.000000|3.000000|1000|100|2.090499e+001|-1.320899e+002|-1.228833e+002|5.623549e+001|-7.288112e+001|-3.967861e+000|-2.389498e+001|7.016504e-002|-1.364839e+002|2.296872e+001|-3.607919e+001|
0.015000|0.047000|487|2001|100000.000000|1.000000|3.000000|1000|1000|2.062728e+001|-8.301273e+001|2.002205e+001|-1.386862e+001|7.213005e+001|4.706518e+001|-3.591239e+001|-1.217561e+001|3.084722e+001|-9.987653e+001|3.116357e+001|
0.037000|0.037000|1963|2001|100000.000000|1.000000|10.000000|1000|0|2.086495e+001|1.309797e+001|-7.810714e+001|1.040573e+002|-4.240235e+001|-6.091152e+001|7.789908e+001|-3.982362e+001|1.630763e+002|2.809357e+001|-3.140995e+000|
0.016000|0.047000|341|2001|100000.000000|1.000000|10.000000|1000|2|2.072904e+001|-6.784143e+001|2.206155e+001|-4.073272e+000|-1.031341e+002|-2.087910e+001|-6.974293e+000|-8.006344e+001|1.420249e+001|1.411986e+002|1.248527e+002|
0.022000|0.054000|653|2001|100000.000000|1.000000|10.000000|1000|5|2.081697e+001|7.293099e+001|-2.790260e+001|-1.333435e+002|-6.089112e+001|4.099297e+001|5.098384e+001|3.898651e+001|5.577367e+001|-3.603028e+001|1.038083e+002|
0.031000|0.047000|1695|2001|100000.000000|1.000000|10.000000|1000|10|2.071635e+001|-9.273831e+001|-1.309981e+002|-1.089625e+002|-3.017032e+000|-5.800233e+001|1.175951e+002|-1.602759e+001|-3.705297e+001|-7.032500e+000|1.100419e+002|
0.000000|0.037000|455|2001|100000.000000|1.000000|10.000000|1000|100|2.090499e+001|-1.320899e+002|-1.228833e+002|5.623549e+001|-7.288112e+001|-3.967861e+000|-2.389498e+001|7.016504e-002|-1.364839e+002|2.296872e+001|-3.607919e+001|
0.016000|0.047000|487|2001|100000.000000|1.000000|10.000000|1000|1000|2.062728e+001|-8.301273e+001|2.002205e+001|-1.386862e+001|7.213005e+001|4.706518e+001|-3.591239e+001|-1.217561e+001|3.084722e+001|-9.987653e+001|3.116357e+001|
0.038000|0.038000|1963|2001|110000.000000|1.000000|1.000000|1000|0|2.086495e+001|1.309797e+001|-7.810714e+001|1.040573e+002|-4.240235e+001|-6.091152e+001|7.789908e+001|-3.982362e+001|1.630763e+002|2.809357e+001|-3.140995e+000|
0.016000|0.047000|341|2001|110000.000000|1.000000|1.000000|1000|2|2.072904e+001|-6.784143e+001|2.206155e+001|-4.073272e+000|-1.031341e+002|-2.087910e+001|-6.974293e+000|-8.006344e+001|1.420249e+001|1.411986e+002|1.248527e+002|
0.015000|0.053000|653|2001|110000.000000|1.000000|1.000000|1000|5|2.081697e+001|7.293099e+001|-2.790260e+001|-1.333435e+002|-6.089112e+001|4.099297e+001|5.098384e+001|3.898651e+001|5.577367e+001|-3.603028e+001|1.038083e+002|
0.031000|0.047000|1695|2001|110000.000000|1.000000|1.000000|1000|10|2.071635e+001|-9.273831e+001|-1.309981e+002|-1.089625e+002|-3.017032e+000|-5.800233e+001|1.175951e+002|-1.602759e+001|-3.705297e+001|-7.032500e+000|1.100419e+002|
0.000000|0.031000|455|2001|110000.000000|1.000000|1.000000|1000|100|2.090499e+001|-1.320899e+002|-1.228833e+002|5.623549e+001|-7.288112e+001|-3.967861e+000|-2.389498e+001|7.016504e-002|-1.364839e+002|2.296872e+001|-3.607919e+001|
0.022000|0.054000|487|2001|110000.000000|1.000000|1.000000|1000|1000|2.062728e+001|-8.301273e+001|2.002205e+001|-1.386862e+001|7.213005e+001|4.706518e+001|-3.591239e+001|-1.217561e+001|3.084722e+001|-9.987653e+001|3.116357e+001|
0.047000|0.047000|1963|2001|120000.000000|1.000000|1.000000|1000|0|2.086495e+001|1.309797e+001|-7.810714e+001|1.040573e+002|-4.240235e+001|-6.091152e+001|7.789908e+001|-3.982362e+001|1.630763e+002|2.809357e+001|-3.140995e+000|
0.000000|0.037000|341|2001|120000.000000|1.000000|1.000000|1000|2|2.072904e+001|-6.784143e+001|2.206155e+001|-4.073272e+000|-1.031341e+002|-2.087910e+001|-6.974293e+000|-8.006344e+001|1.420249e+001|1.411986e+002|1.248527e+002|
0.016000|0.047000|653|2001|120000.000000|1.000000|1.000000|1000|5|2.081697e+001|7.293099e+001|-2.790260e+001|-1.333435e+002|-6.089112e+001|4.099297e+001|5.098384e+001|3.898651e+001|5.577367e+001|-3.603028e+001|1.038083e+002|
0.042000|0.042000|1695|2001|120000.000000|1.000000|1.000000|1000|10|2.071635e+001|-9.273831e+001|-1.309981e+002|-1.089625e+002|-3.017032e+000|-5.800233e+001|1.175951e+002|-1.602759e+001|-3.705297e+001|-7.032500e+000|1.100419e+002|
0.016000|0.047000|455|2001|120000.000000|1.000000|1.000000|1000|100|2.090499e+001|-1.320899e+002|-1.228833e+002|5.623549e+001|-7.288112e+001|-3.967861e+000|-2.389498e+001|7.016504e-002|-1.364839e+002|2.296872e+001|-3.607919e+001|
0.016000|0.049000|487|2001|120000.000000|1.000000|1.000000|1000|1000|2.062728e+001|-8.301273e+001|2.002205e+001|-1.386862e+001|7.213005e+001|4.706518e+001|-3.591239e+001|-1.217561e+001|3.084722e+001|-9.987653e+001|3.116357e+001|
0.047000|0.047000|1963|2001|50000.000000|1.000000|1.000000|1000|0|2.086495e+001|1.309797e+001|-7.810714e+001|1.040573e+002|-4.240235e+001|-6.091152e+001|7.789908e+001|-3.982362e+001|1.630763e+002|2.809357e+001|-3.140995e+000|
0.016000|0.054000|341|2001|50000.000000|1.000000|1.000000|1000|2|2.072904e+001|-6.784143e+001|2.206155e+001|-4.073272e+000|-1.031341e+002|-2.087910e+001|-6.974293e+000|-8.006344e+001|1.420249e+001|1.411986e+002|1.248527e+002|
0.015000|0.046000|653|2001|50000.000000|1.000000|1.000000|1000|5|2.081697e+001|7.293099e+001|-2.790260e+001|-1.333435e+002|-6.089112e+001|4.099297e+001|5.098384e+001|3.898651e+001|5.577367e+001|-3.603028e+001|1.038083e+002|
0.032000|0.032000|1695|2001|50000.000000|1.000000|1.000000|1000|10|2.071635e+001|-9.273831e+001|-1.309981e+002|-1.089625e+002|-3.017032e+000|-5.800233e+001|1.175951e+002|-1.602759e+001|-3.705297e+001|-7.032500e+000|1.100419e+002|
0.007000|0.038000|455|2001|50000.000000|1.000000|1.000000|1000|100|2.090499e+001|-1.320899e+002|-1.228833e+002|5.623549e+001|-7.288112e+001|-3.967861e+000|-2.389498e+001|7.016504e-002|-1.364839e+002|2.296872e+001|-3.607919e+001|
0.016000|0.047000|487|2001|50000.000000|1.000000|1.000000|1000|1000|2.062728e+001|-8.301273e+001|2.002205e+001|-1.386862e+001|7.213005e+001|4.706518e+001|-3.591239e+001|-1.217561e+001|3.084722e+001|-9.987653e+001|3.116357e+001|
0.038000|0.053000|1963|2401|50000.000000|1.000000|1.000000|1200|0|2.086495e+001|1.309797e+001|-7.810714e+001|1.040573e+002|-4.240235e+001|-6.091152e+001|7.789908e+001|-3.982362e+001|1.630763e+002|2.809357e+001|-3.140995e+000|
0.000000|0.047000|341|2401|50000.000000|1.000000|1.000000|1200|2|2.072904e+001|-6.784143e+001|2.206155e+001|-4.073272e+000|-1.031341e+002|-2.087910e+001|-6.974293e+000|-8.006344e+001|1.420249e+001|1.411986e+002|1.248527e+002|
0.022000|0.054000|653|2401|50000.000000|1.000000|1.000000|1200|5|2.081697e+001|7.293099e+001|-2.790260e+001|-1.333435e+002|-6.089112e+001|4.099297e+001|5.098384e+001|3.898651e+001|5.577367e+001|-3.603028e+001|1.038083e+002|
0.046000|0.062000|1695|2401|50000.000000|1.000000|1.000000|1200|10|2.071635e+001|-9.273831e+001|-1.309981e+002|-1.089625e+002|-3.017032e+000|-5.800233e+001|1.175951e+002|-1.602759e+001|-3.705297e+001|-7.032500e+000|1.100419e+002|
0.038000|0.053000|2115|2401|50000.000000|1.000000|1.000000|1200|100|2.084743e+001|-1.269612e+002|-1.627634e+002|8.996302e+001|-1.081926e+002|-4.009720e+001|-2.602060e+001|2.799308e+001|-1.249891e+002|2.998932e+000|9.437637e+000|
0.000000|0.054000|487|2401|50000.000000|1.000000|1.000000|1200|1000|2.062728e+001|-8.301273e+001|2.002205e+001|-1.386862e+001|7.213005e+001|4.706518e+001|-3.591239e+001|-1.217561e+001|3.084722e+001|-9.987653e+001|3.116357e+001|
0.047000|0.047000|1963|2001|100000.000000|2.000000|1.000000|1000|0|2.086495e+001|1.309797e+001|-7.810714e+001|1.040573e+002|-4.240235e+001|-6.091152e+001|7.789908e+001|-3.982362e+001|1.630763e+002|2.809357e+001|-3.140995e+000|
0.000000|0.031000|341|2001|100000.000000|2.000000|1.000000|1000|2|2.072904e+001|-6.784143e+001|2.206155e+001|-4.073272e+000|-1.031341e+002|-2.087910e+001|-6.974293e+000|-8.006344e+001|1.420249e+001|1.411986e+002|1.248527e+002|
0.006000|0.037000|653|2001|100000.000000|2.000000|1.000000|1000|5|2.081697e+001|7.293099e+001|-2.790260e+001|-1.333435e+002|-6.089112e+001|4.099297e+001|5.098384e+001|3.898651e+001|5.577367e+001|-3.603028e+001|1.038083e+002|
0.032000|0.047000|1695|2001|100000.000000|2.000000|1.000000|1000|10|2.071635e+001|-9.273831e+001|-1.309981e+002|-1.089625e+002|-3.017032e+000|-5.800233e+001|1.175951e+002|-1.602759e+001|-3.705297e+001|-7.032500e+000|1.100419e+002|
0.000000|0.038000|455|2001|100000.000000|2.000000|1.000000|1000|100|2.090499e+001|-1.320899e+002|-1.228833e+002|5.623549e+001|-7.288112e+001|-3.967861e+000|-2.389498e+001|7.016504e-002|-1.364839e+002|2.296872e+001|-3.607919e+001|
0.016000|0.047000|487|2001|100000.000000|2.000000|1.000000|1000|1000|2.062728e+001|-8.301273e+001|2.002205e+001|-1.386862e+001|7.213005e+001|4.706518e+001|-3.591239e+001|-1.217561e+001|3.084722e+001|-9.987653e+001|3.116357e+001|
0.038000|0.053000|1963|2001|100000.000000|5.000000|1.000000|1000|0|2.086495e+001|1.309797e+001|-7.810714e+001|1.040573e+002|-4.240235e+001|-6.091152e+001|7.789908e+001|-3.982362e+001|1.630763e+002|2.809357e+001|-3.140995e+000|
0.000000|0.032000|341|2001|100000.000000|5.000000|1.000000|1000|2|2.072904e+001|-6.784143e+001|2.206155e+001|-4.073272e+000|-1.031341e+002|-2.087910e+001|-6.974293e+000|-8.006344e+001|1.420249e+001|1.411986e+002|1.248527e+002|
0.031000|0.053000|653|2001|100000.000000|5.000000|1.000000|1000|5|2.081697e+001|7.293099e+001|-2.790260e+001|-1.333435e+002|-6.089112e+001|4.099297e+001|5.098384e+001|3.898651e+001|5.577367e+001|-3.603028e+001|1.038083e+002|
0.031000|0.047000|1695|2001|100000.000000|5.000000|1.000000|1000|10|2.071635e+001|-9.273831e+001|-1.309981e+002|-1.089625e+002|-3.017032e+000|-5.800233e+001|1.175951e+002|-1.602759e+001|-3.705297e+001|-7.032500e+000|1.100419e+002|
0.000000|0.047000|455|2001|100000.000000|5.000000|1.000000|1000|100|2.090499e+001|-1.320899e+002|-1.228833e+002|5.623549e+001|-7.288112e+001|-3.967861e+000|-2.389498e+001|7.016504e-002|-1.364839e+002|2.296872e+001|-3.607919e+001|
0.006000|0.037000|487|2001|100000.000000|5.000000|1.000000|1000|1000|2.062728e+001|-8.301273e+001|2.002205e+001|-1.386862e+001|7.213005e+001|4.706518e+001|-3.591239e+001|-1.217561e+001|3.084722e+001|-9.987653e+001|3.116357e+001|
0.047000|0.047000|1963|2001|100000.000000|10.000000|1.000000|1000|0|2.086495e+001|1.309797e+001|-7.810714e+001|1.040573e+002|-4.240235e+001|-6.091152e+001|7.789908e+001|-3.982362e+001|1.630763e+002|2.809357e+001|-3.140995e+000|
0.000000|0.038000|341|2001|100000.000000|10.000000|1.000000|1000|2|2.072904e+001|-6.784143e+001|2.206155e+001|-4.073272e+000|-1.031341e+002|-2.087910e+001|-6.974293e+000|-8.006344e+001|1.420249e+001|1.411986e+002|1.248527e+002|
0.016000|0.047000|653|2001|100000.000000|10.000000|1.000000|1000|5|2.081697e+001|7.293099e+001|-2.790260e+001|-1.333435e+002|-6.089112e+001|4.099297e+001|5.098384e+001|3.898651e+001|5.577367e+001|-3.603028e+001|1.038083e+002|
0.038000|0.038000|1695|2001|100000.000000|10.000000|1.000000|1000|10|2.071635e+001|-9.273831e+001|-1.309981e+002|-1.089625e+002|-3.017032e+000|-5.800233e+001|1.175951e+002|-1.602759e+001|-3.705297e+001|-7.032500e+000|1.100419e+002|
0.015000|0.047000|455|2001|100000.000000|10.000000|1.000000|1000|100|2.090499e+001|-1.320899e+002|-1.228833e+002|5.623549e+001|-7.288112e+001|-3.967861e+000|-2.389498e+001|7.016504e-002|-1.364839e+002|2.296872e+001|-3.607919e+001|
0.015000|0.053000|487|2001|100000.000000|10.000000|1.000000|1000|1000|2.062728e+001|-8.301273e+001|2.002205e+001|-1.386862e+001|7.213005e+001|4.706518e+001|-3.591239e+001|-1.217561e+001|3.084722e+001|-9.987653e+001|3.116357e+001|
0.031000|0.031000|1963|2001|100000.000000|0.500000|1.000000|1000|0|2.086495e+001|1.309797e+001|-7.810714e+001|1.040573e+002|-4.240235e+001|-6.091152e+001|7.789908e+001|-3.982362e+001|1.630763e+002|2.809357e+001|-3.140995e+000|
0.016000|0.047000|341|2001|100000.000000|0.500000|1.000000|1000|2|2.072904e+001|-6.784143e+001|2.206155e+001|-4.073272e+000|-1.031341e+002|-2.087910e+001|-6.974293e+000|-8.006344e+001|1.420249e+001|1.411986e+002|1.248527e+002|
0.006000|0.038000|653|2001|100000.000000|0.500000|1.000000|1000|5|2.081697e+001|7.293099e+001|-2.790260e+001|-1.333435e+002|-6.089112e+001|4.099297e+001|5.098384e+001|3.898651e+001|5.577367e+001|-3.603028e+001|1.038083e+002|
0.031000|0.046000|1695|2001|100000.000000|0.500000|1.000000|1000|10|2.071635e+001|-9.273831e+001|-1.309981e+002|-1.089625e+002|-3.017032e+000|-5.800233e+001|1.175951e+002|-1.602759e+001|-3.705297e+001|-7.032500e+000|1.100419e+002|
